Frame,Time (Seconds),X,Y,Z,X18_B1,Y18_B1,Z18_B1,X,Y,Z,X18_B2,Y18_B2,Z18_B2
38,0.105556,148.0383,-15.185597,172.938919,-264.708221,1449.420898,110.500389,-1.002399,-5.98556,-3.451641,-252.597458,1348.71814,100.199638
39,0.108333,144.37323,-19.869652,175.663666,-264.07312,1450.87085,111.119225,-1.026001,-5.962152,-3.505113,-252.607285,1348.724854,100.208992
40,0.111111,,,,,,,,,,,,
41,0.113889,144.401443,-19.732256,175.534836,-264.083984,1450.872192,111.11602,-0.970706,-5.854133,-4.244361,-252.659286,1348.897461,100.253441
42,0.116667,,,,,,,,,,,,
43,0.119444,144.340607,-19.440617,175.469193,-264.13681,1450.890015,111.086449,-0.994109,-5.886617,-4.192668,-252.6716,1348.903198,100.233177
44,0.122222,144.642883,-19.329237,175.171967,-264.1474,1450.775024,111.085037,-0.985296,-5.916082,-4.198502,-252.660721,1348.910034,100.260094
45,0.125,148.954483,-13.570017,172.746033,-265.240784,1449.317139,110.713913,-0.995499,-5.908719,-4.084207,-252.65831,1348.915039,100.248238
46,0.127778,,,,,,,,,,,,
47,0.130556,144.387436,-15.541423,176.930054,-265.133636,1450.933594,110.722313,-0.978903,-5.948812,-4.032347,-252.660599,1348.917847,100.258492
48,0.133333,-78.137398,-71.431129,122.439682,-264.693604,1450.894043,111.648773,-1.043493,-5.91496,-4.035147,-252.675201,1348.932495,100.256248
49,0.136111,,,,,,,,,,,,
50,0.138889,,,,,,,,,,,,
51,0.141667,,,,,,,,,,,,
52,0.144444,,,,,,,,,,,,
53,0.147222,,,,,,,,,,,,
54,0.15,-2.353244,23.653927,3.976296,-264.165527,1450.333618,109.671791,-0.973368,-5.895248,-4.111112,-252.671692,1348.946167,100.256432
55,0.152778,,,,,,,,,,,,
56,0.155556,,,,,,,,,,,,
57,0.158333,143.926651,-20.722576,174.364136,-263.992096,1450.916992,111.531746,-1.01349,-5.843638,-4.283066,-252.676971,1348.927246,100.228958
58,0.161111,143.94603,-20.771067,174.475128,-263.98999,1450.91394,111.520828,-0.964273,-5.79647,-4.291955,-252.682709,1348.915527,100.232811
59,0.163889,144.257645,-20.322994,174.854919,-264.117676,1450.861084,111.613419,-1.024336,-5.822286,-4.265591,-252.683334,1348.915649,100.22628
60,0.166667,-2.704223,23.409859,4.114106,-264.070496,1450.172363,109.483604,-0.973236,-5.931744,-3.500706,-252.605652,1348.742554,100.193466
61,0.169444,-2.698584,23.425154,4.116992,-264.062805,1450.161255,109.482567,-1.020494,-5.908831,-3.508333,-252.603653,1348.723755,100.187325
62,0.172222,-2.710706,23.430841,4.115273,-264.062073,1450.154053,109.482399,-1.046585,-5.896871,-3.540437,-252.599365,1348.721069,100.180969
63,0.175,,,,,,,,,,,,
64,0.177778,-2.416392,23.391169,3.804437,-264.096436,1450.041016,109.43911,-1.129504,-5.867643,-3.523638,-252.610229,1348.694824,100.175529
65,0.180556,-3.047712,23.721788,5.465291,-264.131256,1450.116455,109.498779,-1.168983,-5.896373,-3.578696,-252.606964,1348.687012,100.174988
66,0.183333,-3.044549,23.746582,5.482898,-264.131561,1450.109619,109.488487,-1.148443,-5.882902,-3.507029,-252.604782,1348.687988,100.189957
67,0.186111,-3.028861,23.726542,5.474396,-264.137054,1450.103516,109.488518,-1.210123,-5.897255,-3.525154,-252.605194,1348.683594,100.183533
68,0.188889,-3.052343,23.698595,5.467346,-264.137817,1450.098877,109.494507,-1.189768,-5.946448,-3.457844,-252.604401,1348.67981,100.193375
69,0.191667,-3.183855,23.734669,5.607097,-264.141144,1450.131226,109.487961,-1.184071,-5.928036,-3.47604,-252.60994,1348.68042,100.180542
70,0.194444,-2.737798,23.651798,5.200455,-264.167511,1450.013062,109.472435,-1.248568,-5.944597,-3.500173,-252.598755,1348.688354,100.188141
71,0.197222,-3.099962,23.735079,5.568733,-264.148132,1450.112915,109.496788,-1.241371,-5.928866,-3.429713,-252.610092,1348.695068,100.197403
72,0.2,-2.929078,23.68877,5.446464,-264.184143,1450.070801,109.479408,-1.25978,-5.780107,-4.211226,-252.675171,1348.856323,100.214615
73,0.202778,,,,,,,,,,,,
74,0.205556,,,,,,,,,,,,
75,0.208333,-2.79567,23.407127,4.05022,-264.076324,1450.187134,109.501366,-1.357174,-5.840104,-4.249508,-252.675507,1348.87439,100.215027
76,0.211111,-2.791561,23.553843,4.247534,-264.128204,1450.304199,109.663971,-1.371976,-5.856417,-4.099996,-252.666855,1348.883057,100.209023
77,0.213889,-2.774831,23.537533,4.270822,-264.128235,1450.307373,109.658768,-1.342553,-5.830429,-4.21951,-252.671478,1348.88916,100.208588
78,0.216667,,,,,,,,,,,,
79,0.219444,,,,,,,,,,,,
80,0.222222,,,,,,,,,,,,
81,0.225,-2.731793,23.525938,4.191571,-264.127228,1450.310547,109.657326,-1.265879,-5.862808,-4.111442,-252.672607,1348.908569,100.194794
82,0.227778,-2.777256,23.507362,4.193747,-264.11676,1450.320801,109.660904,-1.309921,-5.849816,-4.120667,-252.680801,1348.920654,100.195694
83,0.230556,-2.739424,23.526667,4.138986,-264.119202,1450.319214,109.662941,-1.303925,-5.812682,-4.198324,-252.679291,1348.931763,100.197594
84,0.233333,-81.2528,-77.368797,122.045609,-263.574646,1449.630005,111.546913,-1.248441,-5.802428,-4.183625,-252.682205,1348.936035,100.210297
85,0.236111,143.886185,-20.758274,174.438095,-263.997009,1450.947876,111.550316,-1.249764,-5.755703,-4.307183,-252.695145,1348.936279,100.167107
86,0.238889,143.942535,-20.542204,175.040833,-264.088501,1451.014526,111.675331,-1.177823,-5.739028,-4.318843,-252.694901,1348.935425,100.187637
87,0.241667,-2.684838,23.366566,4.048025,-264.070465,1450.199219,109.478905,-1.229954,-5.729359,-4.423803,-252.685226,1348.950317,100.188454
88,0.244444,-2.611685,23.405725,2.860434,-264.102997,1450.25769,109.586456,-1.200847,-5.692863,-4.448429,-252.692963,1348.949463,100.174332
89,0.247222,-2.784381,23.411978,4.107625,-264.070343,1450.227295,109.474976,-1.140666,-5.666922,-4.428428,-252.689301,1348.960815,100.180862
90,0.25,,,,,,,,,,,,
91,0.252778,,,,,,,,,,,,
92,0.255556,143.856354,-20.842052,174.803238,-263.986053,1450.947388,111.503395,-1.062426,-5.663793,-4.469157,-252.684204,1348.949951,100.189743
93,0.258333,143.819397,-20.87962,174.845154,-263.975464,1450.956177,111.514885,-1.050377,-5.630901,-4.432604,-252.680328,1348.954102,100.193741
94,0.261111,143.831482,-20.897873,174.868164,-263.975555,1450.950684,111.512909,-1.075422,-5.638099,-4.490427,-252.677353,1348.949585,100.191704
95,0.263889,,,,,,,,,,,,
96,0.266667,,,,,,,,,,,,
97,0.269444,144.247131,-20.094421,175.7061,-264.043945,1450.948975,111.15107,-1.187202,-5.651685,-4.537817,-252.661285,1348.939453,100.197922
98,0.272222,-3.096075,23.73415,5.355726,-264.130737,1450.178955,109.486115,-1.205301,-5.632252,-4.442255,-252.658936,1348.926636,100.192123
99,0.275,-85.183022,-79.073051,118.337334,-263.091949,1449.232788,111.123787,-1.241393,-5.63342,-4.476354,-252.660004,1348.909668,100.178795
100,0.277778,143.75795,-20.947548,174.70459,-263.962921,1450.945068,111.539871,-1.282824,-5.636652,-4.444354,-252.659592,1348.913696,100.19091
101,0.280556,,,,,,,,,,,,
102,0.283333,-85.160995,-79.244987,118.350586,-263.078033,1449.229736,111.123116,-1.401177,-5.642089,-4.434028,-252.657776,1348.894775,100.194633
103,0.286111,-85.390556,-79.337502,118.198486,-263.071655,1449.214722,111.139984,-1.44081,-5.677529,-4.386931,-252.659683,1348.886108,100.18853
104,0.288889,-3.217433,23.772673,5.707947,-264.141663,1450.157837,109.486687,-1.466289,-5.701409,-4.314769,-252.66481,1348.882324,100.189743
105,0.291667,-3.141522,23.887226,5.836647,-264.186981,1450.227539,109.657898,-1.527976,-5.819404,-3.663394,-252.601151,1348.729248,100.144119
106,0.294444,,,,,,,,,,,,
107,0.297222,,,,,,,,,,,,
108,0.3,,,,,,,,,,,,
109,0.302778,-85.4907,-79.517059,118.084755,-263.063934,1449.226318,111.147446,-1.516002,-5.806439,-4.229915,-252.671539,1348.889648,100.180862
110,0.305556,-85.193352,-79.462509,118.316757,-263.06958,1449.255249,111.151093,-1.529187,-5.76884,-4.249445,-252.674789,1348.895874,100.187012
111,0.308333,,,,,,,,,,,,
112,0.311111,144.216461,-18.593754,175.443405,-264.331604,1450.824707,110.94503,-1.539901,-5.826859,-4.206884,-252.676285,1348.928345,100.177055
113,0.313889,,,,,,,,,,,,
114,0.316667,,,,,,,,,,,,
115,0.319444,144.117661,-19.662659,175.519287,-264.098145,1450.963135,111.106789,-1.311965,-5.828779,-4.26288,-252.664413,1348.963013,100.175026
116,0.322222,148.52713,-14.444418,172.564941,-264.918976,1449.270874,110.460197,-1.315895,-5.818035,-4.299522,-252.671066,1348.976929,100.162605
117,0.325,,,,,,,,,,,,
118,0.327778,,,,,,,,,,,,
119,0.330556,148.546844,-14.646591,172.686478,-264.905426,1449.312744,110.482506,-1.019041,-5.759635,-4.324458,-252.658463,1349.00769,100.172203
120,0.333333,148.576645,-14.659783,172.716614,-264.900848,1449.305298,110.476135,-0.981537,-5.762421,-4.357566,-252.653717,1349.018799,100.186035
121,0.336111,148.600342,-14.715987,172.757568,-264.951538,1449.314087,110.530365,-0.979725,-5.7415,-4.415004,-252.654312,1349.004395,100.175339
122,0.338889,148.654312,-14.756482,172.752609,-264.917694,1449.295654,110.505295,-0.870094,-5.71814,-4.35589,-252.645905,1349.008423,100.205971
123,0.341667,147.965225,-15.238349,172.826141,-264.757446,1449.540649,110.582832,-0.984512,-5.693469,-4.485064,-252.641678,1349.001587,100.185265
124,0.344444,,,,,,,,,,,,
125,0.347222,148.607483,-14.771611,172.753845,-264.936554,1449.276123,110.507813,-0.953521,-5.68607,-4.422132,-252.643204,1348.985474,100.205688
126,0.35,148.606155,-14.79656,172.765594,-264.940277,1449.265625,110.51841,-0.989855,-5.668619,-4.432173,-252.645462,1348.971069,100.203514
127,0.352778,-2.630727,23.349514,2.651178,-264.062164,1450.229858,109.554771,-1.031986,-5.636677,-4.478758,-252.64386,1348.954834,100.197937
128,0.355556,-2.62754,23.329605,2.641478,-264.065857,1450.214844,109.560829,-1.064799,-5.676643,-4.404084,-252.650024,1348.934082,100.18573
129,0.358333,-4.111134,23.493334,5.144385,-264.040497,1450.525635,109.497299,-1.111313,-5.641831,-4.460462,-252.649216,1348.923218,100.216507
130,0.361111,-3.157472,23.741081,5.386489,-264.133972,1450.158325,109.48494,-1.194698,-5.627877,-4.502209,-252.658844,1348.903931,100.187225
131,0.363889,-2.885699,23.422966,3.817811,-264.04129,1450.193115,109.481804,-1.245919,-5.659786,-4.3566,-252.648773,1348.890869,100.20285
132,0.366667,-3.135314,23.706738,5.109383,-264.126251,1450.154663,109.494431,-1.284578,-5.651308,-4.370386,-252.658371,1348.870972,100.205383
133,0.369444,-3.255826,23.80657,5.666917,-264.144409,1450.150879,109.471939,-1.38095,-5.675393,-4.428071,-252.662628,1348.866577,100.190453
134,0.372222,,,,,,,,,,,,
135,0.375,,,,,,,,,,,,
136,0.377778,,,,,,,,,,,,
137,0.380556,-3.293488,23.807955,5.798619,-264.145905,1450.144775,109.473137,-1.443026,-5.753926,-4.196622,-252.652527,1348.849609,100.192375
138,0.383333,-3.290706,23.775078,5.824991,-264.144012,1450.153564,109.477371,-1.436535,-5.754545,-4.277561,-252.655807,1348.849854,100.200294
139,0.386111,-85.026321,-79.363701,118.290627,-263.10379,1449.153931,111.080971,-1.368141,-5.934227,-3.407374,-252.580551,1348.706055,100.159241
140,0.388889,-85.402771,-79.417175,118.25145,-263.070862,1449.191162,111.120903,-1.389382,-5.939436,-3.385996,-252.579117,1348.716553,100.167366
141,0.391667,,,,,,,,,,,,
142,0.394444,144.18277,-19.138605,175.591187,-264.21991,1450.855103,110.988052,-1.353179,-5.832751,-4.192734,-252.642303,1348.888428,100.18512
143,0.397222,144.450226,-18.334099,175.577972,-264.38324,1450.739014,110.893471,-1.30054,-5.833988,-4.267376,-252.641647,1348.904785,100.184273
144,0.4,,,,,,,,,,,,
145,0.402778,,,,,,,,,,,,
146,0.405556,,,,,,,,,,,,
147,0.408333,,,,,,,,,,,,
148,0.411111,148.74791,-14.55435,172.712112,-264.891785,1449.227539,110.457115,-1.034257,-5.84203,-4.275519,-252.63298,1348.970703,100.183792
149,0.413889,148.691559,-14.670696,172.780914,-264.892395,1449.259155,110.470406,-0.964119,-5.830399,-4.234896,-252.62645,1348.982422,100.201721
150,0.416667,,,,,,,,,,,,
151,0.419444,,,,,,,,,,,,
152,0.422222,,,,,,,,,,,,
153,0.425,148.673462,-14.717012,172.834259,-264.913696,1449.286011,110.514297,-0.781286,-5.790186,-4.340573,-252.633926,1348.974121,100.207657
154,0.427778,148.646118,-14.711191,172.808258,-264.91684,1449.267334,110.4897,-0.841212,-5.780219,-4.299104,-252.632202,1348.975464,100.206787
155,0.430556,,,,,,,,,,,,
156,0.433333,148.634903,-14.706893,172.776077,-264.941467,1449.262817,110.509224,-0.850618,-5.740243,-4.32368,-252.632294,1348.9552,100.22007
157,0.436111,148.699921,-14.524626,172.77948,-265.117279,1449.240723,110.580345,-0.889737,-5.725639,-4.375483,-252.636108,1348.942627,100.211929
158,0.438889,,,,,,,,,,,,
159,0.441667,148.634613,-14.544958,172.639084,-265.069641,1449.239014,110.562149,-0.98707,-5.687172,-4.383443,-252.645966,1348.9198,100.22821
160,0.444444,-2.300778,23.271317,2.327532,-264.118317,1450.105957,109.541077,-1.069897,-5.693212,-4.322518,-252.643311,1348.908325,100.220261
161,0.447222,143.991089,-20.779118,174.41449,-263.99353,1450.80835,111.513557,-1.156509,-5.674509,-4.41032,-252.650314,1348.891846,100.2174
162,0.45,143.75058,-20.953054,174.627182,-263.952393,1450.911011,111.539795,-1.134865,-5.68936,-4.331028,-252.638763,1348.882324,100.227768
163,0.452778,-2.793149,23.620338,3.971049,-264.109497,1450.248169,109.657738,-1.217122,-5.633284,-4.387471,-252.64093,1348.872681,100.21064
164,0.455556,-2.495773,23.558544,1.901495,-264.10849,1450.294922,109.809441,-1.238882,-5.676002,-4.319166,-252.646301,1348.869873,100.217224
165,0.458333,-2.372667,23.568434,1.76856,-264.113098,1450.270142,109.819565,-1.278944,-5.672439,-4.382046,-252.648346,1348.867798,100.223686
166,0.461111,,,,,,,,,,,,
167,0.463889,,,,,,,,,,,,
168,0.466667,,,,,,,,,,,,
169,0.469444,,,,,,,,,,,,
170,0.472222,144.116959,-19.697466,175.451431,-264.099945,1450.915283,111.118896,-1.294928,-5.775717,-4.265427,-252.646713,1348.885986,100.222641
171,0.475,144.193924,-19.514542,175.413147,-264.124146,1450.883667,111.103706,-1.275735,-5.803769,-4.259243,-252.646591,1348.902954,100.213905
172,0.477778,,,,,,,,,,,,
173,0.480556,,,,,,,,,,,,
174,0.483333,144.54509,-19.377672,175.173019,-264.143433,1450.790894,111.101372,-1.16194,-5.85816,-4.165733,-252.639862,1348.937012,100.212006
175,0.486111,144.296997,-19.483044,175.487457,-264.128326,1450.903809,111.097969,-1.126841,-5.89422,-4.174381,-252.63884,1348.950195,100.202431
176,0.488889,,,,,,,,,,,,
177,0.491667,144.631577,-19.270535,175.321487,-264.150085,1450.793945,111.089058,-1.060055,-5.900701,-4.203406,-252.634201,1348.960571,100.196083
178,0.494444,148.531479,-14.502126,172.547348,-264.871002,1449.266602,110.466537,-1.048968,-5.924255,-4.167179,-252.637177,1348.968994,100.193672
179,0.497222,148.610153,-14.379963,172.660477,-264.960968,1449.264282,110.472908,-0.976075,-5.899683,-4.215961,-252.649246,1348.967285,100.202805
180,0.5,148.612442,-14.523672,172.584442,-264.879242,1449.268677,110.465904,-1.057929,-5.917543,-4.26193,-252.643143,1348.97876,100.185036
181,0.502778,148.634995,-14.443313,172.563614,-264.950256,1449.247192,110.50222,-1.027263,-5.908206,-4.22416,-252.640701,1348.9729,100.178467
182,0.505556,148.677399,-14.446791,172.565964,-264.900879,1449.236206,110.451248,-0.978207,-5.88904,-4.195346,-252.646988,1348.959351,100.182892
183,0.508333,,,,,,,,,,,,
184,0.511111,,,,,,,,,,,,
185,0.513889,,,,,,,,,,,,
186,0.516667,144.287369,-19.718002,175.415146,-264.081055,1450.893799,111.108742,-1.208783,-5.855922,-4.3137,-252.659195,1348.938477,100.18512
187,0.519444,144.268402,-19.65336,175.438065,-264.098175,1450.88855,111.097176,-1.149862,-5.838087,-4.237466,-252.654434,1348.91687,100.185768
188,0.522222,-2.727247,23.405231,3.875493,-264.056946,1450.187134,109.486763,-1.157566,-5.817709,-4.192904,-252.657776,1348.914063,100.198372
189,0.525,,,,,,,,,,,,
190,0.527778,,,,,,,,,,,,
191,0.530556,,,,,,,,,,,,
192,0.533333,-2.596145,23.778387,4.169826,-264.16153,1450.344482,109.644531,-1.268579,-5.727307,-4.258363,-252.667633,1348.89917,100.194054
193,0.536111,-2.511745,23.745338,4.082551,-264.142303,1450.326782,109.657631,-1.223667,-5.736324,-4.298554,-252.667191,1348.904053,100.202469
194,0.538889,-2.591247,23.747301,4.137647,-264.138,1450.342773,109.648682,-1.258877,-5.725689,-4.302794,-252.667664,1348.906006,100.205681
195,0.541667,-2.387099,23.646049,2.978807,-264.167877,1450.353027,109.72419,-1.251705,-5.700257,-4.376657,-252.651093,1348.908325,100.186012
196,0.544444,,,,,,,,,,,,
197,0.547222,-2.309021,23.727961,2.11566,-264.136108,1450.411011,109.811119,-1.24319,-5.75305,-4.303803,-252.651627,1348.92688,100.196686
198,0.55,-2.368066,23.632568,2.974476,-264.170441,1450.378662,109.713219,-1.161414,-5.759513,-4.202682,-252.64093,1348.940186,100.206139
199,0.552778,,,,,,,,,,,,
200,0.555556,,,,,,,,,,,,
201,0.558333,,,,,,,,,,,,
202,0.561111,,,,,,,,,,,,
203,0.563889,-2.383406,23.629154,2.987398,-264.169312,1450.380371,109.722374,-1.013236,-5.853763,-4.157015,-252.628647,1348.989624,100.207954
204,0.566667,-2.550003,23.320749,2.833922,-264.078461,1450.275513,109.561646,-1.016638,-5.858446,-4.137208,-252.630295,1348.986938,100.197426
205,0.569444,148.507767,-14.165384,172.575424,-264.799133,1449.272339,110.384354,-1.065814,-5.881488,-4.177602,-252.626511,1348.991699,100.184517
206,0.572222,148.490997,-14.598488,172.475784,-264.865112,1449.300903,110.4664,-1.068447,-5.896257,-4.213602,-252.631485,1348.994873,100.173309
207,0.575,148.521378,-14.584851,172.545914,-264.863068,1449.288574,110.466385,-1.141783,-5.933623,-4.149573,-252.629822,1348.992676,100.15403
208,0.577778,148.559143,-14.476236,172.503311,-264.886108,1449.255249,110.449821,-1.116548,-5.929667,-4.136499,-252.635834,1348.982056,100.15226
209,0.580556,148.604523,-14.490746,172.499115,-264.874603,1449.243286,110.437981,-1.122644,-6.098668,-3.329809,-252.568008,1348.813843,100.125946
210,0.583333,147.951004,-15.005072,172.79274,-264.717865,1449.460938,110.492012,-1.146034,-6.062861,-3.389973,-252.570755,1348.795532,100.13205
211,0.586111,,,,,,,,,,,,
212,0.588889,,,,,,,,,,,,
213,0.591667,,,,,,,,,,,,
214,0.594444,148.024918,-14.939162,172.793091,-264.789368,1449.359009,110.452393,-1.206259,-6.112766,-3.230316,-252.570007,1348.745361,100.125839
215,0.597222,144.372421,-15.165379,175.055542,-265.350861,1450.203491,110.351234,-1.186223,-6.09832,-3.249303,-252.561157,1348.726685,100.139954
216,0.6,-2.650594,23.244072,4.434625,-263.994629,1450.176514,109.283142,-1.246113,-6.091462,-3.298707,-252.569412,1348.72998,100.134338
217,0.602778,143.607864,-15.706695,175.612671,-265.187195,1450.46936,110.369476,-1.246843,-6.035689,-3.378871,-252.574203,1348.721191,100.152557
218,0.605556,143.828445,-15.434184,175.440826,-265.29953,1450.383789,110.343002,-1.226395,-6.071763,-3.343733,-252.571198,1348.729736,100.162331
219,0.608333,-2.610284,23.251431,4.382915,-263.992126,1450.17749,109.291306,-1.21512,-6.037458,-3.389356,-252.571945,1348.730347,100.147881
220,0.611111,144.229095,-19.810259,175.295639,-264.050293,1450.871338,111.135117,-1.227713,-5.860076,-4.237877,-252.643738,1348.896851,100.193138
221,0.613889,-2.973959,23.695332,5.43469,-264.133179,1450.132568,109.498848,-1.187808,-5.843245,-4.208372,-252.643829,1348.891235,100.160172
222,0.616667,-2.695706,23.352392,3.817223,-264.044159,1450.16687,109.507233,-1.15122,-5.834446,-4.205516,-252.642685,1348.900024,100.202187
223,0.619444,,,,,,,,,,,,
224,0.622222,,,,,,,,,,,,
225,0.625,-2.47959,23.72613,3.967904,-264.135803,1450.314819,109.661209,-1.120818,-5.797446,-4.240021,-252.639618,1348.936646,100.214355
226,0.627778,-2.41137,23.702879,3.8933,-264.137604,1450.31665,109.674614,-0.962022,-5.768257,-4.179851,-252.63089,1348.947144,100.214737
227,0.630556,-2.263968,23.615088,2.826404,-264.178955,1450.335205,109.750961,-1.049604,-5.772577,-4.304192,-252.631866,1348.966675,100.232529
228,0.633333,-2.274221,23.623131,2.816254,-264.17511,1450.344727,109.742203,-0.97436,-5.740698,-4.265044,-252.632614,1348.973389,100.242775
229,0.636111,-2.382404,23.657368,2.932714,-264.177673,1450.381836,109.739319,-0.998456,-5.750494,-4.263536,-252.632675,1348.988403,100.226845
230,0.638889,-2.373691,23.630272,2.850599,-264.178253,1450.356689,109.746628,-0.934052,-5.73932,-4.243228,-252.634079,1348.994263,100.219612
231,0.641667,-2.254872,23.599205,2.683029,-264.172485,1450.333984,109.740097,-0.966436,-5.763722,-4.33323,-252.639832,1348.99707,100.209885
232,0.644444,-2.392708,23.480457,2.777868,-264.120087,1450.306885,109.583138,-0.947672,-5.77425,-4.280962,-252.634399,1349.005005,100.21209
233,0.647222,-2.395295,23.479158,2.779919,-264.124878,1450.305542,109.57589,-1.012691,-5.755879,-4.331268,-252.648621,1349.011108,100.206367
234,0.65,148.489792,-14.617864,172.554092,-264.919159,1449.315796,110.501801,-0.969928,-5.768476,-4.275764,-252.641678,1349.007446,100.204056
235,0.652778,-2.536326,23.380066,2.562376,-264.086578,1450.268921,109.605965,-1.014831,-5.795408,-4.294647,-252.648956,1349.00354,100.19339
236,0.655556,148.568436,-14.598228,172.661026,-264.907776,1449.298096,110.490707,-1.106569,-5.782041,-4.401852,-252.652939,1349.011841,100.176018
237,0.658333,148.623428,-14.522514,172.640793,-264.989777,1449.27063,110.542,-1.046976,-5.786265,-4.272239,-252.652023,1348.998901,100.181229
238,0.661111,148.138718,-15.00449,172.934952,-264.832367,1449.400757,110.508202,-1.058256,-5.816211,-4.244903,-252.652557,1348.981201,100.18602
239,0.663889,,,,,,,,,,,,
240,0.666667,,,,,,,,,,,,
241,0.669444,,,,,,,,,,,,
242,0.672222,-85.9011,-79.167122,117.672852,-263.099792,1449.184204,111.130234,-1.222865,-5.982318,-3.395207,-252.593872,1348.734741,100.131882
243,0.675,-85.947159,-79.200745,117.49894,-263.085785,1449.151733,111.124626,-1.273368,-5.97238,-3.378605,-252.588715,1348.713135,100.116531
244,0.677778,-85.95768,-79.263626,117.515343,-263.082764,1449.141479,111.12999,-1.298933,-5.989469,-3.424326,-252.589767,1348.699707,100.124786
245,0.680556,-86.107735,-79.285919,117.343842,-263.077911,1449.130005,111.138229,-1.322026,-5.962846,-3.429013,-252.592209,1348.69519,100.133972
246,0.683333,-86.010353,-79.318977,117.479034,-263.075043,1449.127075,111.140915,-1.307649,-5.984671,-3.348023,-252.586365,1348.68042,100.139061
