Frame,Time (Seconds),X,Y,Z,X12_B1,Y12_B1,Z12_B1,X,Y,Z,X12_B2,Y12_B2,Z12_B2
18,0.05,146.632004,-15.26734,173.049286,-264.680298,1449.342163,110.253342,-1.718186,-5.66153,-3.974208,-252.446854,1349.113037,100.037804
19,0.052778,146.663605,-15.261798,173.089188,-264.689331,1449.349609,110.258278,-1.712129,-5.657144,-4.044685,-252.450638,1349.130127,100.032341
20,0.055556,147.865723,-15.183847,173.49028,-264.54422,1449.380371,110.288536,-1.644663,-5.718378,-3.91747,-252.442032,1349.138428,100.017181
21,0.058333,147.847321,-15.163426,173.524979,-264.545013,1449.403076,110.271996,-1.615285,-5.739655,-3.980315,-252.448318,1349.153687,100.009163
22,0.061111,147.937042,-15.372082,173.479172,-264.652191,1449.401245,110.332794,-1.572956,-5.718128,-4.004956,-252.440628,1349.168823,100.017159
23,0.063889,147.926147,-15.146527,173.55336,-264.539154,1449.403809,110.283516,-1.307001,-5.868755,-3.820726,-252.467987,1349.158936,100.018898
24,0.066667,147.963867,-15.103338,173.563675,-264.539368,1449.408447,110.284874,-1.23867,-5.887132,-3.735765,-252.462662,1349.176392,100.01799
25,0.069444,148.412369,-14.704177,173.309219,-264.626587,1449.265625,110.268913,-1.176557,-5.920115,-3.723539,-252.451477,1349.178711,100.027512
26,0.072222,148.458466,-14.713025,173.328735,-264.618652,1449.270508,110.262978,-1.100142,-5.928604,-3.692567,-252.459641,1349.190918,100.022972
27,0.075,148.487991,-14.702995,173.337433,-264.637909,1449.28125,110.261703,-1.048787,-5.926151,-3.71053,-252.459015,1349.203613,100.032234
28,0.077778,148.533905,-14.687268,173.346588,-264.63266,1449.287231,110.260803,-0.960589,-5.938945,-3.583926,-252.465637,1349.198364,100.044373
29,0.080556,148.464523,-14.6927,173.268005,-264.630859,1449.302612,110.271202,-0.944075,-5.939803,-3.624996,-252.456039,1349.20166,100.053391
30,0.083333,148.456375,-14.672549,173.243851,-264.626007,1449.301514,110.284203,-0.943255,-5.926521,-3.655987,-252.461945,1349.203979,100.056808
31,0.086111,148.524445,-14.643506,173.234741,-264.642365,1449.30603,110.276031,-0.861975,-5.937409,-3.598298,-252.456818,1349.192749,100.076294
32,0.088889,148.50589,-14.626031,173.173157,-264.646027,1449.310059,110.283066,-0.923564,-5.94545,-3.60908,-252.465698,1349.188843,100.076508
33,0.091667,148.447449,-14.617503,173.133408,-264.640533,1449.313721,110.290314,-0.612383,-5.822717,-3.570367,-252.493805,1349.240356,100.114662
34,0.094444,148.481491,-14.556672,173.151489,-264.639221,1449.315063,110.296654,-0.63712,-5.858332,-3.520467,-252.486496,1349.239502,100.140579
35,0.097222,148.668427,-14.701371,173.066254,-264.729034,1449.335571,110.353401,-0.618262,-5.823474,-3.468737,-252.488556,1349.22229,100.134926
36,0.1,148.643951,-14.735436,173.040176,-264.754059,1449.344971,110.390099,-0.647219,-5.849577,-3.448101,-252.489243,1349.215088,100.16301
37,0.102778,148.660645,-14.647561,172.934494,-264.776978,1449.342041,110.425476,-0.647457,-5.848791,-3.415896,-252.48703,1349.203247,100.177567
38,0.105556,148.69429,-14.582239,172.871658,-264.794739,1449.292236,110.385452,-0.786495,-5.838887,-3.505641,-252.495346,1349.203491,100.170296
39,0.108333,148.01738,-15.020924,173.00798,-264.654053,1449.517822,110.485588,-0.763531,-5.838702,-3.442095,-252.497223,1349.174683,100.158752
40,0.111111,-2.635609,23.482824,3.69361,-263.929077,1450.327271,109.550941,-0.823567,-5.818999,-3.429849,-252.500565,1349.17334,100.17556
41,0.113889,-2.678526,23.502266,3.745373,-263.930969,1450.327637,109.547066,-0.842575,-5.815261,-3.470519,-252.496445,1349.16272,100.189339
42,0.116667,-2.690463,23.512077,3.769401,-263.930359,1450.329102,109.55735,-0.875256,-5.801002,-3.446639,-252.497818,1349.147339,100.16851
43,0.119444,-82.162766,-76.786057,120.883011,-263.240692,1449.664307,111.138435,-0.936369,-5.780405,-3.543271,-252.509384,1349.157715,100.172195
44,0.122222,144.232147,-18.654026,175.783005,-264.079498,1450.787231,110.798988,-1.218838,-5.897325,-3.606832,-252.478058,1349.08606,100.138359
45,0.125,-2.941843,23.193264,3.618682,-263.82782,1450.211426,109.403404,-1.273,-5.882165,-3.622118,-252.477432,1349.09314,100.130295
46,0.127778,-85.236946,-77.82814,117.936974,-262.960602,1449.486206,110.990479,-1.246653,-5.893093,-3.697691,-252.482956,1349.097168,100.142784
47,0.130556,144.288193,-18.522541,175.970657,-264.110291,1450.786011,110.748856,-1.266869,-5.893044,-3.668359,-252.491562,1349.097656,100.130928
48,0.133333,144.056122,-18.210747,176.366837,-264.212982,1450.864136,110.668312,-1.232079,-5.916207,-3.680427,-252.480896,1349.101685,100.109375
49,0.136111,148.381531,-14.459516,172.939468,-264.690033,1449.22998,110.2966,-1.233343,-5.950266,-3.693166,-252.488998,1349.110596,100.121635
50,0.138889,148.354599,-14.597116,173.09111,-264.644348,1449.269775,110.276207,-1.141747,-5.965978,-3.630726,-252.482025,1349.111938,100.122612
51,0.141667,148.390289,-14.610448,173.149567,-264.644745,1449.267944,110.294052,-1.162276,-5.988826,-3.657361,-252.477051,1349.123779,100.127777
52,0.144444,148.393066,-14.600039,173.136551,-264.636414,1449.279785,110.276413,-1.095013,-6.002874,-3.623467,-252.479675,1349.139771,100.11438
53,0.147222,148.427475,-14.616252,173.165909,-264.627228,1449.281006,110.288902,-1.051909,-6.01091,-3.635059,-252.473587,1349.144043,100.105659
54,0.15,148.41629,-14.585644,173.158127,-264.63739,1449.290405,110.277969,-0.982401,-6.048193,-3.523536,-252.470856,1349.14856,100.102875
55,0.152778,148.45282,-14.597173,173.174606,-264.625305,1449.288818,110.269699,-0.99211,-6.065088,-3.553339,-252.46846,1349.159058,100.106598
56,0.155556,148.444763,-14.596278,173.14386,-264.624664,1449.291992,110.27668,-0.925689,-6.068161,-3.48496,-252.467575,1349.163086,100.112923
57,0.158333,148.453903,-14.544481,173.148193,-264.617462,1449.29541,110.286224,-0.934627,-6.065642,-3.434623,-252.468521,1349.169922,100.107002
58,0.161111,148.48056,-14.567976,173.134918,-264.627319,1449.297729,110.287506,-0.905794,-6.09563,-3.433125,-252.457443,1349.168579,100.126625
59,0.163889,148.440414,-14.530911,173.094864,-264.626495,1449.301636,110.277428,-0.862882,-6.089527,-3.471073,-252.466583,1349.156128,100.108063
60,0.166667,148.482452,-14.569193,173.063232,-264.619324,1449.299316,110.299774,-0.570757,-6.01762,-3.367537,-252.486938,1349.209839,100.153252
61,0.169444,148.414246,-14.538625,173.024094,-264.625336,1449.305298,110.300987,-0.482653,-6.142998,-2.410797,-252.409698,1349.109253,100.143745
62,0.172222,148.412766,-14.519227,172.970474,-264.621613,1449.302734,110.281448,-0.890344,-6.100953,-3.391278,-252.459076,1349.146851,100.142746
63,0.175,148.42569,-14.501912,172.988113,-264.623688,1449.303467,110.294594,-0.896444,-6.102686,-3.430544,-252.464798,1349.137817,100.143021
64,0.177778,148.798111,-14.546054,173.018982,-264.662872,1449.318115,110.341736,-0.550526,-6.133048,-2.429274,-252.401352,1349.080811,100.192657
65,0.180556,147.305634,-14.676861,173.831589,-264.894379,1449.690186,110.46788,-0.710252,-5.961213,-3.351908,-252.497406,1349.176514,100.176041
66,0.183333,144.420975,-19.386106,175.860855,-263.97641,1450.93396,110.923195,-0.682946,-5.981737,-3.343932,-252.490219,1349.15918,100.186081
67,0.186111,144.430405,-19.232489,175.87674,-264.019958,1450.923706,110.888367,-0.747591,-5.960706,-3.348617,-252.500687,1349.155518,100.183319
68,0.188889,144.757675,-19.054342,175.71962,-263.972809,1450.821899,110.889038,-0.787022,-5.940118,-3.327059,-252.488647,1349.144775,100.177322
69,0.191667,-2.485379,23.481752,3.779792,-263.929657,1450.314819,109.552948,-1.078226,-5.987446,-3.454136,-252.477798,1349.074463,100.143723
70,0.194444,144.764557,-18.809381,175.839691,-264.025818,1450.821167,110.831123,-0.826419,-5.919623,-3.411237,-252.497101,1349.1427,100.188934
71,0.197222,-2.46271,23.484129,3.786115,-263.931915,1450.307983,109.539177,-0.822784,-5.890178,-3.384204,-252.509125,1349.133179,100.17897
72,0.2,-85.203156,-77.926552,117.638382,-262.953827,1449.47168,110.981674,0.308876,-5.490102,-2.946194,-252.495132,1349.250732,100.653084
73,0.202778,-2.499058,23.482353,3.73324,-263.929779,1450.293945,109.548409,-0.84404,-5.857357,-3.477165,-252.506882,1349.126343,100.171608
74,0.205556,-2.714873,23.161224,3.483035,-263.832733,1450.167358,109.407089,-1.099226,-5.986118,-3.553439,-252.480026,1349.082642,100.152542
75,0.208333,-2.374398,23.077423,3.14406,-263.860748,1450.080933,109.380882,-1.0702,-5.954387,-3.605227,-252.480927,1349.087158,100.137589
76,0.211111,-2.464497,23.470339,3.605871,-263.928436,1450.288696,109.545036,-0.708568,-5.892059,-3.432994,-252.496994,1349.150391,100.166275
77,0.213889,-2.434597,23.253996,2.43726,-263.914307,1450.238525,109.466202,-0.665405,-5.889528,-3.43712,-252.501541,1349.171509,100.164398
78,0.216667,148.378326,-14.569637,172.951218,-264.652161,1449.2948,110.314407,-0.594761,-5.873963,-3.457759,-252.49115,1349.17749,100.155533
79,0.219444,148.401291,-14.581486,173.000488,-264.641449,1449.295776,110.292595,-0.866541,-5.993969,-3.526836,-252.468292,1349.133057,100.128731
80,0.222222,148.407547,-14.57059,173.032425,-264.639923,1449.297974,110.289825,-0.825199,-6.01276,-3.546041,-252.465607,1349.135498,100.129608
81,0.225,148.490356,-14.61084,173.074387,-264.637054,1449.297852,110.28685,-0.852123,-6.010611,-3.508845,-252.470825,1349.157593,100.106819
82,0.227778,148.445892,-14.653102,173.044632,-264.636932,1449.308472,110.311874,-0.86637,-5.992233,-3.570757,-252.47171,1349.16748,100.12294
83,0.230556,148.498734,-14.648352,173.090012,-264.633881,1449.300537,110.28759,-0.855377,-5.995411,-3.59227,-252.462418,1349.171997,100.099785
84,0.233333,148.488327,-14.665315,173.093628,-264.6409,1449.302734,110.301208,-0.881365,-5.999556,-3.550775,-252.462357,1349.178345,100.101768
85,0.236111,148.498154,-14.631186,173.135483,-264.634552,1449.304443,110.284767,-0.852435,-5.988991,-3.557266,-252.469116,1349.178589,100.086418
86,0.238889,148.521118,-14.622726,173.107773,-264.640503,1449.305542,110.289558,-0.87261,-6.021173,-3.531609,-252.46376,1349.180664,100.09671
87,0.241667,148.481659,-14.624664,173.11467,-264.631653,1449.302979,110.282646,-0.916287,-6.0411,-3.48158,-252.466797,1349.180298,100.08342
88,0.244444,148.452118,-14.608438,173.098328,-264.642517,1449.310303,110.303841,-0.952906,-6.045732,-3.514335,-252.466049,1349.175293,100.095695
89,0.247222,148.388153,-14.591219,173.079697,-264.64035,1449.291382,110.286118,-1.004164,-6.067908,-3.495415,-252.461548,1349.159302,100.099731
90,0.25,148.363098,-14.595857,173.044525,-264.636719,1449.289551,110.287315,-1.037994,-6.034854,-3.491535,-252.470886,1349.154175,100.09333
91,0.252778,148.309113,-14.516183,173.022415,-264.634521,1449.2854,110.274269,-1.101448,-6.07741,-3.46907,-252.475388,1349.140747,100.104187
92,0.255556,148.345703,-14.470743,173.053329,-264.646179,1449.275757,110.287453,-1.128501,-6.074286,-3.449352,-252.471451,1349.134888,100.108467
93,0.258333,148.278336,-14.429127,172.966888,-264.651215,1449.282715,110.288559,-1.242046,-6.052826,-3.527432,-252.472794,1349.127075,100.103523
94,0.261111,144.055801,-16.958862,176.560242,-264.515961,1450.815063,110.469727,-1.25254,-6.056631,-3.483535,-252.47905,1349.125854,100.101189
95,0.263889,145.460709,-15.222593,175.422546,-264.990753,1450.234863,110.329956,-1.274071,-6.093794,-3.455266,-252.481461,1349.11084,100.097511
96,0.266667,-2.686311,22.894463,3.70533,-263.767609,1450.198608,109.250877,-1.309711,-6.050416,-3.564294,-252.4823,1349.101563,100.107941
97,0.269444,146.240341,-15.52285,174.156738,-264.609985,1449.92334,110.490028,-1.324922,-6.067379,-3.525763,-252.489243,1349.099487,100.11647
98,0.272222,148.71785,-12.931833,172.626038,-265.055328,1449.12793,110.518654,-1.351452,-6.050101,-3.535699,-252.495255,1349.096191,100.115463
99,0.275,-2.814944,22.958176,3.895962,-263.780487,1450.218872,109.242058,-1.328727,-6.014159,-3.54305,-252.495193,1349.085449,100.104256
100,0.277778,144.121964,-16.103764,176.51799,-264.820923,1450.731934,110.320595,-1.330854,-6.023377,-3.468912,-252.496246,1349.094604,100.114822
101,0.280556,144.049698,-16.547981,176.402664,-264.647736,1450.755615,110.433426,-1.26833,-5.996568,-3.521392,-252.494537,1349.085449,100.122826
102,0.283333,144.104141,-17.462572,176.245255,-264.385712,1450.792969,110.596451,-1.265459,-6.007195,-3.56096,-252.494873,1349.098999,100.124908
103,0.286111,144.091568,-16.216547,176.497894,-264.774384,1450.73645,110.356163,-1.202357,-6.005362,-3.584578,-252.494461,1349.104248,100.10984
104,0.288889,144.140488,-18.477364,175.933304,-264.121735,1450.837036,110.786613,-1.197601,-5.992067,-3.610255,-252.489563,1349.119385,100.116592
105,0.291667,148.267227,-14.499274,172.909561,-264.663666,1449.285156,110.301254,-1.176611,-5.968315,-3.585353,-252.493774,1349.134521,100.089043
106,0.294444,-84.192421,-76.865685,118.456177,-263.077728,1449.669312,111.066711,-1.175694,-5.948185,-3.610102,-252.492813,1349.147217,100.082558
107,0.297222,148.309189,-14.554873,172.99469,-264.675354,1449.295654,110.308449,-1.118048,-5.961178,-3.652997,-252.485336,1349.158325,100.07959
108,0.3,-84.058846,-76.768135,118.654839,-263.083862,1449.660889,111.063332,-1.05316,-5.935423,-3.711138,-252.492462,1349.164551,100.075363
109,0.302778,148.444,-14.639623,173.126175,-264.660309,1449.292725,110.316368,-1.003319,-5.915852,-3.723552,-252.487274,1349.172852,100.073418
110,0.305556,-2.497985,23.323032,2.04848,-263.932709,1450.265991,109.479568,-1.013095,-5.898386,-3.696907,-252.4944,1349.19751,100.082962
111,0.308333,148.457565,-14.69998,173.188293,-264.657837,1449.293945,110.300842,-0.998739,-5.89009,-3.776559,-252.497192,1349.200806,100.065536
112,0.311111,148.476151,-14.709485,173.193161,-264.66272,1449.302002,110.30014,-0.993271,-5.89211,-3.750352,-252.490814,1349.203003,100.053833
113,0.313889,-2.480762,23.310528,1.98545,-263.925537,1450.2771,109.485344,-0.94403,-5.869815,-3.776312,-252.489059,1349.202026,100.048042
114,0.316667,148.524353,-14.719983,173.255646,-264.657379,1449.296021,110.301178,-0.93932,-5.872508,-3.727351,-252.491119,1349.210205,100.062698
115,0.319444,148.511917,-14.708488,173.238907,-264.655426,1449.294067,110.311188,-0.951674,-5.891837,-3.740063,-252.48555,1349.208618,100.048248
116,0.322222,148.509827,-14.72664,173.22702,-264.660309,1449.29895,110.309479,-1.001202,-5.896536,-3.780718,-252.489273,1349.206543,100.049286
117,0.325,148.462921,-14.689987,173.214966,-264.646454,1449.295532,110.297562,-1.003609,-5.867276,-3.718652,-252.483582,1349.189697,100.050751
118,0.327778,-2.540684,23.285677,2.040352,-263.924805,1450.270264,109.483406,-1.019786,-5.873203,-3.733018,-252.484116,1349.177856,100.04348
119,0.330556,148.022568,-15.050228,173.441711,-264.567932,1449.411377,110.321312,-1.104989,-5.879506,-3.861959,-252.486862,1349.181152,100.052681
120,0.333333,148.395737,-14.649058,173.191849,-264.654663,1449.265869,110.284698,-1.146321,-5.889113,-3.737355,-252.487808,1349.161499,100.041573
121,0.336111,148.311691,-14.612159,173.126938,-264.65863,1449.269409,110.289116,-1.212607,-5.910538,-3.774232,-252.490402,1349.148682,100.050629
122,0.338889,147.875717,-15.004534,173.398209,-264.569977,1449.394287,110.314529,-1.293427,-5.892222,-3.755702,-252.490936,1349.134155,100.059219
123,0.341667,148.248596,-14.585627,173.116882,-264.664642,1449.243774,110.286331,-1.351423,-5.890475,-3.756745,-252.496628,1349.122559,100.039932
124,0.344444,148.259415,-14.574025,173.084824,-264.662628,1449.239502,110.280548,-1.453639,-5.897498,-3.778851,-252.500031,1349.116333,100.055099
125,0.347222,148.19313,-14.569588,173.043274,-264.662994,1449.236084,110.296112,-1.470182,-5.898875,-3.768991,-252.502716,1349.097656,100.055717
126,0.35,-85.168373,-78.862717,118.676262,-262.964539,1449.203003,111.024796,-1.554411,-5.881907,-3.783624,-252.515793,1349.096802,100.046028
127,0.352778,-83.745682,-78.691895,120.240318,-263.056091,1449.198853,111.067581,-1.548671,-5.863936,-3.80724,-252.510132,1349.080322,100.061981
128,0.355556,-85.176071,-78.916061,118.699318,-262.964233,1449.189819,111.030739,-1.57834,-5.896248,-3.764225,-252.511139,1349.076782,100.055511
129,0.358333,-85.88089,-78.963234,117.981262,-262.925842,1449.183716,111.015503,-1.640117,-5.857727,-3.895713,-252.509171,1349.081055,100.043793
130,0.361111,-3.273022,23.724342,5.427635,-263.967804,1450.178711,109.367844,-1.61027,-5.890202,-3.819526,-252.507355,1349.088257,100.044121
131,0.363889,146.584259,-15.068084,172.924881,-264.740601,1449.340576,110.248894,-1.606447,-5.852401,-3.848312,-252.508011,1349.085938,100.050972
132,0.366667,147.696091,-15.2068,173.251068,-264.667999,1449.387329,110.33522,-1.583897,-5.873363,-3.893059,-252.502945,1349.093872,100.042503
133,0.369444,147.771027,-15.218403,173.299026,-264.670441,1449.383545,110.352127,-1.552203,-5.821532,-3.902409,-252.513382,1349.106079,100.025696
134,0.372222,147.809082,-15.233424,173.359177,-264.662659,1449.384277,110.332199,-1.525674,-5.853848,-3.826143,-252.504227,1349.116821,100.02475
135,0.375,147.835388,-15.289529,173.341507,-264.663788,1449.395142,110.336906,-1.472588,-5.84827,-3.839989,-252.505386,1349.140747,100.029236
136,0.377778,143.718857,-21.105494,175.36174,-263.811523,1450.966675,111.352631,-1.383203,-5.820895,-3.906867,-252.499252,1349.142212,100.032166
137,0.380556,143.732468,-21.108171,175.318542,-263.811005,1450.964111,111.359024,-1.349859,-5.814825,-3.960463,-252.497528,1349.14856,100.01873
138,0.383333,147.961044,-15.401667,173.434662,-264.653107,1449.407227,110.343307,-1.283244,-5.80525,-3.92198,-252.501038,1349.156616,100.028625
139,0.386111,-2.500681,23.32621,1.103274,-263.880829,1450.279419,109.524803,-1.245091,-5.802193,-3.922093,-252.505035,1349.169678,100.029732
140,0.388889,-82.467819,-76.238197,120.706871,-263.230103,1449.647705,111.13308,-1.167186,-5.786495,-3.941204,-252.497849,1349.162231,100.024345
141,0.391667,143.820068,-21.246212,175.388901,-263.792267,1450.960327,111.368713,-1.133692,-5.769907,-3.994785,-252.492722,1349.165527,100.039551
142,0.394444,148.064926,-15.450429,173.522934,-264.671936,1449.411743,110.364456,-1.103301,-5.774473,-3.913318,-252.503784,1349.18042,100.031303
143,0.397222,148.100449,-15.434749,173.518692,-264.669434,1449.411499,110.369133,-1.115309,-5.783101,-3.951702,-252.496933,1349.175659,100.037979
144,0.4,-2.560964,23.320786,1.899716,-263.905396,1450.251465,109.48027,-1.067079,-5.769369,-3.95126,-252.497406,1349.166138,100.034035
145,0.402778,143.789734,-21.187021,175.351303,-263.799011,1450.94751,111.354721,-1.089026,-5.761542,-3.950072,-252.500748,1349.166382,100.049187
146,0.405556,148.481644,-14.809981,173.333282,-264.645477,1449.250732,110.283257,-1.140093,-5.747334,-3.935217,-252.497559,1349.164429,100.053871
147,0.408333,-2.485046,23.360115,1.157355,-263.867859,1450.271973,109.531113,-1.16565,-5.747523,-3.999738,-252.498688,1349.149536,100.045166
148,0.411111,143.737305,-21.231487,175.383102,-263.801941,1450.950684,111.362572,-1.188026,-5.765996,-3.923729,-252.496063,1349.137207,100.056343
149,0.413889,143.723419,-21.248697,175.308578,-263.798065,1450.944214,111.387505,-1.251256,-5.756191,-3.936899,-252.500778,1349.123779,100.055473
150,0.416667,143.695114,-21.253677,175.291824,-263.811096,1450.950317,111.380226,-1.305915,-5.734586,-4.026793,-252.508514,1349.108887,100.053925
151,0.419444,143.653076,-21.183384,175.267075,-263.807037,1450.950684,111.374611,-1.374082,-5.754269,-3.966106,-252.511353,1349.097046,100.066544
152,0.422222,143.68541,-21.216974,175.165604,-263.813354,1450.94519,111.383232,-1.402995,-5.762772,-3.930666,-252.505127,1349.097046,100.069183
153,0.425,143.632843,-21.190975,175.130219,-263.810516,1450.949951,111.385826,-1.448244,-5.772781,-3.896106,-252.507156,1349.081543,100.074905
154,0.427778,-3.179124,23.739641,4.882096,-263.979706,1450.17749,109.386978,-1.48092,-5.789433,-3.871327,-252.513824,1349.078979,100.076309
155,0.430556,-3.241263,23.744112,4.938435,-263.985046,1450.175415,109.383263,-1.558429,-5.800852,-3.902605,-252.512985,1349.074585,100.082443
156,0.433333,-3.285458,23.786469,5.343886,-263.98468,1450.175781,109.376228,-1.617788,-5.833591,-3.818107,-252.512573,1349.07605,100.08651
157,0.436111,-85.219528,-78.971481,118.687355,-262.94754,1449.193604,111.030083,-1.581637,-5.833143,-3.894341,-252.513046,1349.072754,100.078163
158,0.438889,-83.500206,-78.478508,120.408272,-263.077148,1449.262939,111.07785,-1.578977,-5.840746,-3.747209,-252.506348,1349.078857,100.085571
159,0.441667,-85.485207,-78.716156,118.335625,-262.947968,1449.253052,111.028404,-1.617611,-5.858989,-3.812278,-252.501846,1349.089966,100.065308
160,0.444444,148.231216,-13.570055,171.530457,-264.800232,1448.721802,110.259895,-1.613407,-5.865934,-3.789283,-252.507813,1349.088257,100.063225
161,0.447222,-3.176991,23.233467,5.081427,-263.820465,1450.20166,109.224937,-1.545622,-5.905056,-3.744365,-252.493881,1349.09436,100.084511
162,0.45,-85.480415,-78.659576,118.283279,-262.952881,1449.275757,111.039886,-1.529208,-5.884859,-3.81754,-252.494751,1349.097778,100.060394
163,0.452778,149.427658,-13.832645,172.116882,-264.756195,1448.839355,110.295135,-1.503586,-5.899606,-3.761011,-252.489532,1349.114746,100.081558
164,0.455556,147.788513,-14.975424,173.333588,-264.578033,1449.39856,110.307045,-1.452491,-5.905248,-3.716285,-252.497025,1349.126221,100.070816
165,0.458333,148.211838,-14.608048,173.094162,-264.649658,1449.258911,110.276756,-1.404404,-5.896659,-3.775189,-252.486237,1349.124146,100.071823
166,0.461111,148.254669,-14.579228,173.146866,-264.658112,1449.262573,110.29213,-1.382303,-5.890147,-3.744552,-252.486557,1349.131226,100.070435
167,0.463889,147.878677,-15.042197,173.428207,-264.564209,1449.413208,110.314171,-1.36751,-5.909124,-3.732929,-252.488556,1349.150024,100.062569
168,0.466667,148.32074,-14.626763,173.165329,-264.638702,1449.269043,110.291649,-1.323065,-5.868718,-3.81499,-252.482086,1349.157593,100.068741
169,0.469444,148.343155,-14.664111,173.189316,-264.641418,1449.270142,110.285988,-1.30021,-5.907523,-3.748214,-252.480392,1349.159058,100.056427
170,0.472222,148.381683,-14.674378,173.214569,-264.651062,1449.270508,110.294037,-1.272519,-5.879928,-3.841434,-252.469711,1349.162598,100.070786
171,0.475,148.345642,-14.711623,173.215118,-264.638733,1449.275879,110.277382,-1.288697,-5.865573,-3.772012,-252.48024,1349.170044,100.060539
172,0.477778,148.41452,-14.911372,173.199463,-264.80069,1449.282227,110.371246,-1.287938,-5.820181,-3.893004,-252.477295,1349.164795,100.070724
173,0.480556,148.357056,-14.709096,173.248795,-264.647552,1449.272827,110.282509,-1.205385,-5.809532,-3.845056,-252.472931,1349.154053,100.054863
174,0.483333,148.358047,-14.715017,173.22226,-264.652802,1449.273804,110.281357,-1.205884,-5.8039,-3.820313,-252.474182,1349.159424,100.066589
175,0.486111,148.352203,-14.705324,173.186081,-264.643402,1449.276245,110.28054,-1.189808,-5.805341,-3.780824,-252.471481,1349.148193,100.058815
176,0.488889,148.357864,-14.693902,173.19989,-264.656952,1449.269287,110.287529,-1.296735,-5.81843,-3.802395,-252.46843,1349.157715,100.079582
177,0.491667,148.296677,-14.699346,173.141479,-264.653015,1449.272217,110.272926,-1.235809,-5.812699,-3.745057,-252.466705,1349.140015,100.069496
178,0.494444,148.307404,-14.690016,173.13916,-264.658386,1449.276855,110.286766,-1.248379,-5.81079,-3.788916,-252.467667,1349.139771,100.091629
179,0.497222,148.276596,-14.657484,173.102142,-264.65329,1449.273438,110.286873,-1.254732,-5.815261,-3.806057,-252.460571,1349.134521,100.099609
180,0.5,148.389297,-14.51654,172.9254,-264.681549,1449.240112,110.276192,-1.290915,-5.803962,-3.778009,-252.457565,1349.129639,100.094574
181,0.502778,-84.702103,-78.52153,118.92437,-262.983032,1449.310669,111.025253,-1.318159,-5.80855,-3.772588,-252.462738,1349.12793,100.098976
182,0.505556,149.424866,-13.905765,172.028412,-264.765778,1448.871948,110.312859,-1.261808,-5.786499,-3.756817,-252.458221,1349.111572,100.119232
183,0.508333,-84.425415,-78.618378,119.170845,-262.973419,1449.313354,111.015259,-1.332825,-5.788073,-3.723616,-252.45723,1349.11377,100.105247
