Frame,Time (Seconds),X,Y,Z,X11_B1,Y11_B1,Z11_B1,X,Y,Z,X11_B2,Y11_B2,Z11_B2
57,0.158333,148.355835,-14.552791,172.976822,-264.656921,1449.299438,110.305946,-1.154429,-5.856176,-3.778491,-252.424713,1349.147095,100.095322
58,0.161111,148.347748,-14.548179,172.930084,-264.656006,1449.312378,110.301392,-1.164314,-5.869104,-3.751755,-252.421982,1349.169067,100.115982
59,0.163889,148.549484,-14.69263,172.898605,-264.749847,1449.348633,110.369057,-0.736169,-5.740922,-3.534642,-252.450439,1349.222778,100.133987
60,0.166667,148.575195,-14.671378,172.884369,-264.730865,1449.36377,110.360855,-0.743895,-5.79496,-3.541452,-252.439285,1349.243896,100.14373
61,0.169444,148.527008,-14.63249,172.870132,-264.727661,1449.373291,110.362976,-0.696319,-5.790865,-3.536774,-252.437271,1349.237305,100.143051
62,0.172222,148.529251,-14.614779,172.913895,-264.716156,1449.372803,110.347839,-0.70055,-5.786746,-3.495883,-252.448288,1349.251709,100.144989
63,0.175,148.551895,-14.636499,172.843246,-264.723236,1449.391968,110.352669,-0.744238,-5.771031,-3.503661,-252.442093,1349.259644,100.125351
64,0.177778,148.585541,-14.606254,172.892532,-264.72406,1449.386353,110.339119,-0.674988,-5.80233,-3.449241,-252.448822,1349.253418,100.136131
65,0.180556,148.56456,-14.615075,172.88858,-264.7258,1449.382813,110.343674,-0.723429,-5.806057,-3.516885,-252.454849,1349.246704,100.108406
66,0.183333,148.599808,-14.650488,172.913269,-264.714447,1449.373657,110.328522,-0.695807,-5.805054,-3.487023,-252.449692,1349.23999,100.104858
67,0.186111,148.784256,-14.557044,173.022873,-264.660522,1449.35083,110.304749,-0.702384,-5.815371,-3.463807,-252.446854,1349.241943,100.113892
68,0.188889,148.780212,-14.58306,173.04071,-264.659302,1449.338257,110.291664,-0.710147,-5.868868,-3.396374,-252.43988,1349.225708,100.106453
69,0.191667,148.401505,-14.515131,173.024963,-264.644501,1449.29895,110.270851,-1.066719,-5.936423,-3.618429,-252.437119,1349.154419,100.055206
70,0.194444,148.41571,-14.60817,173.046829,-264.640625,1449.277344,110.255966,-1.089434,-5.922254,-3.683862,-252.440094,1349.133789,100.055077
71,0.197222,148.454651,-14.591455,173.151871,-264.630127,1449.248291,110.256462,-1.067852,-5.934878,-3.684601,-252.434814,1349.116089,100.050835
72,0.2,148.453354,-14.624195,173.217529,-264.631073,1449.231323,110.255135,-1.115542,-5.94094,-3.731043,-252.434525,1349.107666,100.047661
73,0.202778,148.459381,-14.682792,173.217758,-264.625336,1449.215454,110.242462,-1.222891,-5.938534,-3.809137,-252.434723,1349.101685,100.045258
74,0.205556,147.946243,-15.075192,173.500641,-264.536774,1449.355469,110.25058,-1.228266,-5.930747,-3.814549,-252.441376,1349.084351,100.037796
75,0.208333,147.997986,-15.040663,173.611588,-264.581512,1449.345947,110.273201,-1.261776,-5.915427,-3.86261,-252.434128,1349.080322,100.044685
76,0.211111,148.00029,-15.142121,173.610672,-264.538239,1449.336182,110.262993,-1.286717,-5.911695,-3.882743,-252.438431,1349.072388,100.041397
77,0.213889,146.687927,-14.977526,173.291473,-264.558014,1449.297119,110.246651,-1.33928,-5.941206,-3.866199,-252.440308,1349.079224,100.043205
78,0.216667,147.953812,-15.148243,173.621521,-264.537689,1449.330933,110.272957,-1.311411,-5.936992,-3.857983,-252.434875,1349.071655,100.041588
79,0.219444,147.995529,-15.1156,173.598297,-264.561035,1449.32959,110.26902,-1.193264,-6.108758,-2.833762,-252.338623,1348.911621,100.039314
80,0.222222,148.005035,-15.150475,173.584732,-264.532196,1449.334595,110.272316,-1.324382,-5.925332,-3.814802,-252.441788,1349.071899,100.042847
81,0.225,147.980804,-15.119298,173.56749,-264.534729,1449.332764,110.283524,-1.282144,-5.939341,-3.826075,-252.430771,1349.077148,100.056862
82,0.227778,147.953308,-15.09866,173.49176,-264.530762,1449.358521,110.296448,-1.263192,-5.92414,-3.855856,-252.430283,1349.081787,100.058098
83,0.230556,147.945328,-15.031507,173.447388,-264.527222,1449.365479,110.290359,-1.286498,-5.938493,-3.808127,-252.424484,1349.096313,100.074936
84,0.233333,148.42981,-14.736157,173.023376,-264.580231,1449.220703,110.286224,-1.278246,-5.950542,-3.749197,-252.420868,1349.108765,100.081772
85,0.236111,148.334412,-14.589173,173.046829,-264.613831,1449.26709,110.26561,-1.223629,-5.953636,-3.734786,-252.410019,1349.123779,100.090523
86,0.238889,148.356567,-14.570515,173.038986,-264.615662,1449.280396,110.264893,-1.198921,-5.916852,-3.708429,-252.410049,1349.13501,100.099579
87,0.241667,148.367477,-14.568624,172.945923,-264.610291,1449.303223,110.286346,-1.136239,-5.918609,-3.708688,-252.406693,1349.13623,100.108627
88,0.244444,148.425034,-14.516792,172.949661,-264.620728,1449.311157,110.285652,-0.916558,-6.072343,-2.762118,-252.326752,1349.043823,100.121407
89,0.247222,148.362747,-14.503728,172.906647,-264.621094,1449.338013,110.288239,-0.622985,-5.977782,-2.663464,-252.34613,1349.116699,100.152969
90,0.25,148.80777,-14.57087,172.987854,-264.647858,1449.361938,110.312462,-0.627849,-5.987878,-2.673372,-252.350723,1349.132935,100.168022
91,0.252778,148.808029,-14.536485,172.944824,-264.636658,1449.375488,110.303604,-0.524212,-5.986162,-2.646241,-252.347198,1349.141113,100.1632
92,0.255556,148.745743,-14.499645,172.934402,-264.63974,1449.388184,110.318283,-0.505168,-5.97988,-2.620752,-252.355545,1349.147339,100.149315
93,0.258333,148.9263,-14.392442,172.841293,-264.667328,1449.343872,110.309914,-0.464512,-5.994751,-2.620117,-252.346909,1349.156738,100.160866
94,0.261111,148.765244,-14.510818,172.941696,-264.642792,1449.390625,110.317429,-0.456332,-6.012666,-2.637368,-252.350784,1349.157593,100.16803
95,0.263889,148.766663,-14.490076,172.926086,-264.660553,1449.391724,110.313103,-0.00616,-6.020622,-3.008667,-252.326584,1349.282104,100.206726
96,0.266667,148.676208,-14.671493,172.897125,-264.703461,1449.381958,110.337852,-0.511778,-5.863961,-3.360138,-252.422302,1349.240479,100.171066
97,0.269444,148.803345,-14.642234,172.844482,-264.615845,1449.363403,110.329399,0.050802,-6.026818,-3.06918,-252.323532,1349.277832,100.240379
98,0.272222,148.835541,-14.572393,173.006607,-264.646729,1449.362183,110.326225,0.097721,-6.025164,-3.028566,-252.327377,1349.260376,100.23111
99,0.275,148.889389,-14.591869,173.075378,-264.655518,1449.350708,110.337631,-0.358447,-5.993512,-2.66259,-252.356171,1349.127197,100.162956
100,0.277778,148.867355,-14.643094,173.08815,-264.638672,1449.338501,110.316154,-0.36436,-5.984493,-2.633525,-252.352829,1349.11853,100.17321
101,0.280556,148.956558,-14.66283,173.138672,-264.660095,1449.318359,110.339661,-0.462732,-5.844099,-3.531059,-252.428268,1349.208252,100.178894
102,0.283333,148.953796,-14.662746,173.178772,-264.65863,1449.307129,110.346733,-0.391448,-6.00173,-2.659383,-252.348328,1349.083984,100.158112
103,0.286111,148.61705,-14.613958,173.147354,-264.615479,1449.277222,110.269669,-0.451431,-5.864297,-3.447957,-252.431274,1349.176636,100.173843
104,0.288889,148.620148,-14.618246,173.188828,-264.618134,1449.259644,110.288689,-0.668535,-6.115539,-2.709459,-252.321335,1349.01123,100.130013
105,0.291667,148.595963,-14.611254,173.212845,-264.613892,1449.248535,110.271996,-0.692804,-6.133311,-2.718962,-252.315613,1348.985596,100.120842
106,0.294444,148.58905,-14.592029,173.268921,-264.622772,1449.240601,110.277786,-0.863178,-5.963801,-3.670127,-252.41011,1349.102661,100.117119
107,0.297222,148.598511,-14.647459,173.280716,-264.613739,1449.226196,110.272919,-0.944003,-5.958291,-3.698104,-252.409637,1349.090698,100.117546
108,0.3,148.556091,-14.647315,173.26889,-264.618286,1449.218994,110.277802,-0.82747,-6.134303,-2.705605,-252.310104,1348.956543,100.11364
109,0.302778,148.544647,-14.634473,173.262772,-264.620178,1449.217285,110.274277,-0.901097,-6.099537,-2.760159,-252.316833,1348.951294,100.111122
110,0.305556,148.645859,-14.597952,173.2397,-264.665009,1449.179077,110.224754,-0.94904,-6.128392,-2.789434,-252.308273,1348.940063,100.106621
111,0.308333,148.013733,-15.022141,173.491882,-264.540955,1449.356323,110.303696,-1.199009,-5.96068,-3.816978,-252.40448,1349.079346,100.113487
112,0.311111,148.394638,-14.537264,173.249069,-264.632751,1449.224487,110.28524,-1.054269,-6.139972,-2.663498,-252.307831,1348.949585,100.094833
113,0.313889,148.413818,-14.588405,173.162872,-264.65976,1449.229248,110.242455,-1.280374,-5.93729,-3.751653,-252.400909,1349.094727,100.107277
114,0.316667,148.346909,-14.513189,173.133972,-264.630005,1449.247925,110.270042,-1.10187,-6.140098,-2.602435,-252.302231,1348.972412,100.121338
115,0.319444,148.316345,-14.513297,173.078033,-264.622559,1449.256104,110.272942,-1.313694,-5.951792,-3.659667,-252.397003,1349.115967,100.111946
116,0.322222,148.277328,-14.446361,173.03624,-264.625305,1449.27417,110.27623,-1.197109,-6.143742,-2.57247,-252.314178,1349.001465,100.094398
117,0.325,148.320175,-14.299517,172.871658,-264.655273,1449.248169,110.270103,-1.206423,-6.157347,-2.617067,-252.308197,1349.014893,100.107689
118,0.327778,148.311829,-14.286825,172.83992,-264.65863,1449.266846,110.264977,-1.196464,-6.116948,-2.609726,-252.312515,1349.024048,100.083809
119,0.330556,148.281342,-14.224311,172.765274,-264.65097,1449.296143,110.258537,-1.175559,-6.14026,-2.678498,-252.312958,1349.038086,100.11515
120,0.333333,148.333878,-14.227427,172.747696,-264.657196,1449.304321,110.252068,-0.898796,-6.005847,-2.576698,-252.330719,1349.106812,100.132111
121,0.336111,148.746155,-14.282228,172.791382,-264.675659,1449.331299,110.301941,-0.860022,-6.009422,-2.534308,-252.333344,1349.116821,100.125763
122,0.338889,148.793716,-14.281987,172.787994,-264.677307,1449.337769,110.299568,-0.800332,-5.975805,-2.595484,-252.341599,1349.117065,100.133629
123,0.341667,148.76828,-14.339993,172.752625,-264.671234,1449.35376,110.297859,-0.739994,-5.99248,-2.572922,-252.34288,1349.124878,100.154427
124,0.344444,148.769058,-14.325524,172.72583,-264.681396,1449.363281,110.304047,-0.704221,-5.965171,-2.603291,-252.343445,1349.133057,100.163795
125,0.347222,148.794891,-14.343925,172.733719,-264.680084,1449.359863,110.313065,-0.689771,-5.974539,-2.647043,-252.352036,1349.137695,100.14595
126,0.35,148.804947,-14.36703,172.764877,-264.684906,1449.358765,110.314713,-0.641592,-5.963308,-2.612989,-252.346161,1349.136475,100.144295
127,0.352778,148.802322,-14.376102,172.771957,-264.699829,1449.363647,110.337776,-0.612079,-5.932273,-2.682918,-252.347946,1349.133057,100.170654
128,0.355556,-2.122295,23.311338,2.385252,-263.973602,1450.322876,109.582886,-0.567448,-5.954819,-2.657736,-252.357071,1349.13269,100.158676
129,0.358333,148.823853,-14.44517,172.797333,-264.687744,1449.33606,110.301697,-0.533557,-5.954637,-2.673225,-252.346222,1349.125732,100.158531
130,0.361111,148.894882,-14.465356,172.867065,-264.679169,1449.312866,110.303467,-0.635836,-5.812161,-3.458401,-252.416458,1349.217163,100.172585
131,0.363889,148.76561,-14.587264,172.860352,-264.773987,1449.303955,110.345871,-0.463526,-5.945446,-2.62679,-252.347107,1349.1073,100.151581
132,0.366667,148.813507,-14.609243,173.052521,-264.67041,1449.329224,110.301086,-0.532063,-5.790447,-3.490254,-252.424805,1349.189087,100.159554
133,0.369444,148.711227,-14.747818,173.046112,-264.762848,1449.313965,110.358711,-0.534532,-5.786839,-3.600982,-252.431274,1349.187012,100.14711
134,0.372222,148.75795,-14.741778,173.138809,-264.772736,1449.305054,110.355446,-0.474402,-5.79638,-3.516269,-252.4319,1349.165161,100.140305
135,0.375,148.563599,-14.711768,173.034622,-264.618042,1449.250366,110.294235,-0.842025,-5.887737,-3.6588,-252.416046,1349.121704,100.107788
136,0.377778,148.560989,-14.650976,173.158676,-264.640289,1449.255737,110.272324,-0.592536,-5.796022,-3.647665,-252.432465,1349.164551,100.140411
137,0.380556,148.478622,-14.674452,173.165359,-264.647797,1449.251709,110.28566,-0.935214,-5.885182,-3.767605,-252.4198,1349.101318,100.108955
138,0.383333,148.577362,-14.732674,173.11615,-264.627441,1449.210571,110.299644,-0.90704,-5.88262,-3.736003,-252.419296,1349.084473,100.104767
139,0.386111,148.58226,-14.709813,173.217636,-264.639679,1449.230713,110.268822,-1.010679,-5.894184,-3.841443,-252.423462,1349.083008,100.094437
140,0.388889,148.593109,-14.727105,173.135391,-264.614227,1449.195435,110.283722,-1.054161,-5.877254,-3.805987,-252.4189,1349.077148,100.098984
141,0.391667,148.47171,-14.722435,173.059097,-264.609589,1449.20459,110.294365,-1.076858,-5.915814,-3.749627,-252.418823,1349.076294,100.096031
142,0.394444,-85.389336,-78.819473,118.378464,-262.935181,1449.201294,111.019753,-0.979077,-6.129904,-2.643915,-252.318497,1348.953003,100.086243
143,0.397222,148.426254,-14.642305,173.107971,-264.61972,1449.227539,110.2556,-1.214088,-5.966069,-3.704744,-252.412949,1349.085449,100.066414
144,0.4,-2.511548,22.918091,3.558805,-263.771149,1450.154175,109.178825,-1.058966,-6.161381,-2.630131,-252.309204,1348.954468,100.083092
145,0.402778,145.290497,-16.111591,175.501389,-264.601349,1450.30835,110.41153,-1.325638,-5.980987,-3.668509,-252.408386,1349.098145,100.086304
146,0.405556,148.749313,-13.921003,172.675385,-265.054199,1449.114868,110.437874,-1.388588,-5.991862,-3.686062,-252.40773,1349.104126,100.082092
147,0.408333,148.228195,-14.3332,172.727478,-264.647186,1449.235107,110.257896,-1.261999,-6.170293,-2.649646,-252.317337,1348.980957,100.063896
148,0.411111,148.26825,-14.266405,172.742126,-264.637451,1449.249512,110.248116,-1.279259,-6.198686,-2.537904,-252.312119,1349.003784,100.087479
149,0.413889,148.235474,-14.247963,172.672577,-264.634155,1449.264893,110.251266,-1.312491,-6.196679,-2.547453,-252.314117,1349.015503,100.066833
150,0.416667,-85.391663,-78.995224,118.249443,-262.908966,1449.356689,111.022217,-1.330336,-6.193064,-2.538189,-252.316147,1349.025635,100.088593
151,0.419444,148.184906,-14.2306,172.608932,-264.629395,1449.305176,110.24868,-1.563869,-6.032432,-3.535254,-252.39566,1349.152344,100.088051
152,0.422222,-85.550591,-77.718971,118.201973,-262.93692,1449.747437,111.04052,-1.411502,-6.183274,-2.59151,-252.311203,1349.061279,100.105064
153,0.425,148.121826,-14.237753,172.571106,-264.637421,1449.333618,110.262459,-1.309638,-5.948092,-2.599395,-252.309296,1349.146118,100.102089
154,0.427778,147.618195,-14.784389,172.823822,-264.540375,1449.517456,110.333336,-1.553249,-6.054856,-2.707605,-252.288467,1349.103882,100.093903
155,0.430556,148.192322,-14.27591,172.619843,-264.632324,1449.337158,110.268791,-1.318864,-6.139713,-2.568794,-252.312241,1349.072998,100.095131
156,0.433333,148.220581,-14.314877,172.641678,-264.62616,1449.331909,110.277252,-1.009395,-6.035219,-2.51376,-252.332962,1349.129395,100.137726
157,0.436111,148.681656,-14.39098,172.792038,-264.657867,1449.341797,110.310699,-0.939117,-6.012381,-2.568346,-252.336319,1349.127075,100.116295
158,0.438889,148.710449,-14.466209,172.769348,-264.677368,1449.339233,110.324829,-0.848027,-5.996877,-2.591754,-252.336319,1349.118774,100.135468
159,0.441667,148.786514,-14.491161,172.849014,-264.675842,1449.32312,110.337662,-0.766469,-5.968941,-2.537441,-252.33606,1349.112305,100.125153
160,0.444444,148.867828,-14.473806,172.968704,-264.677185,1449.302979,110.326279,-0.677407,-5.959024,-2.605249,-252.335968,1349.102661,100.130432
161,0.447222,148.400635,-14.573443,172.966507,-264.615845,1449.320313,110.293762,-0.768143,-5.825074,-3.537301,-252.42215,1349.211792,100.142998
162,0.45,148.527008,-14.675217,172.949768,-264.591858,1449.286133,110.32164,-0.562473,-5.943637,-2.654453,-252.344696,1349.09314,100.118958
163,0.452778,148.506363,-14.676744,172.988388,-264.596619,1449.272461,110.321594,-0.486895,-5.951035,-2.702963,-252.343811,1349.087646,100.150703
164,0.455556,148.441467,-14.669683,173.122375,-264.638489,1449.281616,110.308296,-0.852184,-5.849162,-3.720621,-252.405762,1349.133667,100.129433
165,0.458333,148.595795,-14.758908,173.074295,-264.609131,1449.243042,110.331703,-0.783675,-5.86528,-3.702576,-252.415894,1349.127441,100.131393
166,0.461111,148.519211,-14.699459,173.200272,-264.629486,1449.254639,110.30777,-0.78442,-5.83145,-3.77134,-252.41655,1349.119385,100.129913
167,0.463889,148.558304,-14.762615,173.214859,-264.630981,1449.239502,110.309761,-0.748409,-5.841458,-3.789108,-252.419357,1349.10791,100.121819
168,0.466667,148.59111,-14.723135,173.256058,-264.62912,1449.231323,110.294098,-0.797985,-5.877048,-3.786034,-252.419525,1349.104858,100.12326
169,0.469444,148.618835,-14.747984,173.242767,-264.631531,1449.229126,110.286385,-0.782759,-5.883241,-3.748615,-252.424835,1349.105469,100.108139
170,0.472222,148.634979,-14.707332,173.296066,-264.640594,1449.226685,110.288521,-0.816975,-5.874955,-3.85903,-252.429367,1349.105957,100.101585
171,0.475,148.593506,-14.684709,173.228104,-264.63736,1449.232422,110.287224,-0.821751,-5.876182,-3.745021,-252.43428,1349.103271,100.102394
172,0.477778,148.679794,-14.678254,173.297882,-264.636536,1449.225586,110.28685,-0.930034,-5.881186,-3.859728,-252.429871,1349.103149,100.090355
173,0.480556,148.569351,-14.616151,173.214584,-264.641296,1449.238159,110.277344,-0.956051,-5.914009,-3.715194,-252.437973,1349.105713,100.075951
174,0.483333,148.559082,-14.590975,173.180878,-264.644104,1449.238281,110.260773,-1.086365,-5.905403,-3.806259,-252.444031,1349.113647,100.066017
175,0.486111,148.449799,-14.574147,173.064682,-264.640686,1449.249268,110.269989,-1.155574,-5.90283,-3.796708,-252.439377,1349.111816,100.060669
176,0.488889,148.355087,-14.473646,173.033752,-264.658966,1449.264771,110.267258,-1.250716,-5.927825,-3.797277,-252.447601,1349.11731,100.048027
177,0.491667,148.311584,-14.44411,172.994019,-264.66217,1449.275757,110.260704,-1.300455,-5.928269,-3.717833,-252.437836,1349.134277,100.053795
178,0.494444,148.2211,-14.380726,172.943787,-264.66571,1449.290405,110.276382,-1.378797,-5.909666,-3.691813,-252.437683,1349.138428,100.060905
179,0.497222,148.199371,-14.373995,172.902664,-264.662842,1449.298706,110.267456,-1.415283,-5.909681,-3.65345,-252.437286,1349.154785,100.061111
180,0.5,148.09021,-14.315234,172.82933,-264.659058,1449.314087,110.272079,-1.47241,-5.942889,-3.640085,-252.432877,1349.164429,100.0522
181,0.502778,148.140808,-14.347138,172.82785,-264.645233,1449.319336,110.274597,-1.46028,-5.951686,-3.624428,-252.419861,1349.171387,100.062996
182,0.505556,148.096664,-14.308694,172.797607,-264.655243,1449.338257,110.27285,-1.48626,-5.944548,-3.603586,-252.418823,1349.177979,100.047554
183,0.508333,148.700867,-13.818407,172.430771,-264.78952,1449.149292,110.299721,-1.514691,-5.938416,-3.673546,-252.415085,1349.178833,100.047882
184,0.511111,148.108643,-14.286266,172.788544,-264.649719,1449.349365,110.283119,-1.472234,-5.933782,-3.594105,-252.405136,1349.182617,100.051964
