Frame,Time (Seconds),X,Y,Z,X20_B1,Y20_B1,Z20_B1,X,Y,Z,X20_B2,Y20_B2,Z20_B2
63,0.175,145.079086,-16.825903,171.934311,-264.197357,1449.727783,110.638191,-1.651584,-5.958261,-3.527932,-252.496216,1348.713257,100.017418
64,0.177778,-3.320656,23.716946,5.936368,-264.151001,1450.131836,109.451874,-1.597113,-5.927884,-3.626316,-252.496597,1348.716309,100.013649
65,0.180556,-3.296309,23.688105,5.77598,-264.15564,1450.127686,109.455498,-1.518223,-5.911995,-3.594265,-252.499725,1348.735352,100.043579
66,0.183333,-3.201423,23.644297,5.563473,-264.156738,1450.124878,109.472092,-1.389371,-5.911904,-3.542362,-252.501221,1348.751099,100.051636
67,0.186111,-3.150394,23.616745,5.445704,-264.153503,1450.120728,109.489716,-1.302155,-5.923095,-3.714983,-252.510513,1348.773071,100.066483
68,0.188889,-2.937689,23.590733,5.104113,-264.166229,1450.096191,109.501961,-1.174901,-5.89285,-3.756147,-252.516266,1348.80249,100.083748
69,0.191667,-2.896768,23.607555,4.981414,-264.170471,1450.106567,109.505875,-1.145201,-5.729296,-4.533284,-252.596466,1348.97168,100.112457
70,0.194444,-78.20462,-75.652847,124.658646,-263.98407,1449.857056,111.703735,-0.992451,-5.724807,-4.51038,-252.589935,1348.984375,100.130074
71,0.197222,144.068909,-21.074949,174.687057,-264.031525,1450.939453,111.576378,-0.881746,-5.721506,-4.475973,-252.590118,1348.996948,100.151283
72,0.2,-2.225378,23.612503,2.385894,-264.210571,1450.295166,109.801331,-0.805308,-5.727672,-4.485708,-252.589203,1349.023682,100.146599
73,0.202778,-2.153412,23.523861,2.46112,-264.217072,1450.298706,109.775558,-0.744695,-5.75699,-4.396752,-252.595123,1349.037598,100.153786
74,0.205556,-2.139899,23.491962,2.485732,-264.221191,1450.303711,109.779808,-0.376196,-5.690423,-4.238553,-252.612122,1349.108398,100.190903
75,0.208333,-2.145312,23.479773,2.539829,-264.224579,1450.318237,109.788597,-0.351176,-5.690464,-4.188698,-252.61644,1349.120117,100.187462
76,0.211111,-2.096721,23.479668,2.517508,-264.219849,1450.320557,109.766029,-0.345389,-5.699694,-4.17358,-252.613602,1349.131226,100.200401
77,0.213889,-2.117111,23.464912,2.596655,-264.215851,1450.334717,109.785667,0.318694,-5.327681,-3.535339,-252.617889,1349.143188,100.65007
78,0.216667,-2.125567,23.457327,2.582241,-264.221619,1450.328613,109.776337,-0.72256,-5.842494,-4.224015,-252.597214,1349.074707,100.143913
79,0.219444,-2.118556,23.453678,2.571429,-264.208588,1450.325684,109.792442,0.31207,-5.373936,-3.453853,-252.605881,1349.152222,100.652931
80,0.222222,-2.203399,23.510662,2.662843,-264.218079,1450.331421,109.774033,-0.933201,-5.862221,-4.163732,-252.587112,1349.062988,100.111488
81,0.225,-2.338403,23.539484,3.7003,-264.16922,1450.324829,109.696465,-0.983231,-5.869272,-4.189686,-252.58345,1349.061768,100.137535
82,0.227778,-2.372364,23.569916,3.80498,-264.174347,1450.334473,109.690895,-1.178015,-5.858339,-4.266894,-252.596405,1349.04541,100.092178
83,0.230556,-2.451117,23.609217,3.925408,-264.170624,1450.339355,109.675369,-1.234173,-5.858588,-4.254814,-252.593811,1349.033569,100.09301
84,0.233333,-2.688382,23.320639,3.818468,-264.0737,1450.225464,109.506699,-1.409554,-5.857374,-4.331047,-252.595306,1349.020752,100.080261
85,0.236111,-2.979525,23.61084,5.435066,-264.155396,1450.186646,109.496742,-1.557681,-5.879127,-4.33203,-252.590652,1349.016113,100.079231
86,0.238889,-3.179882,23.647696,5.772058,-264.16214,1450.207642,109.485641,-1.537253,-6.046709,-3.465851,-252.50647,1348.835083,100.058678
87,0.241667,,,,,,,,,,,,
88,0.244444,-85.933815,-79.454475,117.795013,-263.082581,1449.165283,111.124321,-1.648154,-6.0429,-3.432742,-252.499786,1348.769653,100.039291
89,0.247222,,,,,,,,,,,,
90,0.25,,,,,,,,,,,,
91,0.252778,142.393585,-10.764859,172.125015,-262.568329,1450.290283,111.81604,-1.728595,-6.092152,-3.350042,-252.477325,1348.701416,100.033264
92,0.255556,142.896164,-10.904573,172.191742,-262.54361,1450.298828,111.806129,-1.746529,-6.105851,-3.361974,-252.463821,1348.682983,100.038437
93,0.258333,142.501678,-10.754919,172.136551,-262.552856,1450.301392,111.811707,-1.697171,-6.043562,-3.325039,-252.470764,1348.672607,100.039963
94,0.261111,142.471329,-10.827148,172.11084,-262.545959,1450.30249,111.83728,-1.688195,-6.051362,-3.409445,-252.461044,1348.674194,100.065445
95,0.263889,142.738846,-10.826871,172.18634,-262.548859,1450.286499,111.809326,-1.606505,-6.037688,-3.37456,-252.451874,1348.680908,100.073456
96,0.266667,,,,,,,,,,,,
97,0.269444,,,,,,,,,,,,
98,0.272222,,,,,,,,,,,,
99,0.275,-2.969771,23.580013,5.728945,-264.061035,1450.1604,109.315376,-1.281894,-6.040019,-3.39119,-252.460037,1348.766724,100.100441
100,0.277778,-85.870216,-79.127487,117.711014,-263.058929,1449.198853,111.165695,-1.223668,-6.03946,-3.492901,-252.471542,1348.805542,100.126656
101,0.280556,148.67276,-14.596797,172.658722,-264.900848,1449.207275,110.506294,-1.12544,-5.901845,-4.222877,-252.541809,1348.994995,100.134476
102,0.283333,144.562073,-18.178991,175.894562,-264.26178,1450.786621,110.874176,-0.986187,-5.915971,-4.240916,-252.542801,1349.018555,100.164177
103,0.286111,148.900711,-14.3845,172.723648,-264.89212,1449.276001,110.490952,-0.911324,-5.931078,-4.233837,-252.535843,1349.050659,100.179642
104,0.288889,148.534256,-14.701356,172.621796,-264.736053,1449.460327,110.560371,-0.767525,-5.939911,-4.164543,-252.545563,1349.057373,100.153954
105,0.291667,,,,,,,,,,,,
106,0.294444,,,,,,,,,,,,
107,0.297222,,,,,,,,,,,,
108,0.3,,,,,,,,,,,,
109,0.302778,-2.07161,23.423964,2.582751,-264.167969,1450.37915,109.760468,0.02796,-5.953176,-4.379604,-252.539246,1349.28125,100.227089
110,0.305556,-2.066133,23.552782,2.517134,-264.163788,1450.397339,109.794525,0.689221,-5.369292,-3.066496,-252.684982,1349.329956,100.466949
111,0.308333,-2.08418,23.434874,2.639019,-264.172455,1450.381836,109.763611,0.398867,-5.507876,-3.412209,-252.594833,1349.205078,100.645226
112,0.311111,-2.095771,23.460575,2.617954,-264.181824,1450.366333,109.761276,-0.044485,-5.967139,-4.450471,-252.558136,1349.27356,100.224014
113,0.313889,-2.145896,23.554445,2.538594,-264.17453,1450.369263,109.787544,-0.461333,-5.838721,-4.089293,-252.60553,1349.143799,100.188469
114,0.316667,-2.191464,23.559885,2.583024,-264.187714,1450.363281,109.776062,-0.832716,-5.942833,-4.145974,-252.599091,1349.063599,100.135231
115,0.319444,,,,,,,,,,,,
116,0.322222,-2.319353,23.377628,2.705898,-264.138092,1450.269531,109.570923,-1.06819,-5.895419,-4.283108,-252.607697,1349.015137,100.105377
117,0.325,-2.637848,23.297987,3.666066,-264.060638,1450.199463,109.492973,-1.17445,-5.85203,-4.340537,-252.606445,1348.985718,100.09433
118,0.327778,,,,,,,,,,,,
119,0.330556,,,,,,,,,,,,
120,0.333333,-3.247698,23.748405,5.715193,-264.1474,1450.151001,109.465416,-1.451293,-5.982763,-3.55372,-252.517792,1348.762695,100.08754
121,0.336111,,,,,,,,,,,,
122,0.338889,148.707611,-13.7216,171.332489,-265.054504,1448.579102,110.39875,-1.5584,-5.956793,-3.537955,-252.50029,1348.711548,100.083992
123,0.341667,-3.793117,23.64213,5.661,-264.105682,1449.914551,109.269905,-1.619495,-5.939618,-3.538671,-252.496567,1348.703857,100.08416
124,0.344444,148.695709,-13.667563,171.287415,-265.049683,1448.541992,110.405777,-1.614476,-5.952446,-3.483933,-252.492996,1348.689453,100.089256
125,0.347222,,,,,,,,,,,,
126,0.35,148.616089,-13.638762,171.26297,-264.997742,1448.539063,110.370049,-1.651651,-5.99048,-3.484392,-252.473114,1348.689209,100.08947
127,0.352778,-3.855959,23.603613,5.782073,-264.075958,1449.906738,109.270607,-1.633349,-5.982192,-3.48949,-252.467072,1348.69397,100.106186
128,0.355556,148.617889,-13.62901,171.259933,-264.990082,1448.568359,110.383812,-1.625764,-5.973158,-3.498502,-252.465271,1348.706177,100.092072
129,0.358333,148.592484,-13.642701,171.264084,-264.988159,1448.606201,110.381927,-1.545056,-5.983127,-3.468141,-252.456284,1348.71582,100.095322
130,0.361111,-86.087288,-79.391357,117.702698,-263.02655,1449.136475,111.11409,-1.54016,-6.002037,-3.581081,-252.455566,1348.746704,100.08136
131,0.363889,148.573685,-13.586857,171.247345,-264.979858,1448.683716,110.367905,-1.411957,-6.031675,-3.405935,-252.446915,1348.772827,100.085754
132,0.366667,-3.292559,23.509336,5.14256,-264.091217,1449.922363,109.25602,-1.384257,-6.035141,-3.435401,-252.442093,1348.792725,100.100754
133,0.369444,144.373657,-19.449406,175.365845,-264.108246,1450.847778,111.052559,-1.43856,-5.893276,-4.240569,-252.533493,1348.982788,100.110092
134,0.372222,144.364609,-17.203115,175.948196,-264.486206,1450.768188,110.676338,-1.37685,-5.907535,-4.197916,-252.528336,1348.999512,100.126251
135,0.375,144.656677,-19.100353,175.292191,-264.127289,1450.852783,111.016899,-1.298814,-5.890099,-4.155265,-252.532364,1349.01709,100.117332
136,0.377778,144.55899,-19.172016,175.330872,-264.11438,1450.900391,111.03228,-1.240265,-5.89229,-4.180059,-252.539719,1349.028198,100.117996
137,0.380556,148.574402,-14.325269,172.440445,-264.914459,1449.381836,110.492096,-1.181933,-5.91149,-4.148269,-252.541306,1349.045044,100.119164
138,0.383333,-2.036094,23.48513,2.696237,-264.21463,1450.335693,109.690437,-1.061852,-5.891625,-4.135483,-252.541687,1349.051392,100.128586
139,0.386111,-2.186195,23.537506,2.782136,-264.191895,1450.381958,109.718071,0.262989,-5.43605,-3.44452,-252.570358,1349.199219,100.65863
140,0.388889,,,,,,,,,,,,
141,0.391667,,,,,,,,,,,,
142,0.394444,,,,,,,,,,,,
143,0.397222,-2.105456,23.429417,2.609694,-264.187866,1450.365356,109.738541,-0.505411,-5.748415,-4.102889,-252.587646,1349.12561,100.201675
144,0.4,-2.12176,23.474844,2.627798,-264.199005,1450.357178,109.736626,-0.079175,-5.845359,-4.486054,-252.551498,1349.240601,100.238693
145,0.402778,-2.092871,23.468506,2.546359,-264.192535,1450.339844,109.735367,-0.435375,-5.759142,-4.11439,-252.584427,1349.120728,100.216766
146,0.405556,144.615829,-18.879995,175.733215,-264.36615,1450.970703,111.007202,-0.43106,-5.738685,-4.112135,-252.583054,1349.112793,100.224403
147,0.408333,144.687057,-19.101051,175.78096,-264.324005,1450.958252,111.041664,-0.397506,-5.755219,-4.084068,-252.578857,1349.095459,100.242325
148,0.411111,144.663528,-19.26375,175.814392,-264.292389,1450.954712,111.057343,-0.699605,-5.832392,-4.272139,-252.554688,1349.014282,100.187622
149,0.413889,144.659744,-19.536507,175.807129,-264.241486,1450.954224,111.095657,-0.783602,-5.837988,-4.32853,-252.553848,1349.004395,100.198761
150,0.416667,144.665497,-19.71699,175.891983,-264.207764,1450.949829,111.124641,-0.814773,-5.804095,-4.288178,-252.550659,1348.995239,100.205475
151,0.419444,144.992676,-19.692183,175.6241,-264.191711,1450.801392,111.133759,-0.882298,-5.814443,-4.354376,-252.543365,1348.969971,100.207657
152,0.422222,,,,,,,,,,,,
153,0.425,,,,,,,,,,,,
154,0.427778,-85.49749,-78.899857,117.607063,-263.11673,1449.111694,111.128204,-1.047052,-5.836761,-4.351953,-252.519257,1348.929443,100.189163
155,0.430556,-88.559624,-79.785439,117.893509,-263.052795,1449.203247,111.230202,-1.059558,-6.000594,-3.497175,-252.439346,1348.767578,100.171219
156,0.433333,-88.889854,-79.853271,117.651772,-263.036346,1449.18457,111.229851,-1.141438,-6.031561,-3.422644,-252.424713,1348.759399,100.167572
157,0.436111,148.813309,-13.770474,171.473755,-265.008942,1448.630371,110.471283,-1.235606,-6.021094,-3.38718,-252.410416,1348.745728,100.144592
158,0.438889,,,,,,,,,,,,
159,0.441667,-2.807553,23.622087,5.68849,-264.076569,1450.06958,109.282143,-1.334374,-6.030246,-3.335914,-252.403671,1348.739258,100.125519
160,0.444444,144.322906,-18.91514,175.799057,-264.245026,1450.754395,110.952209,-1.429086,-6.077327,-3.282423,-252.392502,1348.750488,100.130661
161,0.447222,148.571365,-13.637918,171.207718,-265.023987,1448.649658,110.488342,-1.481388,-6.084914,-3.274629,-252.385742,1348.753174,100.115181
162,0.45,-86.260689,-79.390633,117.217888,-263.013794,1449.126343,111.142609,-1.465424,-6.107658,-3.228007,-252.382065,1348.761475,100.102783
163,0.452778,149.693207,-13.458212,171.48735,-264.823639,1448.716187,110.41304,-1.461154,-6.119399,-3.142504,-252.380905,1348.787964,100.12101
164,0.455556,-86.050789,-79.513115,117.659393,-263.000305,1449.200562,111.151512,-1.585734,-5.969917,-4.139359,-252.476059,1348.954712,100.120689
165,0.458333,149.626968,-13.397614,171.441177,-264.829773,1448.784424,110.40789,-1.589828,-5.973915,-4.115267,-252.476303,1348.976563,100.120514
166,0.461111,-2.58622,22.888208,4.035835,-263.892151,1450.179321,109.300262,-1.545507,-5.9872,-4.047225,-252.47142,1348.994873,100.118904
167,0.463889,148.461014,-13.782975,172.386398,-265.013,1449.266724,110.544876,-1.479141,-5.986975,-3.991344,-252.472961,1349.003052,100.113243
168,0.466667,144.46434,-18.448513,175.458878,-264.237244,1450.900024,110.924049,-1.430972,-5.997766,-3.886121,-252.475113,1349.036499,100.133568
169,0.469444,,,,,,,,,,,,
170,0.472222,148.607056,-14.165956,172.377731,-264.870422,1449.347778,110.468132,-1.316405,-5.98426,-3.978308,-252.483276,1349.062744,100.144501
171,0.475,148.636322,-14.173798,172.385681,-264.869049,1449.357666,110.459488,-0.891674,-5.891256,-3.825843,-252.507919,1349.116699,100.166931
172,0.477778,148.639191,-14.141405,172.407974,-264.878662,1449.361694,110.461609,-0.773917,-5.860878,-3.821506,-252.519638,1349.122192,100.191505
173,0.480556,,,,,,,,,,,,
174,0.483333,,,,,,,,,,,,
175,0.486111,-2.287451,23.542456,2.833532,-264.18866,1450.395264,109.746437,-0.641577,-5.788344,-3.983306,-252.547714,1349.12207,100.203926
176,0.488889,-2.025513,23.47574,2.429842,-264.215302,1450.285522,109.72657,-0.553228,-5.767973,-4.040874,-252.559479,1349.101196,100.200882
177,0.491667,144.605026,-19.118195,175.772171,-264.312103,1450.97876,111.040932,-0.561324,-5.727411,-4.13592,-252.564194,1349.095581,100.205109
178,0.494444,144.622803,-19.325369,175.794388,-264.284515,1450.965698,111.068588,-0.494615,-5.691442,-4.19343,-252.581268,1349.095337,100.21666
179,0.497222,144.580704,-19.567892,175.862991,-264.247253,1450.99292,111.081543,-0.759046,-5.770883,-4.383701,-252.566544,1349.023193,100.173477
180,0.5,144.609116,-19.965872,175.885788,-264.180237,1450.999512,111.148132,-0.752436,-5.706018,-4.464581,-252.567917,1349.017578,100.167435
181,0.502778,143.658264,-20.837473,176.796844,-264.086273,1451.393677,111.1884,-0.745978,-5.702967,-4.447722,-252.580963,1349.012817,100.167038
182,0.505556,,,,,,,,,,,,
183,0.508333,143.615311,-20.925764,176.938599,-264.085236,1451.386353,111.185295,-0.828013,-5.660173,-4.556527,-252.588577,1348.980713,100.146393
184,0.511111,143.607986,-20.897743,176.894028,-264.081421,1451.367798,111.162781,-0.863321,-5.647668,-4.545646,-252.583206,1348.970581,100.142319
185,0.513889,143.371338,-20.269934,176.935349,-264.145874,1451.284058,111.041756,-0.944032,-5.675365,-4.601338,-252.589828,1348.966797,100.124557
186,0.516667,143.358627,-20.224098,176.937744,-264.142761,1451.273438,111.026222,-0.980585,-5.678975,-4.596817,-252.579987,1348.956055,100.120018
187,0.519444,-4.179362,23.725426,6.841686,-264.110596,1450.52417,109.294518,-1.047417,-5.699807,-4.560495,-252.575012,1348.955322,100.111763
188,0.522222,-4.782126,23.773767,7.524514,-264.129303,1450.643677,109.239967,-1.16925,-5.705842,-4.49,-252.572388,1348.960449,100.083687
189,0.525,,,,,,,,,,,,
190,0.527778,,,,,,,,,,,,
191,0.530556,-85.544159,-79.133232,118.156662,-263.070801,1449.192505,111.094742,-1.38745,-5.786323,-4.41349,-252.559631,1348.96521,100.06266
192,0.533333,-84.680359,-79.05822,118.771858,-263.1492,1449.166504,111.096764,-1.483799,-5.827022,-4.359275,-252.553009,1348.967407,100.065445
193,0.536111,144.212677,-19.366049,175.514435,-264.152924,1450.83606,110.993713,-1.550839,-5.849636,-4.301354,-252.545593,1348.968262,100.057983
194,0.538889,148.522415,-13.594521,171.165665,-264.970764,1448.722534,110.356071,-1.588748,-5.995199,-3.480522,-252.456818,1348.823242,100.060265
195,0.541667,-3.5505,23.503134,5.372336,-264.081177,1449.947632,109.24324,-1.76902,-5.888972,-4.308029,-252.534027,1348.977783,100.073181
196,0.544444,-85.584923,-79.52298,117.875076,-263.028534,1449.219238,111.075981,-1.67789,-6.066396,-3.252849,-252.435211,1348.83728,100.060173
197,0.547222,-85.535797,-79.575569,118.152359,-263.013641,1449.26355,111.122246,-1.852542,-5.906309,-4.209543,-252.518921,1348.998657,100.073624
198,0.55,144.029068,-18.059467,175.5103,-264.384979,1450.843628,110.828979,-1.840404,-5.914447,-4.167814,-252.518707,1349.005981,100.07222
199,0.552778,148.180969,-13.105069,171.01683,-264.863403,1448.775635,110.346703,-1.868154,-5.899087,-4.199419,-252.529144,1349.010376,100.072037
200,0.555556,,,,,,,,,,,,
201,0.558333,149.463455,-13.305171,171.322723,-264.856476,1448.828247,110.379364,-1.816449,-5.921401,-4.17891,-252.523743,1349.019531,100.065643
202,0.561111,-3.241,23.274286,5.942833,-263.951935,1450.2229,109.291466,-1.797052,-5.923765,-4.222886,-252.527054,1349.006348,100.098251
203,0.563889,-85.597336,-79.486374,117.631241,-263.036224,1449.28772,111.109764,-1.749314,-5.907635,-4.245257,-252.527115,1349.017822,100.108208
204,0.566667,,,,,,,,,,,,
205,0.569444,,,,,,,,,,,,
206,0.572222,,,,,,,,,,,,
207,0.575,,,,,,,,,,,,
208,0.577778,,,,,,,,,,,,
209,0.580556,-2.383495,23.149614,2.909106,-264.019623,1450.278931,109.417595,-1.114511,-5.858326,-4.301348,-252.556091,1349.016724,100.161972
210,0.583333,148.572433,-14.673817,172.671371,-264.916534,1449.269165,110.518532,-0.990508,-5.836708,-4.332177,-252.556854,1349.012695,100.15744
211,0.586111,144.472015,-18.175825,176.512482,-264.591217,1450.940308,110.820229,-0.846982,-5.811043,-4.363772,-252.565384,1348.997559,100.183342
212,0.588889,148.736008,-14.729887,172.872406,-264.951782,1449.250366,110.547745,-0.859137,-5.823939,-4.40966,-252.574478,1349.015503,100.16008
213,0.591667,148.772171,-14.774743,172.896683,-264.986481,1449.246704,110.574287,-0.735558,-5.837978,-4.361151,-252.566391,1349.007568,100.155815
214,0.594444,148.589462,-14.960627,172.997879,-264.924744,1449.328247,110.594452,-0.652596,-5.798182,-4.402273,-252.576233,1349.010376,100.178078
215,0.597222,148.752121,-14.932583,172.984207,-264.952332,1449.283325,110.569199,-0.63292,-5.762414,-4.536057,-252.582855,1348.993774,100.163406
216,0.6,148.03801,-15.434798,173.281204,-264.816956,1449.527344,110.642838,-0.628232,-5.772144,-4.446133,-252.581482,1348.986816,100.142052
217,0.602778,148.475952,-15.122334,173.090988,-264.903015,1449.380371,110.610474,-0.627987,-5.792311,-4.491551,-252.584671,1348.994629,100.153015
218,0.605556,148.750031,-14.906348,173.00264,-264.972046,1449.26062,110.569756,-0.599865,-5.751167,-4.441766,-252.582306,1348.983398,100.16378
219,0.608333,148.426254,-15.058269,173.068085,-264.897827,1449.371948,110.618156,-0.749541,-5.770122,-4.472035,-252.576324,1348.994507,100.15519
220,0.611111,148.714371,-14.805432,172.914688,-264.968323,1449.232788,110.546883,-0.838479,-5.768538,-4.47538,-252.571945,1348.987427,100.141556
221,0.613889,147.570007,-15.56183,172.960892,-264.649628,1449.589966,110.608986,-0.855319,-5.791648,-4.393307,-252.567078,1348.984863,100.140739
222,0.616667,144.342285,-20.127348,175.750656,-264.034607,1450.93042,111.15226,-0.982188,-5.796376,-4.433045,-252.560699,1348.991821,100.1222
223,0.619444,148.556458,-14.687285,172.770737,-264.914673,1449.244019,110.49662,-1.099267,-5.810368,-4.445635,-252.563263,1348.99585,100.12458
224,0.622222,,,,,,,,,,,,
225,0.625,148.550858,-14.440772,172.634491,-264.963745,1449.233521,110.477943,-1.266039,-5.849262,-4.327963,-252.541519,1348.998535,100.117264
