Frame,Time (Seconds),X,Y,Z,X13_B1,Y13_B1,Z13_B1,X,Y,Z,X13_B2,Y13_B2,Z13_B2
14,0.038889,148.380875,-14.439923,172.918808,-264.706024,1449.258667,110.3209,-1.214429,-5.85543,-3.977509,-252.474075,1349.086426,100.073708
15,0.041667,148.437881,-14.495012,172.784302,-264.700897,1449.247681,110.334793,-1.168479,-5.87932,-3.883678,-252.475418,1349.09314,100.06884
16,0.044444,148.358078,-14.427781,172.851273,-264.708282,1449.272217,110.318489,-1.131382,-5.8475,-3.968988,-252.474518,1349.091919,100.072891
17,0.047222,148.340714,-14.448946,172.820099,-264.715973,1449.278931,110.334496,-1.134705,-5.853255,-3.872998,-252.479492,1349.096558,100.086433
18,0.05,148.366211,-14.426148,172.830902,-264.718994,1449.287964,110.332504,-1.13059,-5.878583,-3.895805,-252.476303,1349.097656,100.101822
19,0.052778,148.483704,-14.279581,172.693573,-264.747375,1449.241699,110.324608,-1.100209,-5.867265,-3.856458,-252.481018,1349.099365,100.094673
20,0.055556,-2.730771,23.379139,3.649568,-263.968719,1450.223511,109.431267,-1.119682,-5.840224,-3.852598,-252.480591,1349.095947,100.092308
21,0.058333,144.271271,-16.625303,176.382156,-264.672607,1450.797241,110.484314,-1.098332,-5.873047,-3.832051,-252.484085,1349.101563,100.098633
22,0.061111,144.236771,-17.543751,176.030655,-264.390442,1450.821289,110.658218,-1.1091,-5.866959,-3.836589,-252.481781,1349.105835,100.11451
23,0.063889,148.422943,-14.286475,172.68486,-264.773254,1449.261963,110.361748,-1.124735,-5.845742,-3.830105,-252.483047,1349.092285,100.09269
24,0.066667,-84.434471,-77.327614,118.299545,-263.11734,1449.64856,111.085785,-1.142968,-5.833701,-3.857415,-252.486526,1349.087646,100.095772
25,0.069444,-80.773285,-77.243607,122.374832,-263.353668,1449.565796,111.21595,-1.088706,-5.810795,-3.916668,-252.481277,1349.080078,100.095062
26,0.072222,-2.820691,23.086096,3.672673,-263.885162,1450.220947,109.443146,-1.136382,-5.82381,-3.883619,-252.485962,1349.078125,100.090729
27,0.075,-84.791382,-77.861259,117.96402,-263.048248,1449.50708,111.032196,-1.143991,-5.825765,-3.871654,-252.490402,1349.077759,100.077957
28,0.077778,144.153152,-18.675928,175.924362,-264.138275,1450.880615,110.834534,-1.178741,-5.807672,-3.865988,-252.487152,1349.071167,100.073624
29,0.080556,-2.798872,23.402992,3.657673,-263.975159,1450.209717,109.41713,-1.221206,-5.827826,-3.866954,-252.491302,1349.077148,100.071655
30,0.083333,-85.025665,-77.752586,117.692947,-263.097229,1449.443604,110.994041,-1.229157,-5.802553,-3.941227,-252.489212,1349.071899,100.067192
31,0.086111,143.724854,-20.991751,174.802048,-263.891693,1450.944092,111.445023,-1.257073,-5.801222,-3.904858,-252.49115,1349.070068,100.061432
32,0.088889,-2.848464,23.372116,3.690022,-263.962433,1450.207153,109.406349,-1.231295,-5.819197,-3.964253,-252.485809,1349.069824,100.063995
33,0.091667,-84.922752,-78.869019,118.395897,-263.06366,1449.188232,111.000488,-1.311802,-5.849681,-3.9159,-252.483429,1349.064941,100.057671
34,0.094444,-85.198013,-78.929794,118.455299,-263.02536,1449.216431,111.044418,-1.272121,-5.816914,-3.961398,-252.484177,1349.051392,100.047974
35,0.097222,-85.394905,-78.918266,118.261909,-263.016144,1449.214478,111.044533,-1.294109,-5.827345,-3.929487,-252.478989,1349.061523,100.047569
36,0.1,144.344467,-19.775745,175.776657,-264.028381,1450.821777,110.979538,-1.288758,-5.826406,-3.894511,-252.478836,1349.059326,100.05336
37,0.102778,147.980423,-15.11637,173.248581,-264.730804,1449.380493,110.360275,-1.355802,-5.839228,-4.024684,-252.487122,1349.062866,100.03447
38,0.105556,147.991943,-15.112176,173.242294,-264.728882,1449.378418,110.364449,-1.315067,-5.819945,-3.990059,-252.48143,1349.063477,100.044838
39,0.108333,147.857239,-15.194825,173.225067,-264.679688,1449.450684,110.399483,-1.382428,-5.82758,-4.05299,-252.483902,1349.07605,100.0271
40,0.111111,147.968445,-14.930524,173.345932,-264.619354,1449.375854,110.322365,-1.377053,-5.853514,-4.009315,-252.476776,1349.070313,100.031311
41,0.113889,147.940964,-15.162517,173.239212,-264.694672,1449.421631,110.39492,-1.316054,-5.852425,-3.944243,-252.471268,1349.06958,100.044258
42,0.116667,147.910202,-14.903041,173.304367,-264.622498,1449.384888,110.323578,-1.296635,-5.845932,-3.962342,-252.472519,1349.071533,100.037498
43,0.119444,147.943481,-14.900818,173.278564,-264.623871,1449.38623,110.324776,-1.3811,-5.857903,-4.004462,-252.470993,1349.085449,100.052704
44,0.122222,147.949051,-14.897044,173.270508,-264.623657,1449.387451,110.325706,-1.314741,-5.834723,-3.959807,-252.472763,1349.076904,100.04464
45,0.125,147.880814,-14.895368,173.216217,-264.618835,1449.398315,110.347504,-1.350645,-5.837072,-3.953616,-252.471619,1349.096191,100.061638
46,0.127778,148.955429,-14.014222,172.561157,-264.906921,1449.062744,110.42659,-1.296574,-5.818641,-3.976691,-252.468857,1349.081177,100.064629
47,0.130556,148.3992,-14.41279,172.867172,-264.709656,1449.244019,110.323471,-1.303659,-5.832756,-3.960938,-252.465332,1349.081909,100.059654
48,0.133333,144.146469,-17.916542,176.396133,-264.305908,1450.865234,110.665794,-1.304613,-5.825778,-3.927501,-252.466797,1349.087769,100.072701
49,0.136111,144.13092,-17.990078,176.357315,-264.283386,1450.866699,110.685493,-1.268027,-5.81888,-3.975625,-252.473145,1349.08728,100.070747
50,0.138889,144.159149,-16.462875,176.698517,-264.717468,1450.803345,110.39785,-1.230196,-5.834993,-3.923688,-252.466522,1349.083374,100.095863
51,0.141667,144.123718,-18.184959,176.10231,-264.226227,1450.861816,110.744446,-1.254821,-5.819713,-3.88738,-252.474014,1349.079956,100.086449
52,0.144444,144.148392,-17.924847,176.194427,-264.297577,1450.863525,110.708275,-1.218662,-5.819407,-3.918869,-252.475235,1349.075684,100.098045
53,0.147222,148.505798,-14.263886,172.806702,-264.730591,1449.224976,110.327133,-1.238906,-5.812747,-3.94591,-252.46814,1349.085938,100.104927
54,0.15,-84.656265,-77.306221,118.168983,-263.072449,1449.619507,111.087402,-1.128182,-5.82369,-3.823441,-252.470673,1349.075317,100.100677
55,0.152778,144.201965,-18.267313,175.981262,-264.197632,1450.836304,110.767914,-1.143931,-5.839681,-3.849804,-252.463547,1349.081421,100.104851
56,0.155556,144.154343,-18.370552,176.050247,-264.181061,1450.87439,110.773964,-1.134831,-5.785342,-3.898073,-252.475082,1349.079346,100.099869
57,0.158333,144.520172,-18.1359,175.815765,-264.20224,1450.742554,110.766495,-1.110645,-5.808491,-3.953773,-252.480652,1349.076782,100.101128
58,0.161111,148.432358,-14.366616,172.719772,-264.740936,1449.244873,110.354149,-1.102477,-5.804429,-3.931593,-252.476746,1349.07251,100.107437
59,0.163889,-84.065994,-77.170891,118.591919,-263.110443,1449.622437,111.070923,-1.102127,-5.815926,-3.942888,-252.476273,1349.077881,100.104362
60,0.166667,148.508209,-14.332387,172.787109,-264.737885,1449.234863,110.328613,-1.11043,-5.81929,-3.999451,-252.482025,1349.081177,100.108917
61,0.169444,-84.639015,-77.233086,118.166634,-263.083771,1449.614746,111.072929,-1.068267,-5.820401,-3.908263,-252.477615,1349.079102,100.100395
62,0.172222,148.534485,-14.363212,172.836426,-264.72818,1449.231445,110.316696,-1.076945,-5.812352,-3.938916,-252.483368,1349.083984,100.08268
63,0.175,-84.361305,-76.99128,118.402031,-263.098267,1449.657471,111.086105,-1.091314,-5.806133,-3.961226,-252.484619,1349.087402,100.084801
64,0.177778,148.378235,-14.517142,172.953171,-264.695618,1449.279663,110.331024,-1.147489,-5.828747,-3.965828,-252.483612,1349.093994,100.075348
65,0.180556,-84.391762,-76.962379,118.475517,-263.10672,1449.654175,111.084618,-1.080319,-5.824872,-3.895934,-252.480179,1349.09314,100.076698
66,0.183333,148.44072,-14.536326,173.056381,-264.6987,1449.268921,110.30761,-1.145699,-5.832804,-3.947071,-252.483459,1349.090088,100.068687
67,0.186111,-84.589333,-76.89135,118.264137,-263.096497,1449.658569,111.089294,-1.19181,-5.846952,-3.947906,-252.484238,1349.110596,100.075684
68,0.188889,147.977524,-14.940933,173.297882,-264.602081,1449.416748,110.345345,-1.196725,-5.829935,-3.941562,-252.482208,1349.0979,100.075203
69,0.191667,147.954498,-14.968321,173.298233,-264.612152,1449.411865,110.34053,-1.2873,-5.824463,-4.011426,-252.484863,1349.101196,100.057076
70,0.194444,147.925903,-14.94581,173.310272,-264.60614,1449.414551,110.334946,-1.29514,-5.851923,-3.906322,-252.474182,1349.107788,100.061798
71,0.197222,147.909515,-14.946884,173.265396,-264.601898,1449.415771,110.327225,-1.302861,-5.82779,-3.909444,-252.479904,1349.10144,100.043831
72,0.2,147.906219,-14.966548,173.285721,-264.594879,1449.413818,110.325851,-1.356971,-5.841913,-3.990758,-252.477615,1349.104858,100.060791
73,0.202778,147.90152,-14.909591,173.307037,-264.604126,1449.416748,110.329422,-1.387675,-5.833477,-4.032253,-252.482773,1349.105225,100.046829
74,0.205556,147.909744,-14.935576,173.291138,-264.611298,1449.418701,110.330002,-1.38347,-5.819375,-4.013519,-252.4935,1349.100586,100.045326
75,0.208333,148.340149,-14.720031,172.938034,-264.815063,1449.286133,110.364105,-1.453199,-5.823326,-3.982282,-252.48671,1349.113159,100.044708
76,0.211111,147.844284,-14.909178,173.191956,-264.609161,1449.423828,110.333366,-1.4427,-5.823367,-3.956106,-252.484741,1349.102661,100.059898
77,0.213889,148.24202,-14.453588,172.945862,-264.70343,1449.286377,110.302963,-1.486124,-5.809049,-4.040371,-252.489532,1349.101074,100.04129
78,0.216667,-85.588455,-78.769554,118.044807,-262.99585,1449.312256,111.056984,-1.471721,-5.811346,-3.962665,-252.484772,1349.102417,100.065262
79,0.219444,149.388611,-13.694756,171.93306,-264.812103,1448.883301,110.347923,-1.464619,-5.855233,-3.892285,-252.482925,1349.098633,100.059998
80,0.222222,-3.02558,23.244972,5.060228,-263.875641,1450.218506,109.263016,-1.447497,-5.812321,-3.956022,-252.477264,1349.098022,100.070404
81,0.225,-85.022125,-78.778969,118.246147,-263.033325,1449.311035,111.022789,-1.509401,-5.818476,-3.924949,-252.481339,1349.104126,100.077217
82,0.227778,148.263535,-13.365154,172.912231,-264.959595,1449.319092,110.520737,-1.460002,-5.824429,-3.984889,-252.479996,1349.103027,100.074135
83,0.230556,-2.747175,22.94388,3.866509,-263.793884,1450.267944,109.246857,-1.457222,-5.831237,-3.860459,-252.481583,1349.098999,100.07888
84,0.233333,148.351807,-14.278385,172.696472,-264.730011,1449.265869,110.305031,-1.389567,-5.805704,-3.932423,-252.477524,1349.095581,100.074577
85,0.236111,148.388458,-14.267001,172.721176,-264.734985,1449.258911,110.313934,-1.398715,-5.814372,-3.956156,-252.486771,1349.103149,100.079834
86,0.238889,148.363556,-14.273385,172.70311,-264.737793,1449.257446,110.3144,-1.339243,-5.799404,-3.934172,-252.48584,1349.098877,100.081856
87,0.241667,148.413467,-14.303278,172.680557,-264.731659,1449.261475,110.297752,-1.276936,-5.8191,-3.875217,-252.483749,1349.10437,100.085854
88,0.244444,148.435974,-14.292109,172.72699,-264.737793,1449.259033,110.305618,-1.210979,-5.776719,-3.926484,-252.48349,1349.10022,100.090324
89,0.247222,148.481064,-14.273439,172.779053,-264.743927,1449.25708,110.316093,-1.220925,-5.794328,-3.955485,-252.478241,1349.106934,100.076332
90,0.25,148.462036,-14.34409,172.753616,-264.740631,1449.259766,110.337349,-1.133026,-5.780619,-3.941057,-252.485779,1349.097168,100.093513
91,0.252778,148.361481,-14.460954,172.900909,-264.712158,1449.293091,110.316635,-1.145173,-5.797973,-3.958569,-252.476669,1349.102905,100.082886
92,0.255556,148.395859,-14.486437,172.941437,-264.713867,1449.287476,110.324974,-1.070077,-5.786332,-3.940891,-252.474579,1349.099365,100.075592
93,0.258333,148.467972,-14.558854,172.857819,-264.701263,1449.267822,110.343369,-1.046404,-5.761833,-3.972756,-252.481155,1349.099243,100.071701
94,0.261111,-2.54849,23.318995,2.232123,-263.984161,1450.245117,109.494888,-1.014354,-5.771376,-3.971716,-252.478867,1349.10022,100.076881
95,0.263889,148.457596,-14.545673,172.993469,-264.706482,1449.272095,110.318359,-1.030786,-5.786627,-3.975274,-252.475464,1349.105347,100.080971
96,0.266667,148.493393,-14.786236,172.964539,-264.871307,1449.283691,110.415367,-1.02667,-5.808519,-3.951973,-252.464981,1349.093384,100.076141
97,0.269444,148.487198,-14.580183,173.054871,-264.694275,1449.260498,110.310295,-1.032708,-5.812099,-3.991184,-252.468887,1349.098511,100.081055
98,0.272222,148.510178,-14.550936,173.08728,-264.708954,1449.261719,110.333237,-1.067452,-5.79524,-4.01943,-252.473511,1349.091187,100.058716
99,0.275,148.509903,-14.59496,173.088821,-264.699646,1449.255615,110.310806,-1.081002,-5.805189,-4.021389,-252.472794,1349.0979,100.074211
100,0.277778,148.47139,-14.59293,173.099609,-264.70636,1449.250366,110.325279,-1.109196,-5.799862,-4.029042,-252.472824,1349.103271,100.078079
101,0.280556,148.494751,-14.576694,173.105408,-264.697205,1449.254639,110.3386,-1.092051,-5.826279,-3.949633,-252.464828,1349.092896,100.067345
102,0.283333,148.121368,-15.258261,173.182724,-264.703003,1449.387207,110.411835,-1.120894,-5.824243,-3.938675,-252.462982,1349.091553,100.069382
103,0.286111,148.457413,-14.561887,173.088333,-264.700684,1449.248901,110.316727,-1.18312,-5.823203,-3.95834,-252.457169,1349.094727,100.070122
104,0.288889,148.043228,-14.9604,173.347382,-264.597595,1449.388306,110.33902,-1.194171,-5.82751,-3.944942,-252.453262,1349.086304,100.07872
105,0.291667,148.008682,-14.959387,173.287186,-264.594574,1449.395508,110.339005,-1.204615,-5.809021,-4.002519,-252.461166,1349.080933,100.085548
106,0.294444,148.003006,-14.908372,173.279617,-264.622894,1449.392334,110.334129,-1.260776,-5.820072,-3.947825,-252.4617,1349.084839,100.067017
107,0.297222,147.96669,-14.900116,173.259827,-264.607605,1449.394775,110.340355,-1.343264,-5.857436,-3.889438,-252.450165,1349.086548,100.08873
108,0.3,144.330719,-18.346401,176.09671,-264.170227,1450.787964,110.766846,-1.3045,-5.833326,-3.879367,-252.451294,1349.072754,100.077698
109,0.302778,144.106873,-18.121386,176.357468,-264.252441,1450.866455,110.706474,-1.383087,-5.849492,-3.883174,-252.445602,1349.088623,100.074554
110,0.305556,144.268326,-17.789297,176.164795,-264.293671,1450.776001,110.66806,-1.389455,-5.871392,-3.905227,-252.451187,1349.080688,100.076515
111,0.308333,144.051041,-16.97509,176.596039,-264.555969,1450.824707,110.488739,-1.383326,-5.854256,-3.886604,-252.447159,1349.085205,100.08905
112,0.311111,-85.357147,-78.823112,118.239479,-262.97995,1449.296997,111.077431,-1.396803,-5.858687,-3.856296,-252.445435,1349.083374,100.073647
113,0.313889,149.418182,-13.742423,171.861526,-264.773346,1448.862793,110.343773,-1.395614,-5.873679,-3.811352,-252.446198,1349.0802,100.07383
114,0.316667,-85.307045,-78.827477,118.29792,-262.975586,1449.307861,111.080269,-1.408095,-5.868607,-3.83354,-252.449036,1349.0802,100.086685
115,0.319444,144.025757,-17.137156,176.429214,-264.49527,1450.832153,110.538795,-1.37153,-5.890998,-3.807313,-252.43866,1349.080933,100.077148
116,0.322222,144.075241,-17.683378,176.367645,-264.354736,1450.855225,110.644371,-1.309096,-5.865376,-3.730111,-252.441193,1349.083496,100.089302
117,0.325,148.346909,-14.303426,172.738281,-264.711578,1449.240967,110.329903,-1.306658,-5.866238,-3.804298,-252.453064,1349.085327,100.080772
118,0.327778,144.303589,-18.049416,176.063858,-264.242981,1450.797241,110.720596,-1.297214,-5.883055,-3.791438,-252.443161,1349.089722,100.089577
119,0.330556,144.094788,-17.907738,176.260406,-264.300751,1450.869385,110.676201,-1.299754,-5.842317,-3.819857,-252.452759,1349.087158,100.083038
120,0.333333,148.434082,-14.349635,172.781647,-264.718079,1449.23645,110.343285,-1.208562,-5.852626,-3.836048,-252.455536,1349.082031,100.089706
121,0.336111,-84.665184,-77.242317,118.239647,-263.085754,1449.623413,111.091461,-1.170588,-5.836129,-3.869032,-252.45401,1349.088013,100.100349
122,0.338889,148.478622,-14.399963,172.84404,-264.732422,1449.229126,110.341988,-1.121823,-5.837644,-3.918979,-252.45697,1349.09021,100.093369
123,0.341667,-84.877853,-77.187378,118.044838,-263.095154,1449.596313,111.087357,-1.130851,-5.834096,-3.880446,-252.463547,1349.08374,100.084023
124,0.344444,148.459656,-14.566067,172.901367,-264.690643,1449.245239,110.359428,-1.081353,-5.836588,-3.889684,-252.465485,1349.085571,100.099159
125,0.347222,-84.359177,-76.940346,118.436165,-263.130096,1449.637329,111.091049,-1.020619,-5.83558,-3.888218,-252.466675,1349.088745,100.095375
126,0.35,148.412766,-14.537841,173.035645,-264.712036,1449.25769,110.336082,-0.990652,-5.846359,-3.919201,-252.465927,1349.087646,100.10688
127,0.352778,148.541351,-14.786002,172.958939,-264.879242,1449.262573,110.425491,-1.008204,-5.83078,-3.958392,-252.474274,1349.086548,100.085854
128,0.355556,147.931305,-15.215621,173.043167,-264.674255,1449.480713,110.487015,-0.979948,-5.811579,-4.028033,-252.478867,1349.083252,100.100548
129,0.358333,148.567505,-14.836445,172.875259,-264.825165,1449.235107,110.419823,-0.957252,-5.84279,-3.945983,-252.475021,1349.07312,100.104172
130,0.361111,148.490112,-14.812667,172.96608,-264.937439,1449.262207,110.471207,-0.946235,-5.832596,-3.88094,-252.479523,1349.070435,100.085373
131,0.363889,148.510986,-14.773439,172.924545,-264.863159,1449.253906,110.412323,-1.011362,-5.840307,-3.920888,-252.485001,1349.078735,100.09156
132,0.366667,148.493896,-14.545479,173.038422,-264.706696,1449.233765,110.326118,-0.990381,-5.837332,-3.91548,-252.484863,1349.069702,100.101898
133,0.369444,-2.606751,23.375589,2.464705,-263.984406,1450.224365,109.535622,-1.001633,-5.851852,-3.933134,-252.486176,1349.071045,100.100906
134,0.372222,144.265976,-18.625141,176.29744,-264.156067,1450.86084,110.789238,-1.065475,-5.803278,-3.918689,-252.483902,1349.059204,100.078377
135,0.375,144.267029,-18.682854,176.080231,-264.127014,1450.827393,110.82457,-1.133525,-5.8435,-3.957018,-252.495193,1349.070435,100.106651
136,0.377778,144.160767,-17.993296,176.377563,-264.303894,1450.85022,110.675514,-1.181956,-5.83241,-3.938193,-252.492279,1349.067017,100.085709
137,0.380556,-2.702981,23.384958,3.555861,-263.966949,1450.178711,109.420914,-1.184692,-5.84856,-3.930218,-252.486649,1349.057861,100.072594
138,0.383333,-85.34626,-77.891891,117.740334,-263.029572,1449.473022,111.032593,-1.260365,-5.853482,-3.90035,-252.492157,1349.059937,100.088387
139,0.386111,144.315628,-18.241888,175.994644,-264.212067,1450.783325,110.749855,-1.257982,-5.841224,-3.840693,-252.486374,1349.057495,100.083527
140,0.388889,144.334122,-18.077784,175.975586,-264.238464,1450.778076,110.728569,-1.321692,-5.842793,-3.814404,-252.486496,1349.067139,100.083511
141,0.391667,144.038452,-18.261015,176.112366,-264.210785,1450.86731,110.760048,-1.368351,-5.865509,-3.867613,-252.489868,1349.072144,100.097046
142,0.394444,144.244614,-18.221407,175.886292,-264.207092,1450.79126,110.763298,-1.414036,-5.862036,-3.905649,-252.485092,1349.066162,100.084396
143,0.397222,143.998947,-17.616056,176.187408,-264.367401,1450.84082,110.64579,-1.424271,-5.868772,-3.81003,-252.486343,1349.065552,100.064056
144,0.4,143.987991,-17.838736,176.070694,-264.307953,1450.842773,110.682114,-1.458303,-5.874834,-3.870884,-252.48381,1349.068726,100.06385
145,0.402778,144.201508,-17.322147,176.105591,-264.407288,1450.765869,110.592232,-1.489946,-5.872554,-3.856731,-252.481903,1349.071289,100.06736
146,0.405556,144.190643,-17.930418,175.885971,-264.246735,1450.790283,110.71846,-1.479733,-5.884184,-3.840267,-252.484375,1349.075317,100.065659
147,0.408333,143.979233,-17.633984,176.173752,-264.353882,1450.85083,110.653427,-1.45951,-5.877449,-3.903673,-252.483551,1349.07373,100.054451
148,0.411111,144.236465,-17.657341,176.021606,-264.322968,1450.77771,110.663025,-1.451358,-5.860169,-3.884724,-252.486938,1349.07959,100.061867
149,0.413889,144.246201,-17.373951,176.199875,-264.3992,1450.772827,110.595467,-1.447196,-5.883543,-3.885708,-252.486252,1349.084839,100.070015
150,0.416667,144.04248,-17.2724,176.388382,-264.463593,1450.842163,110.563766,-1.381192,-5.866258,-3.935019,-252.483154,1349.085571,100.07814
151,0.419444,144.053619,-16.732122,176.597641,-264.617645,1450.827271,110.450653,-1.367615,-5.863227,-3.934174,-252.481522,1349.091797,100.073738
152,0.422222,144.112717,-17.95702,176.329605,-264.285187,1450.878296,110.672379,-1.35533,-5.863631,-3.885267,-252.485397,1349.095459,100.080544
153,0.425,148.468552,-14.350797,172.813293,-264.722656,1449.227783,110.317787,-1.320636,-5.875368,-3.899714,-252.482498,1349.091309,100.067299
154,0.427778,-84.439873,-77.03186,118.44754,-263.103302,1449.67041,111.084442,-1.279248,-5.862348,-3.881508,-252.481339,1349.098755,100.079132
155,0.430556,148.366455,-14.487087,172.931793,-264.696686,1449.285522,110.312965,-1.223891,-5.856133,-3.945932,-252.48349,1349.105103,100.085953
156,0.433333,-84.622765,-77.00647,118.242241,-263.095032,1449.657715,111.098328,-1.195654,-5.867297,-3.931273,-252.48259,1349.099121,100.067581
157,0.436111,148.42952,-14.512096,173.003891,-264.700745,1449.277222,110.32415,-1.143545,-5.847191,-3.952979,-252.486053,1349.107666,100.09697
158,0.438889,-84.603409,-76.978943,118.21656,-263.104675,1449.653198,111.083298,-1.126311,-5.834283,-3.940944,-252.485931,1349.104858,100.068611
159,0.441667,148.448776,-14.532138,172.940094,-264.68808,1449.283813,110.311844,-1.065827,-5.836277,-3.920379,-252.48259,1349.101318,100.076942
160,0.444444,-84.628456,-76.964943,118.127182,-263.09494,1449.658325,111.090302,-1.052788,-5.825038,-3.972743,-252.48793,1349.103271,100.076637
161,0.447222,148.443176,-14.493679,172.981094,-264.696503,1449.27832,110.323425,-1.010191,-5.845913,-3.924295,-252.484375,1349.103882,100.085983
162,0.45,-84.318428,-76.949516,118.467049,-263.115631,1449.657104,111.086777,-1.033725,-5.862142,-3.956972,-252.479736,1349.105591,100.083435
163,0.452778,148.448746,-14.535121,172.981705,-264.68512,1449.278442,110.341141,-1.036943,-5.858342,-3.933346,-252.483459,1349.102295,100.08065
164,0.455556,-84.480713,-77.008766,118.274864,-263.105652,1449.662598,111.086998,-0.980862,-5.869569,-3.815377,-252.48027,1349.098389,100.092072
165,0.458333,148.427231,-14.464518,172.957321,-264.69104,1449.286377,110.323471,-1.03334,-5.889659,-3.909009,-252.483551,1349.103394,100.104546
166,0.461111,-84.104088,-76.975616,118.466805,-263.109497,1449.667114,111.089615,-1.021265,-5.884366,-3.910403,-252.477676,1349.099121,100.097237
167,0.463889,148.394211,-14.470555,172.896439,-264.692169,1449.288086,110.315147,-1.058698,-5.907174,-3.788149,-252.479828,1349.102417,100.094612
168,0.466667,148.471466,-14.489386,172.796982,-264.668915,1449.272949,110.353912,-1.052789,-5.911212,-3.800213,-252.478958,1349.102539,100.095757
169,0.469444,148.36174,-14.421396,172.830246,-264.689209,1449.298218,110.316147,-1.100319,-5.92308,-3.798839,-252.472229,1349.106567,100.094856
170,0.472222,144.259598,-17.414648,176.302643,-264.407806,1450.826538,110.620842,-1.125255,-5.916749,-3.787705,-252.4729,1349.105225,100.086151
171,0.475,148.332565,-14.421226,172.790726,-264.681396,1449.301392,110.319458,-1.135731,-5.942025,-3.750192,-252.474518,1349.107178,100.10524
172,0.477778,148.447906,-14.251933,172.704636,-264.710144,1449.251587,110.334366,-1.163523,-5.915665,-3.801215,-252.464508,1349.10022,100.090088
173,0.480556,144.174179,-17.829922,176.110901,-264.294769,1450.860718,110.673454,-1.135168,-5.917548,-3.734775,-252.465576,1349.102051,100.102219
174,0.483333,148.913651,-12.916966,172.656555,-265.024323,1449.162598,110.519157,-1.161009,-5.927968,-3.722132,-252.464142,1349.110107,100.104774
175,0.486111,-85.05822,-77.424866,117.764893,-263.053314,1449.643555,111.094383,-1.217219,-5.929386,-3.753297,-252.464737,1349.108276,100.092903
176,0.488889,148.40152,-14.245121,172.656525,-264.700867,1449.258423,110.326195,-1.247541,-5.938359,-3.793349,-252.45842,1349.111938,100.088524
177,0.491667,148.294632,-14.410608,172.651123,-264.654633,1449.289795,110.346031,-1.157795,-5.949733,-3.776562,-252.451248,1349.106812,100.096375
178,0.494444,148.3535,-14.40547,172.69249,-264.670776,1449.288208,110.346252,-1.191791,-5.9378,-3.780861,-252.46611,1349.098633,100.077293
179,0.497222,148.314835,-14.395898,172.788101,-264.672882,1449.30249,110.323997,-1.198889,-5.969904,-3.713676,-252.450531,1349.11084,100.096313
180,0.5,148.295166,-14.400843,172.805023,-264.673004,1449.301147,110.321724,-1.224566,-5.933939,-3.750339,-252.45047,1349.109497,100.087059
181,0.502778,148.396255,-14.471299,172.772568,-264.656342,1449.269897,110.341553,-1.215263,-5.951866,-3.781425,-252.443283,1349.107422,100.095169
182,0.505556,148.383713,-14.512868,172.816879,-264.646851,1449.269775,110.35038,-1.187915,-5.95486,-3.750395,-252.45192,1349.110718,100.087975
183,0.508333,148.407669,-14.487972,172.825226,-264.659576,1449.274658,110.348991,-1.173708,-5.936493,-3.740942,-252.450134,1349.113525,100.088913
