Frame,Time (Seconds),X,Y,Z,X17_B1,Y17_B1,Z17_B1,X,Y,Z,X17_B2,Y17_B2,Z17_B2
192,0.533333,148.591675,-14.527956,172.858505,-264.721008,1449.177856,110.387001,-1.13186,-5.845962,-4.090086,-252.515701,1349.026489,100.100838
193,0.536111,-85.554207,-78.94162,118.063499,-263.006744,1449.200562,111.094131,-1.170694,-5.885348,-4.098953,-252.51088,1349.027222,100.098312
194,0.538889,144.48143,-19.05707,175.891464,-264.046661,1450.769897,110.913612,-1.130793,-5.856145,-4.117167,-252.513824,1349.014771,100.111076
195,0.541667,144.297028,-19.206812,176.228897,-264.035553,1450.873535,110.903976,-1.096184,-5.85903,-4.07687,-252.519485,1349.013672,100.113663
196,0.544444,144.632355,-19.990093,175.522751,-263.98938,1450.770508,111.075394,-1.128675,-5.83894,-4.128711,-252.516006,1349.006226,100.100822
197,0.547222,144.302673,-19.617279,175.86853,-264.075531,1450.860596,110.999458,-1.168655,-5.836989,-4.108352,-252.520477,1349.011475,100.09433
198,0.55,144.465149,-19.571022,175.737869,-264.090393,1450.798096,110.996384,-1.195882,-5.864726,-4.063272,-252.513763,1349.002197,100.090553
199,0.552778,,,,,,,,,,,,
200,0.555556,,,,,,,,,,,,
201,0.558333,144.366989,-19.789408,175.532074,-264.047272,1450.815308,111.051567,-1.286233,-5.853991,-4.070735,-252.518631,1349.014038,100.100029
202,0.561111,,,,,,,,,,,,
203,0.563889,,,,,,,,,,,,
204,0.566667,-2.638527,23.404863,3.549055,-264.009491,1450.136353,109.415993,-1.409074,-5.8115,-4.165508,-252.529297,1349.030151,100.10244
205,0.569444,-2.88161,23.474422,3.852295,-263.988312,1450.222168,109.438362,-1.382685,-5.825227,-4.069374,-252.520355,1349.033691,100.112022
206,0.572222,-2.857062,23.458607,3.818778,-263.989929,1450.219971,109.439491,-1.381446,-5.809176,-4.073017,-252.533081,1349.039185,100.097923
207,0.575,144.080063,-17.779877,176.159363,-264.361786,1450.851318,110.699646,-1.362024,-5.835917,-4.047607,-252.532608,1349.042969,100.102554
208,0.577778,,,,,,,,,,,,
209,0.580556,,,,,,,,,,,,
210,0.583333,,,,,,,,,,,,
211,0.586111,,,,,,,,,,,,
212,0.588889,-85.534279,-78.017891,117.490837,-263.013824,1449.514648,111.058846,-1.29051,-5.853094,-4.04241,-252.53299,1349.062134,100.09201
213,0.591667,,,,,,,,,,,,
214,0.594444,,,,,,,,,,,,
215,0.597222,,,,,,,,,,,,
216,0.6,148.394577,-14.494788,172.741852,-264.723267,1449.267212,110.383705,-1.269907,-5.857988,-4.101598,-252.542084,1349.081665,100.092316
217,0.602778,148.429871,-14.66241,172.794952,-264.872253,1449.298828,110.415649,-1.226953,-5.844021,-4.098638,-252.537704,1349.072754,100.104065
218,0.605556,,,,,,,,,,,,
219,0.608333,,,,,,,,,,,,
220,0.611111,148.594101,-14.618108,172.879242,-264.869354,1449.234741,110.409714,-1.160737,-5.853891,-4.083013,-252.544785,1349.057373,100.091461
221,0.613889,148.329575,-14.838185,172.933044,-264.840027,1449.361938,110.482819,-1.161724,-5.826504,-4.150856,-252.54744,1349.055542,100.088486
222,0.616667,148.503281,-14.664712,172.922241,-264.859039,1449.253784,110.403793,-1.175998,-5.865334,-4.123109,-252.538651,1349.052612,100.098938
223,0.619444,148.484634,-14.702963,172.969437,-264.882507,1449.248901,110.419525,-1.181399,-5.874703,-4.128446,-252.547211,1349.045288,100.09948
224,0.622222,144.237534,-19.987556,175.801071,-264.005585,1450.909912,111.066704,-1.140421,-5.872761,-4.054557,-252.542114,1349.032959,100.098602
225,0.625,144.234421,-19.291914,176.036163,-264.158081,1450.904785,110.924263,-1.200979,-5.8683,-4.104599,-252.542252,1349.036743,100.090744
226,0.627778,144.448792,-19.490644,175.68367,-264.097321,1450.811279,110.993568,-1.131315,-5.876657,-4.057307,-252.545273,1349.020142,100.101265
227,0.630556,144.244232,-20.021778,175.77713,-263.990417,1450.918213,111.078323,-1.170342,-5.854691,-4.103165,-252.536331,1349.041626,100.122826
228,0.633333,144.279663,-20.069641,175.630173,-263.971588,1450.887939,111.104713,-1.132835,-5.902075,-3.96954,-252.523453,1349.021118,100.113243
229,0.636111,144.293015,-20.00214,175.606934,-263.985626,1450.88855,111.092751,-1.15355,-5.881497,-3.976109,-252.533524,1349.024292,100.102364
230,0.638889,144.174591,-19.854723,175.661835,-264.014587,1450.916016,111.054955,-1.210168,-5.898302,-4.05612,-252.525833,1349.022339,100.095055
231,0.641667,144.534256,-18.247822,175.759369,-264.20929,1450.722778,110.803543,-1.176221,-5.921484,-3.995154,-252.522141,1349.027222,100.114899
232,0.644444,,,,,,,,,,,,
233,0.647222,144.264725,-16.996426,176.322495,-264.552521,1450.780029,110.570404,-1.211196,-5.921036,-4.028659,-252.527298,1349.033203,100.109085
234,0.65,144.228714,-17.383398,176.235657,-264.453949,1450.823486,110.6381,-1.207374,-5.888583,-3.995781,-252.522522,1349.039063,100.116074
235,0.652778,,,,,,,,,,,,
236,0.655556,,,,,,,,,,,,
237,0.658333,,,,,,,,,,,,
238,0.661111,,,,,,,,,,,,
239,0.663889,148.871674,-12.886931,172.520111,-265.126221,1449.161255,110.59745,-1.219218,-5.922041,-3.976122,-252.521606,1349.057739,100.130798
240,0.666667,,,,,,,,,,,,
241,0.669444,,,,,,,,,,,,
242,0.672222,,,,,,,,,,,,
243,0.675,,,,,,,,,,,,
244,0.677778,,,,,,,,,,,,
245,0.680556,148.425568,-14.61758,172.730164,-264.908173,1449.319946,110.463608,-1.126957,-5.922611,-3.924005,-252.5168,1349.075073,100.111893
