15,0.041667,148.352097,-14.665284,172.947723,-264.562317,1449.313965,110.206528,-0.621288,-5.853559,-2.499794,-252.196289,1349.127808,100.141037
16,0.044444,148.324387,-14.664852,172.960510,-264.562317,1449.317505,110.221954,-0.625761,-5.835064,-2.450843,-252.199173,1349.118774,100.131012
17,0.047222,148.382904,-14.674694,173.010635,-264.571594,1449.303955,110.223160,-0.615821,-5.842083,-2.458098,-252.191360,1349.108643,100.139374
18,0.050000,148.352859,-14.671822,173.003342,-264.559174,1449.300171,110.201111,-0.631797,-5.829022,-2.486170,-252.196136,1349.105591,100.136414
19,0.052778,148.322433,-14.689271,173.026337,-264.563110,1449.291992,110.202545,-0.626930,-5.840659,-2.447809,-252.193924,1349.093018,100.143005
20,0.055556,148.340652,-14.674829,173.066208,-264.570251,1449.281250,110.191330,-0.939964,-5.944175,-2.611120,-252.178101,1349.037109,100.096794
21,0.058333,148.344528,-14.644706,173.032349,-264.564819,1449.280151,110.189415,-0.946260,-5.940698,-2.461820,-252.171432,1349.034424,100.104828
22,0.061111,148.351212,-14.671180,173.045197,-264.576691,1449.273926,110.195145,-1.025828,-5.959969,-2.567243,-252.176193,1349.031250,100.091949
23,0.063889,148.319519,-14.663410,173.060806,-264.574768,1449.268921,110.192764,-1.011207,-5.955098,-2.565269,-252.169464,1349.025757,100.099701
24,0.066667,148.335419,-14.684299,173.060120,-264.559143,1449.258423,110.191193,-1.057451,-5.964055,-2.553952,-252.174408,1349.015747,100.080978
25,0.069444,148.321808,-14.679827,173.097031,-264.566986,1449.260864,110.183540,-1.039893,-5.965101,-2.553349,-252.173935,1349.011841,100.092781
26,0.072222,148.289429,-14.670813,173.038284,-264.557983,1449.257080,110.197762,-1.073327,-5.982514,-2.503161,-252.170151,1349.020142,100.091896
27,0.075000,148.304794,-14.621681,173.047333,-264.570251,1449.261230,110.192520,-1.054541,-5.979694,-2.459613,-252.170380,1349.027588,100.102036
28,0.077778,148.302597,-14.646907,173.006302,-264.560272,1449.262573,110.188171,-1.054454,-5.975244,-2.474555,-252.164627,1349.011719,100.085327
29,0.080556,148.280334,-14.613399,172.984177,-264.574463,1449.263672,110.193748,-1.050750,-5.947270,-2.480584,-252.172150,1349.018311,100.083717
30,0.083333,148.281525,-14.559405,172.988480,-264.576965,1449.272705,110.201614,-1.084367,-5.954204,-2.544619,-252.173035,1349.032227,100.093109
31,0.086111,148.247345,-14.645492,172.952362,-264.570282,1449.280884,110.196373,-1.112556,-5.958471,-2.561283,-252.167160,1349.035767,100.103630
32,0.088889,148.307083,-14.639366,172.920181,-264.616486,1449.286865,110.156158,-1.099328,-5.965313,-2.537007,-252.174942,1349.044189,100.093071
33,0.091667,148.242050,-14.587966,172.916367,-264.573608,1449.297607,110.193832,-1.064729,-5.937392,-2.573256,-252.172714,1349.050537,100.089966
34,0.094444,148.292679,-14.591893,172.952301,-264.590057,1449.294922,110.199181,-1.057769,-5.937556,-2.546859,-252.169556,1349.054443,100.083984
35,0.097222,148.284668,-14.551201,172.962494,-264.595337,1449.299194,110.203590,-1.031811,-5.923557,-2.563536,-252.181442,1349.064331,100.084442
36,0.100000,148.302383,-14.551344,172.963974,-264.597198,1449.308716,110.202538,-1.031006,-5.920901,-2.636034,-252.177322,1349.061768,100.077141
37,0.102778,148.290771,-14.606913,172.935226,-264.574097,1449.312012,110.196266,-1.018531,-5.895461,-2.605849,-252.178040,1349.069824,100.077629
38,0.105556,148.302338,-14.597449,172.975891,-264.591217,1449.308838,110.202515,-0.953355,-5.903798,-2.533760,-252.168091,1349.080200,100.102295
39,0.108333,148.282211,-14.590365,172.949921,-264.589569,1449.314087,110.204811,-1.017444,-5.880854,-2.670524,-252.176041,1349.086426,100.076454
40,0.111111,148.314575,-14.639370,172.962326,-264.583618,1449.310181,110.219063,-1.030077,-5.868586,-2.674257,-252.180283,1349.086182,100.077377
41,0.113889,148.324341,-14.605593,172.994644,-264.603302,1449.314941,110.212006,-1.007743,-5.865982,-2.709894,-252.183258,1349.085327,100.066910
42,0.116667,148.336685,-14.611455,173.013443,-264.590393,1449.314453,110.213966,-0.984772,-5.845071,-2.721710,-252.180069,1349.083008,100.079895
43,0.119444,148.289291,-14.669899,172.968750,-264.586731,1449.312866,110.192947,-0.958336,-5.847724,-2.651687,-252.175812,1349.080566,100.077972
44,0.122222,148.363861,-14.621778,173.067444,-264.601379,1449.295654,110.218361,-0.938581,-5.840441,-2.688258,-252.179413,1349.074463,100.098755
45,0.125000,148.364319,-14.678375,173.040527,-264.588104,1449.293701,110.209572,-0.961571,-5.856915,-2.693952,-252.180725,1349.076172,100.080856
46,0.127778,148.397675,-14.691983,173.092834,-264.599976,1449.291992,110.205795,-0.973799,-5.844504,-2.665474,-252.177536,1349.072876,100.078232
47,0.130556,148.365875,-14.693846,173.093994,-264.589691,1449.284302,110.210121,-0.912895,-5.806165,-2.659898,-252.184570,1349.065186,100.080009
48,0.133333,148.393723,-14.693312,173.081070,-264.594666,1449.283203,110.210144,-0.955451,-5.819744,-2.653192,-252.175003,1349.061279,100.067589
49,0.136111,148.386871,-14.676135,173.121368,-264.596069,1449.284180,110.207291,-0.949956,-5.817599,-2.701822,-252.174377,1349.051636,100.061378
50,0.138889,148.355331,-14.687763,173.130463,-264.590973,1449.280151,110.205246,-0.960327,-5.834047,-2.673393,-252.180511,1349.053833,100.065544
51,0.141667,148.328003,-14.679311,173.099609,-264.588043,1449.275757,110.209984,-0.993473,-5.854666,-2.709272,-252.173569,1349.052856,100.071342
52,0.144444,148.388641,-14.727152,173.143890,-264.590057,1449.262451,110.205124,-0.998610,-5.842004,-2.638931,-252.174850,1349.041748,100.078255
53,0.147222,148.366791,-14.705826,173.150162,-264.583344,1449.260620,110.207687,-1.022427,-5.825324,-2.714262,-252.177475,1349.034912,100.063774
54,0.150000,148.341278,-14.700514,173.115280,-264.593048,1449.260010,110.204918,-1.059252,-5.875594,-2.605792,-252.169968,1349.036743,100.055550
55,0.152778,148.344299,-14.709871,173.152496,-264.591095,1449.255493,110.209435,-1.063970,-5.866168,-2.669587,-252.173065,1349.033691,100.068718
56,0.155556,148.310440,-14.671845,173.149048,-264.590546,1449.252075,110.199532,-1.089667,-5.883594,-2.576726,-252.169754,1349.032104,100.057312
57,0.158333,148.294266,-14.684978,173.101639,-264.584106,1449.255249,110.214638,-1.065976,-5.890957,-2.570714,-252.167191,1349.024902,100.054321
58,0.161111,148.348221,-14.668905,173.121582,-264.588348,1449.255859,110.215851,-1.127423,-5.913042,-2.580518,-252.173248,1349.031128,100.056709
59,0.163889,148.288818,-14.677569,173.094971,-264.590729,1449.262329,110.214676,-1.105774,-5.901487,-2.537003,-252.170975,1349.026855,100.054970
60,0.166667,148.305588,-14.686015,173.114273,-264.586456,1449.253174,110.209999,-1.198612,-5.930894,-2.575839,-252.170715,1349.040283,100.062782
61,0.169444,148.280426,-14.655334,173.079315,-264.588654,1449.258179,110.216270,-1.174955,-5.913910,-2.564644,-252.169785,1349.029663,100.051529
62,0.172222,147.843811,-15.051291,173.322296,-264.498657,1449.401367,110.230309,-1.214515,-5.926683,-2.624333,-252.173248,1349.042114,100.050385
63,0.175000,148.248596,-14.606562,173.075760,-264.601715,1449.263184,110.215851,-1.217067,-5.923201,-2.543735,-252.172318,1349.046875,100.048035
64,0.177778,148.206665,-14.616872,173.009903,-264.591125,1449.273926,110.207901,-1.191855,-5.935939,-2.476867,-252.175308,1349.046997,100.046692
65,0.180556,148.231735,-14.638547,173.034882,-264.589661,1449.276245,110.210136,-1.186385,-5.921268,-2.571043,-252.164719,1349.046875,100.046036
66,0.183333,148.237427,-14.623249,173.031937,-264.591766,1449.271851,110.211739,-1.163002,-5.925317,-2.523649,-252.177444,1349.060181,100.047607
67,0.186111,148.168991,-14.596224,172.987885,-264.593781,1449.293091,110.208038,-1.160818,-5.932374,-2.568435,-252.179260,1349.063232,100.047729
68,0.188889,148.225296,-14.603000,172.974289,-264.592041,1449.287598,110.207909,-1.129715,-5.936402,-2.508737,-252.180756,1349.060913,100.048935
69,0.191667,148.240952,-14.599796,172.988770,-264.589600,1449.293213,110.221268,-1.094548,-5.922115,-2.562002,-252.182327,1349.065552,100.070801
70,0.194444,148.227890,-14.637579,172.975586,-264.583313,1449.290283,110.221100,-1.080101,-5.899327,-2.581759,-252.168930,1349.060425,100.060684
71,0.197222,148.266113,-14.670033,172.982834,-264.579590,1449.286621,110.214600,-1.105861,-5.894395,-2.589417,-252.178436,1349.068848,100.068077
72,0.200000,148.277435,-14.652514,172.955963,-264.585663,1449.291504,110.225212,-1.080940,-5.892152,-2.589955,-252.179688,1349.062500,100.044975
73,0.202778,148.240540,-14.652931,172.969467,-264.582764,1449.291382,110.216507,-1.070612,-5.889451,-2.554080,-252.175751,1349.063110,100.059273
74,0.205556,148.269836,-14.663533,173.036118,-264.587799,1449.284302,110.223900,-1.054688,-5.883940,-2.588523,-252.181442,1349.057739,100.066414
75,0.208333,148.315308,-14.662477,173.027664,-264.590485,1449.274902,110.225616,-1.030392,-5.875238,-2.617656,-252.181854,1349.060669,100.066940
76,0.211111,148.281387,-14.717410,173.014053,-264.583496,1449.279541,110.217651,-1.062633,-5.900000,-2.640164,-252.184753,1349.052246,100.069954
77,0.213889,148.315216,-14.731651,173.047958,-264.580292,1449.268799,110.209198,-1.029209,-5.848216,-2.654439,-252.189423,1349.046875,100.060875
78,0.216667,148.242447,-14.683845,173.010773,-264.584503,1449.269653,110.211525,-1.059035,-5.859726,-2.650677,-252.186096,1349.035034,100.059296
79,0.219444,148.284576,-14.737929,173.042755,-264.586151,1449.259399,110.216614,-1.066474,-5.868644,-2.642869,-252.191040,1349.025757,100.057487
80,0.222222,148.305557,-14.736480,173.079269,-264.596283,1449.245850,110.220490,-1.093736,-5.823106,-2.725718,-252.200729,1349.025391,100.054878
81,0.225000,148.286148,-14.757020,173.075150,-264.586182,1449.242798,110.208466,-1.064821,-5.835001,-2.649945,-252.200180,1349.015747,100.049774
82,0.227778,148.268692,-14.744725,173.069092,-264.591675,1449.242310,110.211266,-1.083409,-5.822223,-2.659854,-252.196320,1349.012207,100.058479
83,0.230556,148.245285,-14.731810,173.097824,-264.595520,1449.238403,110.207756,-1.137773,-5.840981,-2.706112,-252.197205,1349.015625,100.064972
84,0.233333,148.256836,-14.740726,173.096100,-264.596100,1449.234863,110.211441,-1.094272,-5.832246,-2.618353,-252.203857,1349.004639,100.065109
85,0.236111,148.222961,-14.699587,173.073166,-264.598450,1449.240356,110.220108,-1.101888,-5.854515,-2.676137,-252.206482,1349.000366,100.063499
86,0.238889,148.249954,-14.743984,173.086136,-264.597198,1449.232666,110.206329,-1.107673,-5.866996,-2.626835,-252.204330,1348.995483,100.057373
87,0.241667,148.294785,-14.726450,173.102814,-264.595337,1449.231323,110.208740,-1.150914,-5.861166,-2.626153,-252.201950,1349.004028,100.056694
88,0.244444,148.192780,-14.701820,173.037552,-264.591949,1449.241211,110.210892,-1.133141,-5.861611,-2.645186,-252.204330,1349.004883,100.042152
89,0.247222,147.793625,-15.169251,173.274796,-264.490662,1449.387573,110.235580,-1.182870,-5.873393,-2.645155,-252.201614,1349.011108,100.043030
90,0.250000,148.197830,-14.666214,173.011200,-264.585907,1449.250122,110.219215,-1.199322,-5.898776,-2.653728,-252.205933,1349.018311,100.039421
91,0.252778,148.207169,-14.638510,173.014984,-264.591370,1449.255859,110.207558,-1.193495,-5.899769,-2.623128,-252.200546,1349.021606,100.058960
92,0.255556,148.234421,-14.645326,173.041016,-264.596222,1449.255615,110.207153,-1.203515,-5.920058,-2.618416,-252.199356,1349.040649,100.039719
93,0.258333,148.208099,-14.631809,173.026382,-264.603088,1449.275269,110.201653,-1.196951,-5.931953,-2.581920,-252.205490,1349.035034,100.030289
94,0.261111,148.180252,-14.600603,172.995819,-264.591949,1449.278198,110.197380,-1.208548,-5.951077,-2.531779,-252.193756,1349.053101,100.054192
95,0.263889,148.223282,-14.555241,173.028488,-264.600800,1449.277954,110.215515,-1.162345,-5.937687,-2.528902,-252.197235,1349.046631,100.048264
96,0.266667,148.177872,-14.568514,172.978455,-264.592865,1449.287109,110.211365,-1.218128,-5.937246,-2.596436,-252.197586,1349.054199,100.042267
97,0.269444,148.184067,-14.584156,172.950516,-264.596924,1449.292603,110.197815,-1.205600,-5.932170,-2.582834,-252.197357,1349.049316,100.033836
98,0.272222,148.188599,-14.582251,172.949066,-264.595581,1449.292114,110.206871,-1.217062,-5.930610,-2.540985,-252.204300,1349.059814,100.030174
99,0.275000,148.167618,-14.546947,172.936020,-264.591919,1449.297729,110.210854,-1.216519,-5.952095,-2.547714,-252.197144,1349.060059,100.034554
100,0.277778,148.170654,-14.572575,172.924545,-264.588135,1449.296631,110.211533,-1.245714,-5.945798,-2.562087,-252.198013,1349.062622,100.050613
101,0.280556,148.143082,-14.570827,172.923111,-264.587799,1449.293701,110.202484,-1.196484,-5.923654,-2.501352,-252.191223,1349.059448,100.044777
102,0.283333,148.154037,-14.542422,172.962311,-264.593170,1449.292480,110.203995,-1.211537,-5.912928,-2.579460,-252.197479,1349.059448,100.037018
103,0.286111,148.174332,-14.545259,172.945892,-264.593048,1449.290894,110.202538,-1.217413,-5.942516,-2.565371,-252.197296,1349.053711,100.054283
104,0.288889,148.115448,-14.577724,172.881714,-264.591797,1449.286133,110.200424,-1.189233,-5.882712,-2.682790,-252.201767,1349.037109,100.044121
105,0.291667,148.176392,-14.621627,172.992249,-264.590942,1449.270996,110.206207,-1.140154,-5.886102,-2.592707,-252.197296,1349.039917,100.052292
106,0.294444,148.164139,-14.595611,172.953690,-264.586578,1449.268921,110.197411,-1.137743,-5.885571,-2.647166,-252.200775,1349.030518,100.062454
107,0.297222,148.243332,-14.634417,172.994904,-264.592712,1449.256592,110.205765,-1.138048,-5.883873,-2.650523,-252.205734,1349.023193,100.059380
108,0.300000,148.247025,-14.633107,173.031418,-264.593719,1449.260376,110.205521,-1.089325,-5.861938,-2.686726,-252.196960,1349.016968,100.067970
109,0.302778,148.254517,-14.628976,172.998413,-264.591949,1449.257446,110.214188,-1.084803,-5.865570,-2.603782,-252.197327,1349.016479,100.062325
110,0.305556,148.293106,-14.682322,173.056061,-264.596680,1449.244995,110.210953,-1.020856,-5.848206,-2.610833,-252.192978,1349.002197,100.075813
111,0.308333,148.283569,-14.663609,173.043442,-264.589874,1449.245117,110.216545,-1.063065,-5.864423,-2.745573,-252.200607,1349.009277,100.077675
112,0.311111,148.316513,-14.698174,173.023026,-264.596008,1449.239868,110.213249,-1.007280,-5.866629,-2.600654,-252.195679,1349.007690,100.080719
113,0.313889,148.274918,-14.661085,173.004303,-264.586060,1449.247192,110.213593,-1.018366,-5.847192,-2.693524,-252.197327,1349.005493,100.075081
114,0.316667,148.299500,-14.668959,173.033966,-264.579865,1449.246094,110.221924,-0.967070,-5.865051,-2.650150,-252.190018,1349.018555,100.083786
115,0.319444,148.301666,-14.654078,173.025085,-264.582397,1449.258789,110.215034,-0.942292,-5.873012,-2.616460,-252.190948,1349.017700,100.080467
116,0.322222,148.327377,-14.677990,173.034698,-264.582977,1449.251709,110.221550,-0.928369,-5.901060,-2.584144,-252.198196,1349.023438,100.100571
117,0.325000,148.346207,-14.657545,173.025757,-264.582489,1449.259766,110.216400,-0.928893,-5.908400,-2.611218,-252.200867,1349.026001,100.074875
118,0.327778,148.371872,-14.656365,173.057877,-264.583557,1449.263184,110.213562,-0.911435,-5.889034,-2.632256,-252.193069,1349.033325,100.099991
119,0.330556,148.312561,-14.653188,172.992386,-264.581421,1449.274902,110.210197,-0.890814,-5.916121,-2.542374,-252.190567,1349.040405,100.100311
120,0.333333,148.292358,-14.597118,172.954834,-264.586761,1449.288696,110.211281,-0.911678,-5.911383,-2.554601,-252.192200,1349.052734,100.085541
121,0.336111,148.299042,-14.594221,172.981308,-264.576172,1449.292847,110.224892,-0.905690,-5.924830,-2.574802,-252.189728,1349.063110,100.089775
122,0.338889,148.310013,-14.619305,172.958298,-264.578430,1449.294800,110.206718,-0.921040,-5.918748,-2.546602,-252.190140,1349.061768,100.083183
123,0.341667,148.285950,-14.580646,172.975998,-264.584381,1449.308105,110.217651,-0.964141,-5.970198,-2.572227,-252.185516,1349.075073,100.092743
124,0.344444,148.304459,-14.529786,172.976974,-264.583984,1449.310303,110.225174,-0.946594,-5.967290,-2.568554,-252.187912,1349.078491,100.081718
125,0.347222,148.259552,-14.544244,172.940292,-264.581879,1449.317017,110.211334,-0.991937,-5.996200,-2.478487,-252.187164,1349.097290,100.086494
126,0.350000,148.256927,-14.539832,172.921463,-264.580505,1449.321411,110.219078,-0.978533,-5.993818,-2.511353,-252.182480,1349.093384,100.082550
127,0.352778,148.249496,-14.501402,172.925995,-264.572815,1449.326416,110.223854,-1.041097,-6.018104,-2.530152,-252.181503,1349.094116,100.077881
128,0.355556,148.225784,-14.480375,172.913498,-264.577759,1449.333984,110.211403,-0.964847,-6.026081,-2.439176,-252.177872,1349.087646,100.073204
129,0.358333,148.251450,-14.498253,172.920578,-264.576935,1449.323486,110.210953,-1.042872,-6.006529,-2.519743,-252.181259,1349.088989,100.069633
130,0.361111,148.262650,-14.520197,172.906708,-264.572296,1449.321167,110.211861,-0.996849,-6.038991,-2.436649,-252.175980,1349.084473,100.092094
131,0.363889,148.214340,-14.500473,172.880798,-264.572968,1449.333496,110.215446,-1.006157,-6.031791,-2.459541,-252.174026,1349.084473,100.085327
132,0.366667,148.234436,-14.495214,172.877945,-264.580048,1449.317139,110.205086,-1.061771,-6.030979,-2.492913,-252.176010,1349.080322,100.087143
133,0.369444,148.217392,-14.539582,172.882019,-264.573639,1449.307739,110.207138,-1.058831,-6.012602,-2.455590,-252.177063,1349.078491,100.082352
134,0.372222,148.208069,-14.492835,172.892395,-264.574188,1449.316040,110.209930,-1.048350,-6.027105,-2.451632,-252.179718,1349.060669,100.083275
135,0.375000,148.233154,-14.522385,172.907059,-264.579926,1449.302124,110.209953,-1.039547,-6.026766,-2.464610,-252.168625,1349.050659,100.103699
136,0.377778,148.235031,-14.535933,172.927704,-264.572571,1449.293091,110.222023,-1.079785,-6.017876,-2.497898,-252.169495,1349.045288,100.089859
137,0.380556,148.397812,-14.401917,172.834503,-264.602448,1449.240601,110.206001,-1.022386,-6.004548,-2.450189,-252.175903,1349.042236,100.095306
138,0.383333,148.259705,-14.615792,172.926743,-264.575836,1449.275757,110.205490,-1.003554,-5.979357,-2.463331,-252.174759,1349.026611,100.094795
139,0.386111,148.276642,-14.586497,172.981323,-264.572662,1449.263428,110.213608,-1.011697,-6.001036,-2.529339,-252.173843,1349.023438,100.114212
140,0.388889,148.464981,-14.478388,172.896408,-264.600555,1449.214844,110.198372,-0.997577,-5.957519,-2.576501,-252.177475,1349.022705,100.100670
141,0.391667,148.428772,-14.482441,172.867981,-264.600555,1449.219849,110.203369,-0.959084,-5.969279,-2.500903,-252.165497,1349.017090,100.112457
142,0.394444,148.317184,-14.628621,173.019714,-264.574951,1449.261963,110.206177,-0.959733,-5.920339,-2.536018,-252.180450,1349.016113,100.093323
143,0.397222,148.328705,-14.644399,173.009933,-264.575317,1449.259644,110.212021,-0.931308,-5.957212,-2.550013,-252.177475,1349.019775,100.108032
144,0.400000,148.336349,-14.670877,172.992645,-264.574768,1449.259888,110.218842,-0.950229,-5.930569,-2.608623,-252.181946,1349.021118,100.102272
145,0.402778,148.325989,-14.645323,173.022415,-264.581757,1449.267212,110.216255,-0.901949,-5.921428,-2.601285,-252.184357,1349.026245,100.108253
146,0.405556,148.334732,-14.631995,172.994598,-264.582184,1449.276489,110.216896,-0.877632,-5.946566,-2.619090,-252.180481,1349.029297,100.105148
147,0.408333,148.346970,-14.676826,172.996246,-264.576080,1449.280151,110.204330,-0.883815,-5.947992,-2.536499,-252.184235,1349.044800,100.105934
148,0.411111,148.363312,-14.644978,173.013596,-264.576141,1449.290161,110.212723,-0.560812,-5.842958,-2.520929,-252.202866,1349.102661,100.122948
149,0.413889,148.379639,-14.657305,172.999664,-264.583252,1449.297607,110.211281,-0.796952,-5.928650,-2.557159,-252.184128,1349.054443,100.092430
150,0.416667,148.351990,-14.623879,172.980164,-264.590759,1449.311279,110.217598,-0.515637,-5.860003,-2.452245,-252.207870,1349.120728,100.136757
151,0.419444,148.376434,-14.648918,172.965561,-264.579498,1449.309448,110.202408,-0.509722,-5.865005,-2.481113,-252.204208,1349.135132,100.139259
152,0.422222,148.422226,-14.645145,172.969864,-264.571198,1449.320068,110.213913,-0.511899,-5.882934,-2.482965,-252.200272,1349.149658,100.146881
153,0.425000,148.384460,-14.627392,172.955002,-264.574860,1449.330688,110.213699,-0.499230,-5.856735,-2.501763,-252.205429,1349.149048,100.130135
154,0.427778,148.376968,-14.582418,172.911316,-264.570831,1449.335571,110.212776,-0.473544,-5.862778,-2.397291,-252.201767,1349.153564,100.137794
155,0.430556,148.398178,-14.551376,172.924423,-264.573792,1449.336060,110.208351,-0.490509,-5.890772,-2.426691,-252.202209,1349.157349,100.131866
156,0.433333,148.382645,-14.552752,172.941101,-264.575623,1449.333740,110.222252,-0.532433,-5.901164,-2.413044,-252.207367,1349.160645,100.123489
157,0.436111,148.368546,-14.553209,172.923019,-264.583801,1449.342285,110.216866,-0.539077,-5.908511,-2.417535,-252.193802,1349.154907,100.130951
158,0.438889,148.340088,-14.539480,172.887756,-264.582336,1449.345093,110.205025,-0.569779,-5.894247,-2.401586,-252.202835,1349.156494,100.121056
159,0.441667,148.379272,-14.507930,172.937653,-264.573029,1449.336670,110.206184,-0.596537,-5.902348,-2.429475,-252.197083,1349.154419,100.119850
160,0.444444,148.330200,-14.534814,172.876755,-264.572662,1449.332642,110.203102,-0.569430,-5.944449,-2.374272,-252.201675,1349.135010,100.118141
161,0.447222,148.323685,-14.560226,172.903824,-264.565491,1449.320801,110.217430,-0.635040,-5.927548,-2.364657,-252.196335,1349.138550,100.125175
162,0.450000,148.291000,-14.566753,172.896133,-264.568481,1449.314819,110.210938,-0.639349,-5.906360,-2.362456,-252.195740,1349.124023,100.106903
163,0.452778,148.278275,-14.572037,172.917740,-264.567230,1449.299927,110.208687,-0.926681,-5.993309,-2.526116,-252.175812,1349.055664,100.106590
164,0.455556,148.287994,-14.603067,172.952072,-264.581451,1449.292847,110.211693,-0.967410,-6.003188,-2.476086,-252.176498,1349.054565,100.100372
165,0.458333,148.240204,-14.557418,172.962448,-264.583191,1449.283081,110.200172,-1.019101,-5.980880,-2.531411,-252.179779,1349.046143,100.094154
166,0.461111,148.276169,-14.578131,172.977066,-264.568481,1449.273560,110.202492,-1.031007,-6.004849,-2.484398,-252.180038,1349.036987,100.097404
167,0.463889,148.308716,-14.648922,172.976791,-264.571747,1449.265015,110.203110,-1.017378,-5.965626,-2.523605,-252.171753,1349.020630,100.083611
168,0.466667,148.462982,-14.453785,172.951660,-264.611023,1449.208618,110.200317,-1.022454,-5.981549,-2.521621,-252.164001,1349.015869,100.095451
169,0.469444,148.293594,-14.617354,173.040543,-264.580444,1449.256104,110.200935,-1.032136,-5.965773,-2.491318,-252.162125,1349.014282,100.104889
170,0.472222,148.298111,-14.619292,173.021240,-264.570984,1449.258423,110.196907,-1.009130,-5.958312,-2.501296,-252.164032,1349.006348,100.092239
171,0.475000,148.326950,-14.657264,173.076691,-264.569580,1449.250732,110.194656,-1.072992,-5.946465,-2.552024,-252.163742,1349.011475,100.094391
172,0.477778,148.295471,-14.648053,173.059998,-264.569641,1449.251709,110.202713,-1.015991,-5.947401,-2.580508,-252.169342,1349.000854,100.079819
173,0.480556,148.331650,-14.652523,173.107010,-264.571503,1449.255859,110.194473,-0.995265,-5.961607,-2.535277,-252.167694,1349.020996,100.081802
174,0.483333,148.364639,-14.693629,173.080978,-264.561157,1449.256104,110.196960,-0.954737,-5.912964,-2.559467,-252.167191,1349.015869,100.092781
175,0.486111,148.411880,-14.692126,173.115784,-264.561188,1449.252441,110.208031,-0.959553,-5.909122,-2.598461,-252.163773,1349.026978,100.088692
176,0.488889,148.318176,-14.672701,173.067017,-264.567139,1449.263306,110.200951,-0.980843,-5.900074,-2.603006,-252.164902,1349.039063,100.099968
177,0.491667,148.383484,-14.660460,173.109344,-264.569580,1449.269043,110.220085,-0.924766,-5.908471,-2.549748,-252.176437,1349.041016,100.092567
178,0.494444,148.344559,-14.684691,173.069305,-264.566589,1449.276855,110.203285,-0.901232,-5.875674,-2.640366,-252.162582,1349.033813,100.084480
179,0.497222,148.374527,-14.683848,173.080292,-264.563904,1449.281982,110.209549,-0.907097,-5.899088,-2.570273,-252.169724,1349.063721,100.096573
180,0.500000,148.412689,-14.699289,173.076736,-264.570435,1449.281494,110.204346,-0.879812,-5.894071,-2.620640,-252.173279,1349.064453,100.090820
181,0.502778,148.384232,-14.662398,173.073792,-264.567749,1449.292725,110.218292,-0.597241,-5.809004,-2.487795,-252.191513,1349.123047,100.117279
182,0.505556,148.380356,-14.647524,173.077148,-264.570984,1449.298462,110.213966,-0.571106,-5.800593,-2.513256,-252.199234,1349.128662,100.122826
183,0.508333,148.356842,-14.626096,173.019485,-264.584991,1449.306274,110.216965,-0.864035,-5.908243,-2.586835,-252.175415,1349.081177,100.100975
184,0.511111,148.321335,-14.651797,172.980499,-264.575134,1449.319214,110.210480,-0.881371,-5.913832,-2.612514,-252.179169,1349.087280,100.090714
185,0.513889,148.365494,-14.609310,173.021912,-264.588928,1449.317261,110.212372,-0.590221,-5.804221,-2.528976,-252.208359,1349.147339,100.116394
