Frame,Time (Seconds),X,Y,Z,X15_B1,Y15_B1,Z15_B1,X,Y,Z,X15_B2,Y15_B2,Z15_B2
37,0.102778,-84.813095,-76.873161,118.161072,-263.049805,1449.676636,111.053574,-1.299774,-5.975128,-3.660971,-252.539032,1349.147583,100.076164
38,0.105556,148.203033,-14.542233,173.057983,-264.664795,1449.297974,110.282845,-1.316086,-5.993701,-3.659755,-252.535736,1349.149658,100.091217
39,0.108333,-84.718353,-76.89724,118.26709,-263.048676,1449.675293,111.05085,-1.327259,-5.961017,-3.666111,-252.541397,1349.143799,100.083435
40,0.111111,148.217041,-14.533739,173.040802,-264.665588,1449.300171,110.291077,-1.35588,-6.005746,-3.627267,-252.541122,1349.143555,100.071144
41,0.113889,-84.757881,-76.92308,118.229004,-263.051971,1449.676636,111.064751,-1.372936,-5.999821,-3.677676,-252.547287,1349.14563,100.078339
42,0.116667,148.191711,-14.527893,172.996323,-264.659515,1449.295532,110.289452,-1.364794,-5.995901,-3.650791,-252.547211,1349.134277,100.079071
43,0.119444,148.232468,-14.535261,173.022751,-264.648621,1449.286011,110.296326,-1.367725,-6.013796,-3.623844,-252.550598,1349.12793,100.08593
44,0.122222,148.251328,-14.527725,173.036316,-264.659851,1449.279419,110.277054,-1.385867,-6.016809,-3.621334,-252.545746,1349.127563,100.082733
45,0.125,148.242523,-14.515972,173.029846,-264.656799,1449.271973,110.288658,-1.370245,-6.027158,-3.655763,-252.55426,1349.12439,100.093765
46,0.127778,,,,,,,,,,,,
47,0.130556,,,,,,,,,,,,
48,0.133333,144.24736,-18.835688,175.990891,-264.039185,1450.79126,110.79882,-1.285656,-6.016518,-3.706934,-252.559845,1349.090332,100.104591
49,0.136111,148.238892,-14.533648,173.050705,-264.65979,1449.251221,110.287842,-1.351635,-6.010112,-3.714064,-252.562881,1349.088501,100.090652
50,0.138889,148.240036,-14.583749,173.055771,-264.660797,1449.234863,110.307968,-1.288855,-5.989066,-3.701466,-252.565079,1349.081787,100.107208
51,0.141667,144.104187,-18.333786,176.503876,-264.196075,1450.839722,110.669373,-1.247523,-5.999298,-3.691742,-252.558823,1349.080444,100.122116
52,0.144444,148.305817,-14.619839,173.136139,-264.670624,1449.226685,110.298981,-1.186539,-5.979323,-3.734524,-252.563568,1349.070435,100.104904
53,0.147222,148.3508,-14.644826,173.15242,-264.652863,1449.227539,110.27977,-1.147851,-5.97186,-3.702355,-252.568893,1349.069336,100.110352
54,0.15,148.372482,-14.61814,173.198792,-264.662415,1449.222656,110.288307,-1.210069,-5.974053,-3.77153,-252.56279,1349.086182,100.111511
55,0.152778,148.41301,-14.653413,173.207733,-264.659546,1449.220459,110.282951,-1.163343,-5.970162,-3.734773,-252.562912,1349.083374,100.117577
56,0.155556,144.212494,-19.294449,176.400604,-263.978241,1450.884521,110.832649,-1.099746,-5.942813,-3.777753,-252.56694,1349.082153,100.107094
57,0.158333,148.434937,-14.686104,173.187332,-264.651733,1449.232056,110.285965,-1.059628,-5.94245,-3.762774,-252.562439,1349.089844,100.101448
58,0.161111,-84.736404,-76.729836,118.218613,-263.04895,1449.607178,111.050621,-1.020213,-5.957761,-3.720492,-252.559723,1349.099243,100.108498
59,0.163889,,,,,,,,,,,,
60,0.166667,-84.747604,-76.711113,118.166771,-263.047058,1449.624756,111.044601,-0.996986,-5.952905,-3.762195,-252.555695,1349.126343,100.11824
61,0.169444,148.465942,-14.704659,173.260208,-264.645782,1449.266846,110.291267,-0.983531,-5.948852,-3.77283,-252.556717,1349.129272,100.109955
62,0.172222,-84.581245,-76.704033,118.281532,-263.04422,1449.649536,111.052406,-0.959602,-5.947517,-3.646954,-252.554245,1349.145508,100.118332
63,0.175,148.514252,-14.695021,173.239685,-264.646271,1449.284424,110.297043,-0.950154,-5.953609,-3.666002,-252.551086,1349.148682,100.106194
64,0.177778,-84.877144,-76.736618,118.010002,-263.036591,1449.654053,111.04982,-0.949676,-5.954078,-3.7145,-252.54599,1349.154053,100.114006
65,0.180556,148.488907,-14.628714,173.201462,-264.641449,1449.302734,110.300423,-0.974066,-5.964376,-3.656856,-252.540115,1349.168945,100.116722
66,0.183333,,,,,,,,,,,,
67,0.186111,,,,,,,,,,,,
68,0.188889,,,,,,,,,,,,
69,0.191667,,,,,,,,,,,,
70,0.194444,148.387878,-14.586074,173.12941,-264.633514,1449.328125,110.303574,-0.73933,-5.88253,-3.459581,-252.551132,1349.241455,100.156784
71,0.197222,,,,,,,,,,,,
72,0.2,148.333344,-14.521763,173.094971,-264.635742,1449.323242,110.309097,-1.178702,-6.008613,-3.574621,-252.535583,1349.179565,100.111931
73,0.202778,,,,,,,,,,,,
74,0.205556,148.290482,-14.521897,173.077759,-264.637909,1449.302368,110.302963,-1.176857,-6.000763,-3.519558,-252.531113,1349.163452,100.126137
75,0.208333,148.276306,-14.550894,173.076721,-264.641785,1449.296753,110.303391,-1.232856,-5.977499,-3.615464,-252.53096,1349.154541,100.135811
76,0.211111,148.278961,-14.531014,173.111481,-264.650208,1449.288696,110.312859,-1.226325,-5.997921,-3.666595,-252.527802,1349.135132,100.118088
77,0.213889,148.286331,-14.511746,173.100967,-264.65033,1449.28418,110.299706,-1.285306,-5.984751,-3.670426,-252.532654,1349.134766,100.12606
78,0.216667,,,,,,,,,,,,
79,0.219444,,,,,,,,,,,,
80,0.222222,,,,,,,,,,,,
81,0.225,148.337326,-14.561543,173.140869,-264.667358,1449.243042,110.288071,-1.310809,-5.986237,-3.65593,-252.545151,1349.110718,100.109985
82,0.227778,148.302521,-14.575081,173.151123,-264.662964,1449.240845,110.301498,-1.241341,-5.948928,-3.71364,-252.542526,1349.094116,100.117584
83,0.230556,,,,,,,,,,,,
84,0.233333,,,,,,,,,,,,
85,0.236111,,,,,,,,,,,,
86,0.238889,,,,,,,,,,,,
87,0.241667,148.389786,-14.619961,173.217072,-264.670349,1449.23645,110.281494,-1.138316,-5.97355,-3.716787,-252.548691,1349.101074,100.110008
88,0.244444,148.395706,-14.61501,173.226105,-264.669128,1449.241699,110.286942,-1.061275,-5.948834,-3.791597,-252.551102,1349.10022,100.109055
89,0.247222,148.44017,-14.656042,173.219772,-264.660065,1449.237793,110.306664,-1.002424,-5.95898,-3.702456,-252.542435,1349.113037,100.121193
90,0.25,148.421265,-14.630392,173.233032,-264.665222,1449.254028,110.291336,-0.99178,-5.960923,-3.6802,-252.541565,1349.125244,100.12075
91,0.252778,148.437164,-14.663383,173.223663,-264.667786,1449.25293,110.290131,-0.970691,-5.945621,-3.679286,-252.550842,1349.129028,100.105759
92,0.255556,,,,,,,,,,,,
93,0.258333,148.466293,-14.662636,173.209885,-264.680725,1449.272217,110.304398,-0.925776,-5.917679,-3.727121,-252.542175,1349.13623,100.116669
94,0.261111,148.436676,-14.676251,173.181046,-264.686951,1449.286499,110.313828,-0.942043,-5.902109,-3.797021,-252.544373,1349.144653,100.11747
95,0.263889,148.474548,-14.64298,173.174164,-264.677795,1449.285889,110.308151,-0.928787,-5.940124,-3.612678,-252.544876,1349.143188,100.114708
96,0.266667,148.451218,-14.637538,173.153473,-264.67984,1449.293823,110.304413,-0.934134,-5.962022,-3.654579,-252.538864,1349.143799,100.111694
97,0.269444,148.440491,-14.607154,173.15448,-264.673187,1449.298218,110.306755,-0.648999,-5.815315,-3.611482,-252.550537,1349.203613,100.140373
98,0.272222,148.416153,-14.610193,173.12088,-264.676239,1449.300781,110.310822,-0.66925,-5.81951,-3.5217,-252.556915,1349.210449,100.143105
99,0.275,148.366821,-14.585212,173.107742,-264.67276,1449.306885,110.309013,-1.005833,-5.917962,-3.715253,-252.524734,1349.140381,100.117165
100,0.277778,,,,,,,,,,,,
101,0.280556,,,,,,,,,,,,
102,0.283333,,,,,,,,,,,,
103,0.286111,148.267654,-14.558374,173.073563,-264.680786,1449.296631,110.314346,-1.174577,-5.909984,-3.683805,-252.522614,1349.136475,100.116089
104,0.288889,144.091919,-18.742687,176.230148,-264.09848,1450.906738,110.791161,-1.157208,-5.911459,-3.636588,-252.528732,1349.124023,100.117699
105,0.291667,144.067276,-18.295805,176.408508,-264.215973,1450.884033,110.703209,-1.254197,-5.92289,-3.657083,-252.526917,1349.122803,100.104836
106,0.294444,144.073471,-18.641169,176.285263,-264.126038,1450.889038,110.762772,-1.239634,-5.937475,-3.609095,-252.521133,1349.115845,100.117157
107,0.297222,-85.349609,-78.606277,118.343002,-262.966919,1449.28894,111.036407,-1.301726,-5.970844,-3.649529,-252.523956,1349.118652,100.118698
108,0.3,149.4664,-13.885297,172.107361,-264.76767,1448.85437,110.327553,-1.329466,-5.96594,-3.646351,-252.515701,1349.104736,100.110275
109,0.302778,,,,,,,,,,,,
110,0.305556,,,,,,,,,,,,
111,0.308333,,,,,,,,,,,,
112,0.311111,148.244308,-14.585603,173.115005,-264.668457,1449.239746,110.289314,-1.373071,-5.942638,-3.683843,-252.522827,1349.091431,100.089638
113,0.313889,-85.658012,-78.568672,118.131126,-262.962982,1449.245239,111.033119,-1.364992,-5.961147,-3.732107,-252.522324,1349.076294,100.085655
114,0.316667,148.266479,-14.634881,173.211807,-264.658264,1449.219849,110.303009,-1.337589,-5.955873,-3.727141,-252.515076,1349.072876,100.086769
115,0.319444,-3.036939,23.285162,4.93279,-263.83551,1450.183716,109.229576,-1.330426,-5.932455,-3.716645,-252.515228,1349.079956,100.08168
116,0.322222,148.288483,-14.690236,173.209946,-264.655273,1449.219849,110.30677,-1.309589,-5.947413,-3.705384,-252.518982,1349.08606,100.090469
117,0.325,147.910248,-15.134692,173.511246,-264.555298,1449.365601,110.304085,-1.280046,-5.949346,-3.702975,-252.520569,1349.084473,100.090324
118,0.327778,147.940231,-15.120356,173.50824,-264.55603,1449.360596,110.294098,-1.221399,-5.969902,-3.710297,-252.516861,1349.087402,100.078323
119,0.330556,148.403625,-14.68584,173.295349,-264.643982,1449.216675,110.290077,-1.19854,-5.948997,-3.697218,-252.504227,1349.096313,100.09787
120,0.333333,148.442963,-14.663114,173.296478,-264.644836,1449.221191,110.286667,-1.143641,-5.957263,-3.665601,-252.514206,1349.095337,100.091629
121,0.336111,148.440826,-14.718205,173.300217,-264.644836,1449.224976,110.28933,-1.159353,-5.947196,-3.780645,-252.518082,1349.106445,100.095367
122,0.338889,148.414474,-14.653826,173.269501,-264.646423,1449.238281,110.296661,-1.075696,-5.971844,-3.660602,-252.505096,1349.103271,100.107941
123,0.341667,148.442993,-14.699759,173.280365,-264.650909,1449.250732,110.301529,-1.072885,-5.950541,-3.67847,-252.519165,1349.114502,100.096878
124,0.344444,148.464691,-14.666385,173.245514,-264.648529,1449.248291,110.300613,-0.980406,-5.929657,-3.702954,-252.511353,1349.111572,100.114502
125,0.347222,,,,,,,,,,,,
126,0.35,148.464539,-14.676067,173.206284,-264.649658,1449.275269,110.315826,-1.015099,-5.937814,-3.707072,-252.513885,1349.127686,100.113693
127,0.352778,148.406281,-14.671332,173.150269,-264.63678,1449.286377,110.304237,-1.006763,-5.931623,-3.691517,-252.514236,1349.129761,100.120544
128,0.355556,,,,,,,,,,,,
129,0.358333,148.429535,-14.697599,172.999222,-264.638,1449.276978,110.329277,-0.70478,-5.832954,-3.577427,-252.530396,1349.192749,100.156944
130,0.361111,148.325653,-14.615046,173.066193,-264.646271,1449.288208,110.306,-0.708812,-5.826037,-3.54635,-252.540283,1349.190186,100.160385
131,0.363889,148.344452,-14.614336,173.059631,-264.656403,1449.296021,110.311272,-0.806693,-5.808384,-3.671917,-252.538086,1349.187256,100.163162
132,0.366667,148.30542,-14.571281,173.07074,-264.652527,1449.293457,110.316795,-0.826088,-5.812428,-3.524661,-252.545654,1349.185425,100.151131
133,0.369444,148.289703,-14.572906,173.055435,-264.662628,1449.291382,110.311668,-1.169338,-5.891734,-3.67587,-252.526016,1349.120605,100.123177
134,0.372222,144.295532,-18.229528,176.120438,-264.170563,1450.800781,110.712074,-1.203024,-5.887775,-3.67926,-252.530426,1349.12793,100.127548
135,0.375,148.227356,-14.532257,173.03476,-264.669037,1449.288452,110.313507,-1.280861,-5.890014,-3.75408,-252.534958,1349.127197,100.12059
136,0.377778,-2.724626,23.056568,3.645457,-263.746735,1450.24231,109.213997,-1.274902,-5.914457,-3.752002,-252.52977,1349.114258,100.129623
137,0.380556,144.029099,-18.132784,176.362793,-264.22345,1450.865723,110.674377,-1.309779,-5.915563,-3.723522,-252.531799,1349.11438,100.109596
138,0.383333,144.022339,-18.383585,176.277451,-264.164215,1450.872803,110.718102,-1.365554,-5.901979,-3.734501,-252.533936,1349.112671,100.11235
139,0.386111,149.434677,-13.838606,172.13884,-264.757751,1448.856567,110.305984,-1.392115,-5.87439,-3.750877,-252.542709,1349.109253,100.096619
140,0.388889,-84.819794,-76.867561,118.160072,-263.035736,1449.656128,111.060516,-1.419204,-5.905175,-3.785774,-252.540527,1349.108765,100.104607
141,0.391667,149.397751,-13.845811,172.122253,-264.752991,1448.855225,110.29805,-1.433347,-5.878764,-3.799551,-252.543503,1349.103027,100.094193
142,0.394444,-3.050732,23.309139,4.886811,-263.816528,1450.199951,109.209709,-1.504637,-5.914052,-3.791966,-252.543564,1349.115356,100.095985
143,0.397222,,,,,,,,,,,,
144,0.4,,,,,,,,,,,,
145,0.402778,,,,,,,,,,,,
146,0.405556,148.261978,-14.594364,173.196091,-264.663452,1449.255615,110.273521,-1.443611,-5.930233,-3.826059,-252.556061,1349.120728,100.073532
147,0.408333,148.322372,-14.584505,173.234985,-264.65271,1449.25354,110.279106,-1.401876,-5.915855,-3.796115,-252.553528,1349.120117,100.079147
148,0.411111,148.253998,-14.565168,173.209808,-264.654968,1449.264526,110.281456,-1.420367,-5.927453,-3.75995,-252.547241,1349.124512,100.067642
149,0.413889,148.335953,-14.600139,173.259735,-264.655548,1449.257568,110.28521,-1.340387,-5.93825,-3.749927,-252.553314,1349.129395,100.075005
150,0.416667,148.270416,-14.584488,173.200806,-264.64859,1449.272217,110.279137,-1.394148,-5.945247,-3.730335,-252.551712,1349.137573,100.059059
151,0.419444,148.261108,-14.540845,173.235718,-264.668365,1449.276367,110.285301,-1.331216,-5.949524,-3.703557,-252.544083,1349.130981,100.070213
152,0.422222,,,,,,,,,,,,
153,0.425,148.266663,-14.581532,173.173294,-264.655884,1449.286377,110.288902,-1.30635,-5.94003,-3.727504,-252.549591,1349.145386,100.097015
154,0.427778,148.262497,-14.608911,173.175247,-264.656189,1449.282349,110.283417,-1.281934,-5.94522,-3.724436,-252.54509,1349.146606,100.083511
155,0.430556,148.277679,-14.593729,173.122162,-264.656708,1449.29248,110.281982,-1.304697,-5.926714,-3.755074,-252.544586,1349.135864,100.093651
156,0.433333,,,,,,,,,,,,
157,0.436111,148.286514,-14.591171,173.101318,-264.66272,1449.295166,110.281189,-1.264445,-5.916707,-3.755221,-252.550842,1349.14502,100.104225
158,0.438889,,,,,,,,,,,,
159,0.441667,148.236435,-14.514174,173.05632,-264.672089,1449.304932,110.286568,-1.304594,-5.914001,-3.76563,-252.554001,1349.14917,100.104134
160,0.444444,148.249329,-14.541606,173.049088,-264.675385,1449.303833,110.299316,-1.285436,-5.914263,-3.754571,-252.558975,1349.134277,100.103027
161,0.447222,148.203873,-14.525152,173.00589,-264.668579,1449.30835,110.292389,-1.278449,-5.909461,-3.751307,-252.553665,1349.137817,100.114212
162,0.45,148.147049,-14.520307,172.982391,-264.673248,1449.313232,110.298279,-1.283111,-5.893921,-3.718854,-252.558594,1349.139771,100.110352
163,0.452778,144.058411,-18.679064,176.087143,-264.083221,1450.892578,110.788422,-1.223525,-5.886774,-3.721212,-252.55719,1349.126465,100.113739
164,0.455556,148.169144,-14.535292,172.963425,-264.672119,1449.313354,110.309036,-1.292277,-5.921151,-3.677245,-252.551132,1349.132324,100.122322
165,0.458333,,,,,,,,,,,,
166,0.461111,,,,,,,,,,,,
167,0.463889,,,,,,,,,,,,
168,0.466667,,,,,,,,,,,,
169,0.469444,,,,,,,,,,,,
170,0.472222,148.218094,-14.583313,173.029984,-264.671265,1449.291016,110.293129,-1.214774,-5.929027,-3.714671,-252.535019,1349.124878,100.12719
171,0.475,,,,,,,,,,,,
172,0.477778,,,,,,,,,,,,
173,0.480556,,,,,,,,,,,,
174,0.483333,,,,,,,,,,,,
175,0.486111,,,,,,,,,,,,
176,0.488889,148.39502,-14.654119,173.203323,-264.637299,1449.25647,110.278328,-1.115719,-5.977198,-3.652417,-252.517166,1349.130493,100.11377
177,0.491667,,,,,,,,,,,,
178,0.494444,,,,,,,,,,,,
179,0.497222,,,,,,,,,,,,
180,0.5,,,,,,,,,,,,
181,0.502778,148.419983,-14.701612,173.246872,-264.618744,1449.248657,110.292664,-1.090234,-5.987371,-3.707463,-252.50238,1349.121826,100.094101
182,0.505556,148.468781,-14.680718,173.256851,-264.627533,1449.25293,110.285408,-1.123557,-6.027736,-3.622207,-252.506409,1349.130981,100.096252
183,0.508333,,,,,,,,,,,,
184,0.511111,,,,,,,,,,,,
185,0.513889,,,,,,,,,,,,
186,0.516667,,,,,,,,,,,,
187,0.519444,148.356369,-14.596828,173.207443,-264.646332,1449.265137,110.289291,-1.136994,-6.009497,-3.615108,-252.505249,1349.127563,100.111481
188,0.522222,,,,,,,,,,,,
189,0.525,,,,,,,,,,,,
190,0.527778,,,,,,,,,,,,
191,0.530556,,,,,,,,,,,,
192,0.533333,148.33345,-14.603817,173.116348,-264.647644,1449.273071,110.298866,-1.167978,-5.977881,-3.569623,-252.506073,1349.124146,100.106133
193,0.536111,148.312485,-14.608396,173.111649,-264.663696,1449.274292,110.298508,-1.212876,-5.949018,-3.61302,-252.515915,1349.124512,100.111168
194,0.538889,144.334045,-18.500544,176.227081,-264.126129,1450.797852,110.733559,-1.150058,-5.964877,-3.56079,-252.510544,1349.122681,100.114731
195,0.541667,148.326462,-14.619223,173.092087,-264.660065,1449.276855,110.305695,-1.171847,-5.950745,-3.622183,-252.514206,1349.115479,100.107353
196,0.544444,144.377319,-18.661116,176.192703,-264.092316,1450.801025,110.771721,-1.1501,-5.960658,-3.630112,-252.515976,1349.116089,100.115204
197,0.547222,148.325897,-14.642848,173.121857,-264.667877,1449.263916,110.307602,-1.122508,-5.928133,-3.584809,-252.519455,1349.11792,100.109619
198,0.55,148.360214,-14.611704,173.127487,-264.65976,1449.261963,110.288734,-1.094106,-5.914632,-3.692601,-252.515472,1349.102783,100.117027
199,0.552778,148.380692,-14.657501,173.142014,-264.669952,1449.257446,110.296928,-1.072923,-5.91175,-3.760901,-252.519135,1349.107544,100.112076
200,0.555556,148.375122,-14.647908,173.159088,-264.680328,1449.250366,110.309685,-1.073565,-5.896878,-3.779381,-252.52742,1349.113281,100.118828
201,0.558333,148.399948,-14.66503,173.175507,-264.654114,1449.24353,110.287834,-1.049707,-5.893105,-3.751155,-252.532486,1349.104614,100.109131
202,0.561111,148.407288,-14.667521,173.201065,-264.679718,1449.240601,110.312195,-0.998898,-5.906486,-3.720586,-252.525635,1349.103271,100.128471
203,0.563889,148.455582,-14.635521,173.215424,-264.676453,1449.240845,110.299942,-0.972363,-5.902209,-3.733846,-252.526855,1349.102905,100.110298
204,0.566667,148.466415,-14.684531,173.235397,-264.670563,1449.238281,110.293938,-0.996293,-5.89654,-3.723003,-252.533676,1349.105225,100.109467
205,0.569444,148.491211,-14.711908,173.24791,-264.675079,1449.232544,110.316544,-0.944933,-5.912648,-3.744977,-252.525482,1349.09668,100.105377
206,0.572222,148.494827,-14.688701,173.282516,-264.667267,1449.237305,110.303886,-0.935068,-5.916468,-3.74865,-252.525177,1349.094727,100.115959
207,0.575,148.475632,-14.711558,173.249451,-264.659882,1449.228638,110.308083,-0.969178,-5.919031,-3.713903,-252.531326,1349.104248,100.103294
208,0.577778,,,,,,,,,,,,
209,0.580556,148.508133,-14.690854,173.26506,-264.651611,1449.231812,110.285751,-0.996591,-5.963026,-3.757374,-252.528107,1349.105469,100.101784
210,0.583333,148.500702,-14.700231,173.28392,-264.652191,1449.233887,110.290016,-0.969243,-5.948374,-3.702266,-252.525772,1349.10437,100.110809
211,0.586111,,,,,,,,,,,,
212,0.588889,,,,,,,,,,,,
213,0.591667,,,,,,,,,,,,
214,0.594444,148.406937,-14.61201,173.192184,-264.65506,1449.244141,110.295372,-1.085147,-5.979964,-3.635957,-252.538239,1349.108398,100.101753
215,0.597222,,,,,,,,,,,,
216,0.6,,,,,,,,,,,,
217,0.602778,,,,,,,,,,,,
218,0.605556,,,,,,,,,,,,
219,0.608333,,,,,,,,,,,,
220,0.611111,144.048889,-16.841825,176.869537,-264.58902,1450.822144,110.41201,-1.297527,-5.987144,-3.681226,-252.542847,1349.112915,100.105797
221,0.613889,148.310684,-14.464594,173.097046,-264.674622,1449.27002,110.29541,-1.300109,-5.985871,-3.688236,-252.542938,1349.113647,100.085258
222,0.616667,144.08284,-16.281857,176.879227,-264.785553,1450.776978,110.303452,-1.311562,-6.017825,-3.671058,-252.544846,1349.120361,100.099785
223,0.619444,,,,,,,,,,,,
224,0.622222,,,,,,,,,,,,
225,0.625,,,,,,,,,,,,
226,0.627778,144.040939,-17.786158,176.494553,-264.318268,1450.860596,110.617928,-1.252319,-5.980928,-3.616501,-252.535278,1349.117554,100.122231
227,0.630556,148.263931,-14.47204,173.088547,-264.671265,1449.281982,110.293732,-1.215482,-5.968586,-3.61025,-252.544556,1349.124023,100.117287
228,0.633333,,,,,,,,,,,,
229,0.636111,148.320831,-14.600853,173.088226,-264.651886,1449.28833,110.293221,-1.161842,-5.966966,-3.653285,-252.543091,1349.119507,100.113914
230,0.638889,148.305527,-14.588566,173.113876,-264.663116,1449.293945,110.30217,-1.134702,-5.968768,-3.633162,-252.535965,1349.13269,100.139282
231,0.641667,148.329102,-14.585486,173.145294,-264.658783,1449.280396,110.311722,-1.115384,-5.956504,-3.657713,-252.538086,1349.13623,100.128922
232,0.644444,,,,,,,,,,,,
233,0.647222,,,,,,,,,,,,
234,0.65,,,,,,,,,,,,
235,0.652778,,,,,,,,,,,,
236,0.655556,148.436996,-14.688701,173.194702,-264.640015,1449.275513,110.295349,-1.004579,-5.956075,-3.708521,-252.530014,1349.13208,100.126358
237,0.658333,148.441284,-14.70313,173.214127,-264.647552,1449.27478,110.316139,-0.969061,-5.965482,-3.639729,-252.527771,1349.137817,100.134628
238,0.661111,148.439163,-14.676977,173.205978,-264.63266,1449.266968,110.300827,-0.974271,-5.998622,-3.66168,-252.531647,1349.131348,100.127357
239,0.663889,,,,,,,,,,,,
240,0.666667,,,,,,,,,,,,
241,0.669444,148.452896,-14.663371,173.180618,-264.624847,1449.266235,110.291496,-0.989675,-5.988595,-3.658325,-252.525269,1349.12793,100.120399
242,0.672222,148.446747,-14.675413,173.130753,-264.621796,1449.273804,110.306053,-0.967224,-5.982777,-3.637044,-252.519196,1349.121704,100.126122
243,0.675,148.415512,-14.614069,173.135605,-264.619293,1449.270264,110.298981,-1.006836,-6.0209,-3.577668,-252.523956,1349.133179,100.12635
244,0.677778,,,,,,,,,,,,
245,0.680556,,,,,,,,,,,,
246,0.683333,148.35408,-14.58049,173.07196,-264.622925,1449.2771,110.292694,-1.11655,-6.008618,-3.626696,-252.519424,1349.127075,100.108253
247,0.686111,148.293777,-14.589405,173.039719,-264.616364,1449.277222,110.295921,-1.175716,-6.020926,-3.633908,-252.52977,1349.128418,100.106598
248,0.688889,148.283676,-14.539564,173.001312,-264.621918,1449.281006,110.286552,-1.219348,-6.034915,-3.585806,-252.519012,1349.128418,100.108231
249,0.691667,148.256104,-14.532035,172.97905,-264.611572,1449.285522,110.288139,-1.193679,-6.028028,-3.601379,-252.51767,1349.120117,100.109734
